date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly",WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz
01-May-1997,0.8,26.54,2.12,31.0,23.0,152.2,31.0,23.0,209.8,32.0,23.0,39.5,31.5,23.0,83.25,32.0,23.0,55.8,32.0,24.0,82.8,32.0,23.0,82.8,29.0,22.0,12.600000000000001,31.0,23.0,28.8,26.259166665,29.841785715,23.844166665,357.90000000000003,25.944191919999998,30.719781145,20.191329969999998,189.10000000000002,27.00645161,33.51290323,22.67741935,54.8,27.07,32.35,23.58,53.1,26.201666665,30.757586205000003,21.65270115,52.75,27.76774194,31.40967742,24.6,201.10000000000002,27.43870968,31.47741935,23.95806452,99.5,27.31666667,30.58,23.98666667,448.4,26.7483871,29.7516129,24.70967742,145.9,10.0,22.0,67.6,9.0,21.0,109.2,4.0,14.0,127.9,7.0,18.0,136.60001,11.0,21.0,222.5,15.4516129,21.48709677,8.980645161,35.1,15.50645161,21.53548387,10.78064516,65.9,10.227470357,15.303063240000002,4.5514822135,143.8,12.58064516,18.46774194,7.209677419,104.1,14.48571429,17.98214286,11.07142857,708.0,20.0,28.0,270.2,22.0,30.0,344.8,19.0,29.0,237.9,19.0,29.0,505.3,18.0,27.0,297.79999,18.0,27.0,419.89999,18.0,27.0,479.29999,20.0,31.0,207.7,23.222142855,19.33357143,28.255238095,522.5,25.1,22.35333333,29.08666667,333.6,22.04827586,18.63793103,26.14137931,187.7,20.59354839,17.66129032,25.23870968,490.1,20.327597400000002,16.104545455,24.246753249999998,116.24999999999999,21.9,12.39655172,26.31034483,340.5,24.652634405,19.21032258,29.66892473,375.7,23.512347050000002,19.469744159999998,28.491879864999998,207.15
01-Jun-1997,1.2,26.12,3.0,30.0,22.0,617.0000000000001,30.0,22.0,573.3,31.0,22.0,57.4,30.5,22.25,163.4,31.0,22.0,107.8,31.0,23.0,62.0,31.0,22.0,78.9,28.0,21.0,14.4,29.0,23.0,19.3,25.64954023,29.474827585,23.09729885,802.1,26.32608454,31.559733039999998,22.705672970000002,308.95,26.85666667,33.38666667,22.41,110.7,27.03103448,32.17241379,23.2137931,55.7,26.731034485000002,31.82586207,23.18275862,114.8,27.53793103,31.25862069,24.25862069,26.5,26.96333333,30.94333333,23.55333333,200.5,27.13461538,29.53461538,24.31538462,93.6,26.47931034,29.67586207,23.78965517,42.1,10.0,22.0,102.1,9.0,21.0,126.0,4.0,13.0,350.39999,6.0,18.0,203.0,10.0,20.0,642.79999,14.82,20.99666667,7.646666667,27.8,14.8,20.97,9.356666667,58.8,10.225555555,13.65777778,4.527777778,17.0,11.9862069,18.8137931,5.84137931,102.2,14.49285714,18.58928571,9.660714286,205.8,20.0,28.0,784.2,21.0,29.0,332.8,19.0,29.0,356.9,19.0,28.0,1330.5,17.0,27.0,704.5,18.0,27.0,1077.59998,17.0,26.0,1202.40002,20.0,30.0,276.70001,23.32689655,19.390574715,28.583908045,276.05,25.47666667,21.98333333,30.04666667,180.0,23.0137931,18.37241379,28.29310345,91.0,21.0862069,16.73103448,26.94137931,293.0,19.867666665,16.494666665,24.940666665,123.65,22.23448276,11.44827586,27.70689655,351.6,23.833655915,19.43827957,28.624408600000002,470.9,22.253520115,19.64849138,27.217672415,212.14999999999998
01-Jul-1997,1.6,25.59,3.63,29.0,22.0,67.4,29.0,22.0,74.8,31.0,21.0,7.0,30.0,21.5,14.780000000000001,31.0,21.0,9.0,30.0,21.0,11.200000000000003,30.0,21.0,14.599999999999994,24.0,17.0,13.4,26.0,19.0,11.600000000000001,25.50063857,27.744252869999997,23.374074075,111.85,25.58148148,30.52074074,21.199259259999998,169.0,26.75806452,32.80645161,22.94516129,50.0,27.05483871,31.89032258,23.46774194,61.7,25.921021505,30.768709675,20.973279570000003,16.400000000000006,27.88709677,32.10322581,24.40645161,80.6,26.99677419,31.07096774,23.47096774,156.3,26.11,27.99333333,23.50333333,53.7,26.37419355,29.38387097,24.29032258,47.3,9.0,23.0,9.899999999999991,9.0,22.0,19.89999999999999,3.0,13.0,113.4,6.0,19.0,32.89999999999999,10.0,20.0,212.7,15.83870968,21.37741935,9.541935484,0.0,16.1483871,22.38387097,11.17096774,0.0,10.129734847,15.626704545,4.396590909,145.60000000000002,12.41612903,19.47096774,6.764516129,4.599999999999994,13.51428571,17.21428571,8.946428571,444.6,19.0,29.0,263.8,20.0,29.0,264.3,18.0,28.0,138.7,19.0,28.0,422.7,16.0,26.0,246.3,17.0,26.0,335.10001,17.0,25.0,369.29999,19.0,30.0,115.3,22.838809519999998,19.02357143,27.486904765,423.15,25.20645161,21.56129032,29.79354839,242.4,20.68666667,17.09333333,24.84666667,129.7,20.43448276,16.07586207,26.15862069,155.0,20.349621210000002,16.62537879,25.13068182,130.75,21.42333333,10.35,26.69333333,183.8,23.718978495,18.85344086,28.491182795,513.85,21.717777775000002,18.523333335,25.70222222,105.2
01-Aug-1997,1.9,24.96,3.96,29.0,22.0,200.3,29.0,22.0,242.6,31.0,20.0,51.1,30.25,20.5,42.05,31.0,21.0,40.3,30.0,21.0,6.200000000000003,30.0,20.0,3.9000000000000057,24.0,16.0,10.0,25.0,18.0,5.399999999999999,25.88884993,29.11206171,23.686605890000003,827.9000000000001,25.961859580000002,31.086717265,21.683681215,109.05,26.40645161,32.49677419,22.37741935,65.0,26.81612903,31.10322581,22.9483871,159.5,26.489877645,31.29493882,22.934872079999998,64.75,27.50645161,31.41935484,24.10967742,10.5,26.6,30.67741935,22.96451613,31.700000000000003,23.73225806,26.07741935,20.71612903,5.099999999999998,26.38,29.54,24.24,33.9,9.0,23.0,49.9,9.0,22.0,121.5,3.0,13.0,364.60001,6.0,19.0,208.3,10.0,20.0,770.79999,16.39677419,22.02580645,8.912903226,0.29999999999999716,16.28064516,23.3483871,10.56774194,0.0,9.15,13.496666665,6.163333333500001,69.95,12.82580645,20.13548387,6.45483871,17.0,13.30344828,17.93448276,8.0,404.5,19.0,29.0,360.3,20.0,31.0,230.2,18.0,28.0,445.79999999999995,19.0,29.0,1356.4,16.0,26.0,918.79999,17.0,27.0,1326.8000500000003,16.0,26.0,1510.5,19.0,30.0,395.39999,23.391206895,19.33310345,28.775287355000003,346.95,25.40333333,21.67666667,30.56666667,459.4,21.3137931,17.77931034,25.52068966,198.8,20.92258065,15.94516129,27.02903226,277.3,19.50530303,16.125757575,24.430303029999997,113.7,21.75333333,9.633333333,27.56666667,177.6,23.48360215,18.62989247,28.607258065,383.75,22.077083334999998,18.82083333,28.25833333,164.4
01-Sep-1997,2.1,24.69,3.96,29.0,22.0,57.400000000000006,30.0,21.0,66.1,31.0,20.0,8.0,30.5,20.75,9.829999999999998,31.0,21.0,7.0,31.0,21.0,1.7999999999999972,31.0,21.0,5.099999999999994,24.0,16.0,2.3000000000000007,26.0,18.0,1.500000000000007,26.63809524,29.92857143,24.75238095,95.69999999999999,25.72989247,29.73505376,21.793548384999998,165.65,26.59310345,32.53103448,22.82413793,68.0,26.75666667,31.16666667,22.97666667,94.8,25.79,31.2587037,20.83962963,22.549999999999997,27.55333333,31.83666667,23.86666667,14.600000000000009,26.51666667,30.88333333,22.97,127.1,22.80333333,24.97333333,20.58,14.600000000000001,26.38333333,29.83666667,24.25333333,0.7999999999999972,9.0,23.0,42.4,9.0,22.0,67.9,3.0,14.0,75.4,6.0,19.0,73.6,10.0,21.0,149.39999,16.07931034,22.75517241,8.413793103,51.1,15.68333333,23.01333333,9.353333333,108.6,10.79075235,15.674451415,7.0119122255,119.25,12.76666667,19.54666667,6.346666667,71.1,14.60416667,19.15416667,8.604166667,211.0,20.0,30.0,213.3,21.0,31.0,225.7,18.0,29.0,113.3,19.0,30.0,274.2,16.0,27.0,174.3,17.0,28.0,267.29999,17.0,27.0,284.60001,19.0,31.0,95.0,23.912261905,19.47238095,29.609523810000002,533.15,26.45,22.27,31.78,252.3,22.62857143,18.16071429,28.18214286,171.8,21.62,16.93,27.78333333,380.3,20.832336185000003,16.24643875,25.584045585,259.65,22.712,11.66,28.96,292.5,24.479032255,19.03870968,30.088709675,330.85,24.05816092,19.05097701,30.007068965000002,208.54999999999998
01-Oct-1997,2.3,24.69,3.67,29.0,22.0,95.8,29.0,22.0,85.7,31.0,21.0,21.6,30.5,21.0,19.349999999999994,31.0,21.0,14.799999999999997,31.0,21.0,5.299999999999997,31.0,21.0,7.200000000000003,24.0,16.0,7.600000000000001,26.0,18.0,7.5,26.68181818,32.0,24.75454545,322.1,26.522222220000003,31.37777778,20.829365075,145.05,26.94,33.52666667,23.05333333,55.1,26.98333333,31.54,22.69666667,106.4,25.392,30.707666665,20.9,14.349999999999994,27.76129032,31.95483871,24.29032258,89.6,26.87931034,30.98275862,23.59310345,26.5,22.14333333,24.61333333,19.67,4.300000000000001,26.15806452,29.45806452,24.20967742,49.0,10.0,21.0,128.10001,9.0,20.0,199.8,5.0,13.0,180.60001,7.0,18.0,222.2,11.0,20.0,270.89999,15.82413793,22.44482759,8.975862069,36.7,15.41333333,22.43333333,10.07333333,152.7,11.106785715000001,16.493214285,6.1107142855,84.15,12.77419355,19.34516129,7.558064516,150.5,14.86206897,19.10344828,7.675862069,187.6,21.0,28.0,330.5,23.0,30.0,243.7,18.0,29.0,187.3,20.0,29.0,587.5,17.0,28.0,324.39999,18.0,28.0,574.70001,18.0,27.0,644.09998,19.0,31.0,176.7,24.519175625,20.176821985,30.298685785,260.85,26.99642857,22.725,32.625,94.2,23.844287635,19.71612903,28.666061825,88.4,22.27096774,17.38064516,28.68064516,217.7,20.988392855,16.463095234999997,26.385714285000002,264.55,23.27931034,17.22413793,29.67241379,222.2,24.530033369999998,19.799555065,29.975305895,272.25,22.915555555,20.043611109999997,28.5125,156.8
01-Nov-1997,2.4,26.12,4.47,29.0,22.0,55.599999999999994,29.0,21.0,85.3,31.0,21.0,17.2,30.5,20.5,13.269999999999996,31.0,21.0,8.400000000000006,31.0,21.0,27.999999999999993,31.0,21.0,26.799999999999997,25.0,17.0,8.3,27.0,19.0,9.2,26.0375,31.91666667,23.76666667,416.1,26.113709675000003,30.698387095,21.591013824999997,278.0,26.5,32.15333333,23.22666667,157.4,26.8862069,31.26551724,23.05172414,345.2,25.557172415,30.739448275,21.28310345,21.249999999999993,26.99642857,30.94285714,24.26428571,346.2,26.82692308,30.84230769,23.52692308,386.5,22.06129032,24.60967742,19.5483871,3.1000000000000014,26.84285714,29.95357143,24.75,103.80000000000001,9.0,21.0,129.3,8.0,21.0,170.3,4.0,15.0,187.5,6.0,18.0,217.60001,10.0,21.0,266.0,14.78,20.68,9.096666667,88.3,14.41428571,20.23571429,10.38214286,216.89999999999998,11.106785715000001,16.493214285,6.1107142855,84.15,11.95,17.27,7.953333333,250.3,14.904,18.8,9.94,228.3,20.0,29.0,368.9,22.0,31.0,215.2,18.0,29.0,313.8,19.0,29.0,606.6,17.0,28.0,325.0,18.0,28.0,607.29999,17.0,27.0,683.70001,19.0,31.0,355.10001,24.07222222,19.92962963,29.907407409999998,414.74999999999994,26.51071429,22.75,31.86785714,163.4,23.62083333,19.6,28.77083333,84.8,21.51333333,17.97,26.71333333,388.8,20.87099359,16.445512819999998,25.285897435000003,212.79999999999998,22.26071429,17.17857143,27.71428571,388.9,24.31067853,19.72213571,29.594660734999998,277.05,23.622068965,19.910948275,29.20474138,183.15
01-Dec-1997,2.4,27.06,4.25,30.0,23.0,62.3,31.0,23.0,141.0,32.0,22.0,22.9,31.5,21.5,48.28,32.0,22.0,28.799999999999997,32.0,22.0,67.1,32.0,22.0,78.9,29.0,21.0,14.5,30.0,22.0,37.5,25.3,30.0,24.3,166.4,26.356318085,31.176688454999997,21.75381264,227.65,26.98709677,32.20967742,23.86451613,292.1,27.43225806,31.83225806,23.75483871,387.8,25.86096774,30.781344085,21.468064515,116.5,27.55862069,31.42068966,24.46206897,662.8,27.18,31.75,24.03333333,574.6,22.89666667,25.50666667,20.35,13.3,26.6,30.0037037,24.43333333,447.4,10.0,22.0,65.9,9.0,21.0,100.7,4.0,15.0,96.5,7.0,19.0,126.1,10.0,22.0,133.2,15.96153846,21.78461538,9.623076923,46.6,15.78666667,21.90333333,10.67,120.3,10.62833333,16.536666670000002,4.9816666665,63.75,12.89354839,18.64516129,7.329032258,195.3,14.79,19.25,9.966666667,125.19999999999999,20.0,30.0,230.1,22.0,32.0,160.1,19.0,29.0,136.3,19.0,30.0,366.7,17.0,28.0,206.8,18.0,28.0,416.39999,18.0,27.0,431.39999,20.0,31.0,164.2,24.281182795,19.642258065,29.415860215,229.6,26.41290323,22.83548387,31.6483871,201.1,23.7862069,20.04827586,29.05172414,139.9,21.47419355,17.91290323,26.68709677,293.8,20.743447295,16.48717949,25.143304845,195.35000000000002,22.49333333,16.91666667,27.65,250.7,24.254282535,18.99621802,29.45839822,261.5,23.575833335,19.441666665,29.545,115.7
01-Jan-1998,2.2,28.12,3.55,30.0,24.0,144.2,30.0,23.0,189.9,32.0,23.0,51.8,31.5,22.5,131.73,32.0,23.0,100.9,32.0,23.0,134.5,32.0,23.0,164.7,28.0,20.0,49.6,29.0,21.0,71.6,27.22,33.50333333,24.38333333,190.7,26.622058825,31.775630255,22.367436975,319.85,27.20322581,32.50645161,24.11612903,298.9,27.80322581,32.25806452,24.29354839,264.0,25.79265873,30.359391535,22.59623016,196.75,27.66551724,31.24827586,24.96206897,416.6,27.55555556,31.98518519,24.5962963,558.2,22.95,25.97333333,20.0,1.5,27.62666667,31.38333333,24.66333333,389.4,11.0,21.0,30.9,10.0,21.0,47.8,5.0,14.0,55.6,8.0,18.0,69.1,11.0,21.0,52.7,16.94193548,23.51612903,10.69032258,20.9,16.70645161,23.0483871,11.67419355,58.099999999999994,10.56973118,15.907365595,5.863924731,103.55,13.72258065,20.02258065,8.119354839,83.1,15.04230769,19.31538462,10.89615385,132.6,22.0,29.0,126.89999999999999,24.0,32.0,152.5,19.0,29.0,64.7,21.0,29.0,165.1,18.0,27.0,104.8,19.0,27.0,177.5,19.0,27.0,181.7,20.0,30.0,84.2,24.14637931,20.437586205000002,29.041666664999997,268.35,26.04137931,23.26896552,30.86206897,123.9,23.45666667,20.24666667,27.84,157.9,22.10645161,18.43870968,27.75483871,181.6,21.774,17.268,26.456,166.2,22.89333333,16.93333333,28.73333333,234.3,25.002447165,19.607007785,29.86140156,182.65,23.80076923,20.178974355,29.452820510000002,172.45
01-Feb-1998,1.9,28.74,2.64,31.0,24.0,591.6,31.0,23.0,723.5,32.0,23.0,264.3,31.5,22.5,641.55,32.0,23.0,484.1,32.0,24.0,516.0,32.0,23.0,610.6,29.0,20.0,112.6,30.0,22.0,210.40000000000003,27.39583333,32.37083333,24.15,539.3,26.579032259999998,31.80645161,23.15806452,484.74999999999994,27.33928571,32.88928571,24.3,357.6,27.95185185,32.7962963,24.13703704,237.5,26.525,31.589999999999996,23.013333335,254.74999999999997,27.71111111,31.47037037,24.87407407,747.5,27.43214286,31.83571429,24.37142857,846.0,24.25,27.28333333,21.50333333,8.5,28.01785714,31.7,24.98214286,215.0,10.0,22.0,135.39999,9.0,21.0,217.39999,4.0,15.0,171.7,7.0,18.0,271.29999,11.0,21.0,218.8,16.14615385,22.56923077,10.63846154,68.1,16.4,22.51851852,11.98518519,86.5,11.28425926,17.0537037,5.3203703705,85.25,13.48928571,19.25357143,8.782142857,143.2,15.44285714,20.16666667,10.80952381,217.0,20.0,30.0,256.9,22.0,32.0,172.0,19.0,29.0,169.7,20.0,30.0,486.1,18.0,27.0,305.60001,18.0,28.0,569.20001,18.0,27.0,580.5,20.0,30.0,202.60001,24.72230769,20.37153846,30.005128205,371.9,27.18076923,23.58846154,32.10384615,112.0,24.192,20.08,28.48,74.2,22.55384615,18.94230769,28.18076923,185.0,20.530105265,16.222526315,25.50326316,248.6,23.3,16.82692308,28.86538462,232.7,25.416301845,20.130529950000003,30.695391705,161.1,23.437259259999998,19.389407405,29.06674074,166.3
01-Mar-1998,1.4,29.23,2.74,31.0,24.0,477.6,30.0,24.0,820.3,32.0,23.0,202.3,32.0,23.0,529.13,33.0,23.0,412.6,32.0,24.0,417.7,32.0,23.0,518.2,31.0,23.0,136.5,32.0,24.0,306.0,26.45454545,29.35454545,20.45,70.1,26.632580645,32.17048387,23.10494624,388.2,27.59032258,33.37096774,24.24516129,460.20000000000005,27.87096774,32.78709677,24.20322581,532.2,26.525,31.589999999999996,23.013333335,254.74999999999997,27.75483871,31.96129032,24.81290323,932.5,27.46,32.34666667,24.15333333,957.1000000000001,25.39285714,29.14642857,22.375,11.399999999999999,28.14482759,31.78965517,25.13103448,288.6,12.0,21.0,167.89999,11.0,20.0,239.10001,6.0,13.0,194.89999,8.0,17.0,268.60001,12.0,20.0,256.89999,15.83548387,22.07096774,10.57096774,79.6,15.96451613,22.27741935,11.47741935,127.5,11.432026145,14.09150327,7.4035947715,48.25000000000001,13.14516129,18.80645161,8.406451613,205.9,15.51538462,20.31538462,11.18461538,155.5,22.0,28.0,404.2,24.0,30.0,241.3,19.0,29.0,204.5,21.0,29.0,611.5,18.0,27.0,334.79999,19.0,27.0,588.20001,19.0,26.0,616.70001,20.0,30.0,211.2,23.10936725,19.541811414999998,27.662220845,443.4,26.76333333,23.42666667,31.59333333,334.3,23.98888889,20.31851852,28.31481481,131.4,22.03225806,18.66129032,27.23870968,316.2,20.853384615,17.042769229999998,25.73646154,281.55,23.04482759,16.44827586,28.75862069,250.3,24.30075269,19.581612905,29.323655915,514.15,23.437259259999998,19.389407405,29.06674074,166.3
01-Apr-1998,1.0,28.22,2.68,31.0,24.0,294.0,32.0,23.0,483.1,33.0,23.0,87.5,32.5,23.0,238.0,33.0,23.0,169.9,33.0,24.0,214.7,33.0,24.0,268.4,30.0,22.0,40.1,31.0,23.0,76.6,27.32916667,30.8125,20.6875,456.7,26.571774195,31.9124424,23.099884789999997,401.45000000000005,27.81666667,33.5,24.5,245.1,28.27666667,33.01666667,24.55666667,445.7,26.773010755,32.582150535,23.03376344,148.35,27.77666667,32.01333333,24.7,1137.7000000000003,27.66,32.37333333,23.99333333,957.2999999999997,26.3,30.73793103,22.84482759,47.0,27.5,31.06666667,25.16666667,589.7,11.0,22.0,147.7,10.0,21.0,203.0,5.0,15.0,148.8,7.0,18.0,207.5,11.0,21.0,272.89999,15.5137931,21.45172414,10.59655172,64.6,15.86,21.74,11.87333333,143.9,11.51111111,13.88888889,7.877777778,36.2,13.06666667,18.67333333,8.67,264.7,15.53,19.825,11.65,338.5,20.0,29.0,436.9,22.0,31.0,306.7,19.0,29.0,200.1,20.0,30.0,555.0,18.0,27.0,283.70001,19.0,28.0,501.79999,18.0,27.0,542.29999,20.0,31.0,183.10001,23.616290325,19.982580645000002,28.37311828,347.55,26.72592593,23.35555556,31.57777778,287.6,24.3037037,20.58518519,28.7962963,266.1,22.19310345,18.82758621,27.23793103,712.9,20.80748988,17.041295544999997,25.1437247,339.85,23.27307692,16.05769231,28.69230769,457.5,24.423045975,18.81137931,29.59183908,343.2,23.454666664999998,19.710333335,28.781000000000002,202.4
01-May-1998,0.5,27.14,2.72,31.0,23.0,571.3,31.0,23.0,740.2,32.0,23.0,107.9,31.5,23.0,257.15,32.0,23.0,169.9,32.0,23.0,209.8,32.0,23.0,210.7,29.0,22.0,16.0,31.0,23.0,36.9,27.11538462,31.93846154,23.53846154,372.3,26.971774195,32.370234605,23.19046921,309.0,27.25806452,32.98064516,24.03548387,216.9,27.87333333,32.17333333,24.37666667,223.1,26.80278087,32.182035595,23.102614015,93.55000000000001,27.91290323,31.70645161,25.08387097,228.8,27.45666667,31.69333333,24.34666667,492.4,24.81034483,28.04827586,21.83793103,8.100000000000001,27.31034483,30.54482759,24.97241379,200.99999999999994,10.0,22.0,219.8,9.0,21.0,343.60001,4.0,14.0,386.89999,7.0,18.0,416.5,11.0,21.0,635.5,15.73,20.92666667,10.56,85.1,15.67096774,21.33548387,11.62258065,193.9,11.05,13.83333333,8.083333333,17.799999999999997,12.89032258,18.57741935,8.138709677,224.9,15.75,19.88636364,11.06818182,292.4,20.0,29.0,784.3,22.0,30.0,350.2,19.0,29.0,479.79999999999995,20.0,29.0,1376.9,18.0,27.0,703.0,18.0,28.0,1058.5,18.0,27.0,1221.80005,20.0,31.0,405.39999,24.06230769,19.656025645,29.555128205,422.5,26.125,23.02142857,30.66785714,245.1,23.51481481,19.71851852,28.14814815,149.3,21.90689655,18.51034483,26.90689655,464.1,19.651190475,15.766666665,24.769047614999998,156.8,22.82,15.41666667,27.65,247.1,24.163655915,19.481612905,29.40107527,362.75,22.919675925,19.438657405,27.60324074,154.39999999999998
01-Jun-1998,-0.1,25.36,2.24,30.0,23.0,926.4,30.0,22.0,867.3,31.0,22.0,97.8,30.25,22.0,278.82,31.0,22.0,184.0,31.0,22.0,101.1,31.0,22.0,126.6,27.0,21.0,14.4,29.0,22.0,19.3,26.55555556,32.46296296,20.65185185,267.7,26.43340336,31.40630252,21.51029412,90.2,26.58666667,32.51333333,22.98333333,81.9,26.90333333,31.43333333,23.25666667,341.9,26.489877645,31.29493882,22.934872079999998,64.75,27.19666667,30.91666667,24.04666667,88.9,26.5862069,30.63448276,23.22068966,79.4,24.57096774,27.50967742,22.30645161,3.0,26.09666667,29.58666667,23.66666667,144.5,10.0,22.0,144.8,9.0,21.0,187.0,4.0,13.0,507.0,6.0,18.0,307.60000999999994,10.0,20.0,921.90002,15.21333333,20.84333333,9.05,14.699999999999996,15.38965517,21.22758621,10.59655172,14.5,10.095,12.896666665000001,7.4916666665000005,19.299999999999997,12.53333333,18.86666667,6.553333333,49.60000000000001,14.66666667,18.70833333,9.625,469.7,20.0,28.0,909.5,21.0,29.0,319.0,18.0,28.0,579.1,19.0,28.0,1900.4,17.0,26.0,1100.40002,18.0,27.0,1621.90002,17.0,26.0,1789.90002,19.0,30.0,445.10001,22.81189655,19.25724138,27.533908045,391.8,24.92222222,22.27037037,29.32222222,245.3,22.15769231,18.87692308,25.88461538,235.7,20.94642857,17.75357143,26.03571429,465.1,19.50530303,16.125757575,24.430303029999997,113.7,21.88888889,14.33333333,26.81481481,410.6,23.38526882,19.38989247,27.788924729999998,460.2,22.1875,19.472916665,26.747916664999998,202.1
01-Jul-1998,-0.8,23.37,1.42,29.0,22.0,399.1,29.0,22.0,393.5,30.0,21.0,29.7,29.5,21.0,71.12,30.0,21.0,42.5,30.0,21.0,33.7,30.0,21.0,54.3,26.0,19.0,5.800000000000001,27.0,21.0,4.799999999999997,26.21304348,32.03043478,20.4173913,195.9,25.894117645,30.4326572,21.45943205,112.2,25.42258065,30.91935484,22.10645161,20.6,25.71666667,30.01,22.13333333,136.8,26.036774195,30.588387094999998,22.379354839999998,37.25,26.05483871,30.08387097,22.88064516,11.299999999999997,25.46129032,29.37096774,22.41290323,33.8,23.12666667,25.84,20.80333333,3.8000000000000007,24.1516129,27.63548387,21.8483871,6.299999999999997,9.0,22.0,31.5,8.0,21.0,71.7,3.0,13.0,359.5,6.0,18.0,123.3,10.0,20.0,665.20001,14.74516129,20.89677419,8.796774194,26.8,14.9,21.10322581,9.687096774,32.2,9.14,11.96,6.9,20.799999999999997,11.80967742,18.40322581,6.087096774,37.60000000000001,14.09615385,17.67307692,8.538461538,485.6,19.0,29.0,463.9,20.0,29.0,266.9,18.0,28.0,257.8,19.0,28.0,1302.2,17.0,26.0,730.59998,17.0,26.0,1080.59998,17.0,25.0,1190.19995,19.0,30.0,188.0,23.391206895,19.33310345,28.775287355000003,346.95,24.90689655,21.84482759,29.5,303.6,21.61071429,18.33571429,25.64285714,127.4,20.62903226,17.19354839,25.67419355,334.2,20.395454545,15.802272729999999,25.690909089999998,146.2,21.40344828,13.36206897,26.27586207,237.4,23.48360215,18.62989247,28.607258065,383.75,22.077083334999998,18.82083333,28.25833333,164.4
