Local_Time,Real_max,lstm_u_max,PER_max,Real_avg,lstm_u_avg,PER_avg,lstm_m_avg,AR_avg,ET_u_avg,ET_m_avg,lstm_m_max,lstm_u_min,PER_min,Real_min,lstm_m_min,ET_u_max,ET_m_max,ET_m_min,ET_u_min,AR_max,AR_min
2016-10-16 19:00:00,7.4,6.64843996167183,7.9,3.2,3.780411601066589,4.6,3.390624403953552,3.9054667999999992,3.6667388217893215,3.5846202981050723,7.352285444736481,0.3149278610944748,0.5,0.0,0.200600266456604,6.52329817055871,6.886616666666669,0.1863921643458619,0.3885985268779768,6.672768919052145,0.31761316695671055
2016-10-16 20:00:00,7.1,5.686763000488281,7.4,3.8,2.588250696659088,3.2,2.348926305770874,2.6524514,2.559233470484916,2.5793952160391806,5.88691623210907,0.1580337435007095,0.0,0.3,0.1069502681493759,5.782706805343787,5.714250000000003,0.1080064962954926,0.1233720340575288,5.937980677231387,0.17295349692345216
2016-10-16 21:00:00,5.1,5.547482907772064,7.1,1.5,3.03916597366333,3.8,2.8957469165325165,3.112484,3.178579583242412,3.176204168168693,6.390911746025085,0.2123573720455169,0.3,0.0,0.1165487430989742,5.77494097165792,6.361966666666667,0.1534945225887502,0.2148494749074914,5.513475755907102,0.18514020876113124
2016-10-16 22:00:00,1.6,4.121485623717309,5.1,0.2,1.434399515390396,1.5,1.1570132374763489,1.3024867999999992,1.214228064779719,0.9391440424822108,3.653660467267037,0.1177681647241115,0.0,0.0,0.0401658341288566,4.652883731698068,3.308953333333336,0.0788484096119497,0.1254328440603501,4.100647710394006,0.15622481337621064
2016-10-16 23:00:00,1.5,1.4992581397295,1.6,0.1,0.6268173605203629,0.2,0.3530477732419967,0.3943510999999999,0.7779235835392674,0.6531560671775472,1.5634538084268572,0.0827861130237579,0.0,0.0,-0.017096534371376,1.9572397697380872,1.9688546913580247,0.0228176167793907,0.0535614136171037,1.6745400828088672,0.08419137171333306
2016-10-17 00:00:00,2.6,1.7342524200677871,1.5,0.3,0.4449634552001953,0.1,0.4649224430322647,0.4110285999999999,0.6812561161288613,0.5577352142676909,1.944562965631485,0.0744739584624767,0.0,0.0,-0.0367216095328331,1.826079503807262,1.992445000000001,0.0159535501840556,0.0546609713919097,1.6192943915105666,0.09409538220274731
2016-10-17 01:00:00,2.7,2.5071969747543337,2.6,0.6,0.6512930542230606,0.3,0.7275219038128853,0.602418,0.7036958551856565,0.9914600120857048,2.4394279539585115,0.072538286447525,0.0,0.0,-0.0134831517934799,2.4853950621875582,2.506296666666666,0.0266718074279033,0.061544821138423,2.662299445426013,0.07978285232322149
2016-10-17 02:00:00,2.8,2.649170562624932,2.7,0.9,0.8311188071966171,0.6,0.826271116733551,0.7988058999999998,0.7163095132196661,0.8296205965917502,2.6592822387814525,0.0728397835046053,0.0,0.0,0.0007284432649612,2.69861592950983,2.365616666666668,0.0416272006102659,0.0684239333402463,2.8495977881181425,0.06192373653910724
2016-10-17 03:00:00,3.5,2.755443033576012,2.8,1.7,0.9860393106937408,0.9,0.953717015683651,1.1877943,1.0949980546251,1.0773326419284122,2.7106091648340227,0.0731281489133834,0.0,0.0,0.0108095705509185,3.116580743903352,2.537606666666667,0.072465442066341,0.0690833163194973,3.082132971114772,0.07931357536424388
2016-10-17 04:00:00,3.1,3.3784225642681127,3.5,1.5,1.686427652835846,1.7,1.584132358431816,1.7622881000000004,1.5877524433974854,1.696240485640365,3.4215113133192068,0.0733801312744617,0.0,0.0,0.1227059327065944,3.407319690697193,3.1357133333333342,0.2068802545251911,0.0978675260585507,3.6497559000060034,0.07501989773782479
2016-10-17 05:00:00,2.9,2.996103078126908,3.1,1.2,1.4447921365499496,1.5,1.290693998336792,1.6751422999999996,1.4205304686402345,1.5859386124768589,3.061724525690079,0.0743740126490593,0.0,0.0,0.0944419428706169,3.0584996901682264,2.776260000000001,0.1127539465490157,0.0726413091246027,3.643919399392527,0.0840297385251589
2016-10-17 06:00:00,4.2,3.0483720719814302,2.9,2.1,1.3273150026798248,1.2,1.2118448317050934,1.5956062999999998,1.3805015967344274,1.295471087069073,2.974156373739243,0.0759936422109603,0.0,0.0,0.0641396977007389,3.220405809897822,2.626670000000001,0.090909334129192,0.0950152226716854,3.669481508787891,0.07117322216359807
2016-10-17 07:00:00,3.1,4.460047996044159,4.2,1.6,2.280784785747528,2.1,2.068962156772613,2.4297005,2.080188600586061,1.971001866657302,4.378204727172852,0.0781745910644531,0.0,0.0,0.2442541345953941,4.54162921638011,4.189693333333334,0.2563932151402143,0.0856171186837617,5.117377951196327,0.08576538228722537
2016-10-17 08:00:00,5.5,3.795013678073884,3.1,2.3,1.8043406456708908,1.6,2.447434186935425,2.189172900000001,2.1301261289231785,2.0645199894623123,5.52216717004776,0.0813919454813003,0.0,0.0,0.1268003135919571,4.090735465997511,4.566013333333333,0.1767879556627465,0.0672468635938369,4.643314730905345,0.056525089399732616
2016-10-17 09:00:00,5.3,6.818830925226212,5.5,2.7,2.632221758365631,2.3,2.6900668144226074,2.9018621,2.722791177255789,3.231180472937851,6.714334988594056,0.0783891845494508,0.0,0.0,0.091044545173645,6.938459614933557,6.789050000000009,0.1973814780077728,0.0863300662829485,6.790409365992423,0.08494885533317573
2016-10-17 10:00:00,6.1,6.75660572052002,5.3,2.9,3.048712491989136,2.7,2.50347438454628,3.115602400000001,2.896500565678777,2.734226807569105,6.969468271732331,0.0859033092856407,0.0,0.0,0.0178273692727088,7.148036214807821,6.721056666666666,0.0473846031815765,0.0625062466743784,6.661937375485197,0.08738263204195665
2016-10-17 11:00:00,6.9,7.799141955375672,6.1,1.9,3.218957662582397,2.9,2.326014339923858,3.276548899999999,3.0516155157173754,2.430747481494029,7.359840786457062,0.0849046558141708,0.0,0.0,-0.0048832967877388,7.9343583764388175,7.0282333333333336,0.0196755448536684,0.0538324800739613,7.346210945667455,0.05197144415001343
2016-10-17 12:00:00,9.3,8.43911679983139,6.9,1.4,2.4573277831077576,1.9,2.541120260953903,2.5460011,2.379304746479066,2.0637202638112164,8.11142265200615,0.094033733010292,0.0,0.0,-0.0171184614300727,8.28012875007155,8.224610000000002,0.0130181935621436,0.0641512812263725,7.890881932270314,0.08528731814580497
2016-10-17 13:00:00,6.1,10.162407529354097,9.3,1.4,2.98782366514206,1.4,3.347206950187683,2.3045672999999995,3.09693235060691,2.672814463441592,9.786737060546876,0.1008768305182457,0.0,0.0,-0.0179046839475631,9.68571699829351,9.407390000000005,0.0587253278163841,0.0714136175274174,9.664542256681472,0.08425008759550971
2016-10-17 14:00:00,6.4,7.661828863620759,6.1,1.5,2.727939069271088,1.4,3.8790090680122375,2.4321214,2.9543109880952385,3.2951048772141696,11.038907313346863,0.0938128307461738,0.0,0.0,0.3045803904533386,7.288079679664277,8.52703,0.2973689033490752,0.0814681042659016,7.383165774711404,0.08860915903721348
2016-10-17 15:00:00,8.4,7.639983081817627,6.4,2.5,2.121734619140625,1.5,3.1517463326454163,2.4684118,2.432424279761903,2.3421229439119773,8.66189895272255,0.0866174697875976,0.0,0.0,-0.0914144665002822,7.678323023290097,8.078050000000005,0.0679689070308889,0.1000249481708363,7.262106115245599,0.1136200417113592
2016-10-17 16:00:00,9.6,8.626706159114837,8.4,0.8,2.6177346110343933,2.5,1.955430418252945,2.952923,2.619090931033612,2.048107321856949,6.537576007843018,0.0812963750213384,0.0,0.0,0.0253281444311141,8.488120725912054,7.095083333333331,0.1016595513384571,0.1047209503128637,8.286408409516024,0.1009749315050438
