FECHA,variable,value,Year,Month,Day,DayOfWeek,Hour
1991-01-12,PM0501,80.1,1991,1,12,5,0
1992-01-01,PM0501,17.7,1992,1,1,2,0
1992-01-02,PM0501,115.8,1992,1,2,3,0
1992-01-03,PM0501,162.5,1992,1,3,4,0
1992-01-04,PM0501,109.6,1992,1,4,5,0
1992-01-05,PM0501,200.3,1992,1,5,6,0
1992-01-06,PM0501,193.7,1992,1,6,0,0
1992-01-07,PM0501,111.8,1992,1,7,1,0
1992-01-08,PM0501,111.3,1992,1,8,2,0
1992-01-09,PM0501,92.5,1992,1,9,3,0
1992-01-10,PM0501,84.2,1992,1,10,4,0
1992-01-11,PM0501,208.8,1992,1,11,5,0
1992-01-12,PM0501,162.6,1992,1,12,6,0
1993-01-01,PM0501,200.6,1993,1,1,4,0
1993-01-02,PM0501,169.5,1993,1,2,5,0
1993-01-03,PM0501,384.1,1993,1,3,6,0
1993-01-04,PM0501,375.9,1993,1,4,0,0
1993-01-05,PM0501,216.6,1993,1,5,1,0
1993-01-06,PM0501,290.9,1993,1,6,2,0
1993-01-07,PM0501,217.6,1993,1,7,3,0
1993-01-08,PM0501,217.6,1993,1,8,4,0
1993-01-09,PM0501,182.2,1993,1,9,5,0
1993-01-10,PM0501,218.2,1993,1,10,6,0
1993-01-11,PM0501,84.5,1993,1,11,0,0
1993-01-12,PM0501,27.1,1993,1,12,1,0
1994-01-01,PM0501,88.8,1994,1,1,5,0
1994-01-02,PM0501,120.6,1994,1,2,6,0
1994-01-03,PM0501,166.1,1994,1,3,0,0
1994-01-04,PM0501,263.7,1994,1,4,1,0
1994-01-05,PM0501,372.8,1994,1,5,2,0
1994-01-06,PM0501,361.2,1994,1,6,3,0
1994-01-07,PM0501,346.5,1994,1,7,4,0
1994-01-08,PM0501,166.24,1994,1,8,5,0
1994-01-09,PM0501,299.8,1994,1,9,6,0
1994-01-10,PM0501,199.4,1994,1,10,0,0
1994-01-11,PM0501,224.9,1994,1,11,1,0
1994-01-12,PM0501,220.3,1994,1,12,2,0
1995-01-01,PM0501,169.8,1995,1,1,6,0
1995-01-02,PM0501,221.2,1995,1,2,0,0
1995-01-03,PM0501,174.0,1995,1,3,1,0
1995-01-04,PM0501,172.1,1995,1,4,2,0
1995-01-05,PM0501,401.6,1995,1,5,3,0
1995-01-06,PM0501,290.8,1995,1,6,4,0
1995-01-07,PM0501,246.7,1995,1,7,5,0
1995-01-08,PM0501,91.6,1995,1,8,6,0
1995-01-09,PM0501,140.8,1995,1,9,0,0
1995-01-10,PM0501,116.3,1995,1,10,1,0
1995-01-11,PM0501,177.9,1995,1,11,2,0
1995-01-12,PM0501,150.8,1995,1,12,3,0
1996-01-01,PM0501,118.1,1996,1,1,0,0
1996-01-02,PM0501,135.2,1996,1,2,1,0
1996-01-03,PM0501,74.6,1996,1,3,2,0
1996-01-04,PM0501,81.1,1996,1,4,3,0
1996-01-05,PM0501,91.9,1996,1,5,4,0
1996-01-06,PM0501,46.2,1996,1,6,5,0
1996-01-07,PM0501,175.48,1996,1,7,6,0
1996-01-08,PM0501,134.01,1996,1,8,0,0
1996-01-09,PM0501,133.73,1996,1,9,1,0
1996-01-10,PM0501,152.9,1996,1,10,2,0
1996-01-11,PM0501,115.29,1996,1,11,3,0
1996-01-12,PM0501,119.12,1996,1,12,4,0
1997-01-01,PM0501,64.2,1997,1,1,2,0
1997-01-02,PM0501,141.7,1997,1,2,3,0
1997-01-03,PM0501,108.7,1997,1,3,4,0
1997-01-04,PM0501,156.8,1997,1,4,5,0
1997-01-05,PM0501,145.1,1997,1,5,6,0
1997-01-06,PM0501,148.6,1997,1,6,0,0
1997-01-07,PM0501,146.7,1997,1,7,1,0
1997-01-08,PM0501,137.3,1997,1,8,2,0
1997-01-09,PM0501,163.8,1997,1,9,3,0
1997-01-10,PM0501,191.2,1997,1,10,4,0
1997-01-11,PM0501,145.35,1997,1,11,5,0
1997-01-12,PM0501,177.24,1997,1,12,6,0
1998-01-01,PM0501,270.8,1998,1,1,3,0
1998-01-02,PM0501,195.1,1998,1,2,4,0
1998-01-03,PM0501,270.8,1998,1,3,5,0
1998-01-04,PM0501,405.5,1998,1,4,6,0
1998-01-05,PM0501,235.7,1998,1,5,0,0
1998-01-06,PM0501,201.8,1998,1,6,1,0
1998-01-07,PM0501,171.2,1998,1,7,2,0
1998-01-08,PM0501,98.8,1998,1,8,3,0
1998-01-09,PM0501,55.4,1998,1,9,4,0
1998-01-10,PM0501,88.2,1998,1,10,5,0
1998-01-11,PM0501,52.2,1998,1,11,6,0
1998-01-12,PM0501,63.6,1998,1,12,0,0
1999-01-01,PM0501,84.0,1999,1,1,4,0
1999-01-02,PM0501,231.8,1999,1,2,5,0
1999-01-03,PM0501,197.9,1999,1,3,6,0
1999-01-04,PM0501,233.8,1999,1,4,0,0
1999-01-05,PM0501,288.0,1999,1,5,1,0
1999-01-06,PM0501,211.8,1999,1,6,2,0
1999-01-07,PM0501,179.5,1999,1,7,3,0
1999-01-08,PM0501,145.1,1999,1,8,4,0
1999-01-09,PM0501,56.1,1999,1,9,5,0
1999-01-10,PM0501,66.8,1999,1,10,6,0
1999-01-11,PM0501,85.1,1999,1,11,0,0
1999-01-12,PM0501,141.5,1999,1,12,1,0
2000-01-01,PM0501,102.4,2000,1,1,5,0
2000-01-02,PM0501,95.9,2000,1,2,6,0
2000-01-03,PM0501,203.6,2000,1,3,0,0
2000-01-04,PM0501,268.5,2000,1,4,1,0
2000-01-05,PM0501,197.8,2000,1,5,2,0
2000-01-06,PM0501,214.8,2000,1,6,3,0
2000-01-07,PM0501,208.4,2000,1,7,4,0
2000-01-08,PM0501,75.9,2000,1,8,5,0
2000-01-09,PM0501,189.93,2000,1,9,6,0
2000-01-10,PM0501,142.2,2000,1,10,0,0
2000-01-11,PM0501,139.99,2000,1,11,1,0
2000-01-12,PM0501,152.27,2000,1,12,2,0
2001-01-01,PM0501,109.2,2001,1,1,0,0
2001-01-02,PM0501,231.8,2001,1,2,1,0
2001-01-03,PM0501,197.9,2001,1,3,2,0
2001-01-04,PM0501,233.8,2001,1,4,3,0
2001-01-05,PM0501,171.96,2001,1,5,4,0
2001-01-06,PM0501,217.43,2001,1,6,5,0
2001-01-07,PM0501,178.01,2001,1,7,6,0
2001-01-08,PM0501,171.31,2001,1,8,0,0
2001-01-09,PM0501,156.88,2001,1,9,1,0
2001-01-10,PM0501,132.92,2001,1,10,2,0
2001-01-11,PM0501,150.1,2001,1,11,3,0
2001-01-12,PM0501,155.86,2001,1,12,4,0
2002-01-01,PM0501,172.5,2002,1,1,1,0
2002-01-02,PM0501,194.6,2002,1,2,2,0
2002-01-03,PM0501,170.12,2002,1,3,3,0
2002-01-04,PM0501,178.6,2002,1,4,4,0
2002-01-05,PM0501,204.1,2002,1,5,5,0
2002-01-06,PM0501,173.55,2002,1,6,6,0
2002-01-07,PM0501,193.18,2002,1,7,0,0
2002-01-08,PM0501,167.92,2002,1,8,1,0
2002-01-09,PM0501,142.69,2002,1,9,2,0
2002-01-10,PM0501,188.31,2002,1,10,3,0
2002-01-11,PM0501,194.76,2002,1,11,4,0
2002-01-12,PM0501,171.54,2002,1,12,5,0
2003-01-01,PM0501,282.0,2003,1,1,2,0
2003-01-02,PM0501,92.7,2003,1,2,3,0
2003-01-03,PM0501,285.6,2003,1,3,4,0
2003-01-04,PM0501,270.0,2003,1,4,5,0
2003-01-05,PM0501,498.9,2003,1,5,6,0
2003-01-06,PM0501,218.6,2003,1,6,0,0
2003-01-07,PM0501,350.1,2003,1,7,1,0
2003-01-08,PM0501,293.7,2003,1,8,2,0
2003-01-09,PM0501,153.2,2003,1,9,3,0
2003-01-10,PM0501,173.8,2003,1,10,4,0
2003-01-11,PM0501,138.5,2003,1,11,5,0
2003-01-12,PM0501,152.2,2003,1,12,6,0
2004-01-01,PM0501,24.7,2004,1,1,3,0
2004-01-02,PM0501,124.3,2004,1,2,4,0
2004-01-03,PM0501,212.3,2004,1,3,5,0
2004-01-04,PM0501,272.7,2004,1,4,6,0
2004-01-05,PM0501,536.7,2004,1,5,0,0
2004-01-06,PM0501,484.1,2004,1,6,1,0
2004-01-07,PM0501,357.5,2004,1,7,2,0
2004-01-08,PM0501,129.6,2004,1,8,3,0
2004-01-09,PM0501,236.4,2004,1,9,4,0
2004-01-10,PM0501,203.1,2004,1,10,5,0
2004-01-11,PM0501,310.2,2004,1,11,6,0
2004-01-12,PM0501,162.23,2004,1,12,0,0
2005-01-01,PM0501,150.72,2005,1,1,5,0
2005-01-02,PM0501,157.55,2005,1,2,6,0
2005-01-03,PM0501,173.29,2005,1,3,0,0
2005-01-04,PM0501,175.93,2005,1,4,1,0
2005-01-05,PM0501,158.05,2005,1,5,2,0
2005-01-06,PM0501,175.41,2005,1,6,3,0
2005-01-07,PM0501,162.19,2005,1,7,4,0
2005-01-08,PM0501,154.5,2005,1,8,5,0
2005-01-09,PM0501,156.38,2005,1,9,6,0
2005-01-10,PM0501,153.31,2005,1,10,0,0
2005-01-11,PM0501,161.38,2005,1,11,1,0
2005-01-12,PM0501,167.31,2005,1,12,2,0
2006-01-01,PM0501,219.8,2006,1,1,6,0
2006-01-02,PM0501,208.3,2006,1,2,0,0
2006-01-03,PM0501,233.3,2006,1,3,1,0
2006-01-04,PM0501,433.7,2006,1,4,2,0
2006-01-05,PM0501,205.9,2006,1,5,3,0
2006-01-06,PM0501,349.2,2006,1,6,4,0
2006-01-07,PM0501,193.6,2006,1,7,5,0
2006-01-08,PM0501,173.2,2006,1,8,6,0
2006-01-09,PM0501,117.0,2006,1,9,0,0
2006-01-10,PM0501,132.5,2006,1,10,1,0
2006-01-11,PM0501,79.0,2006,1,11,2,0
2006-01-12,PM0501,174.7,2006,1,12,3,0
2007-01-01,PM0501,236.1,2007,1,1,0,0
2007-01-02,PM0501,32.1,2007,1,2,1,0
2007-01-03,PM0501,264.0,2007,1,3,2,0
2007-01-04,PM0501,256.1,2007,1,4,3,0
2007-01-05,PM0501,312.8,2007,1,5,4,0
2007-01-06,PM0501,386.7,2007,1,6,5,0
2007-01-07,PM0501,216.3,2007,1,7,6,0
2007-01-08,PM0501,178.0,2007,1,8,0,0
2007-01-09,PM0501,158.5,2007,1,9,1,0
2007-01-10,PM0501,246.4,2007,1,10,2,0
2007-01-11,PM0501,360.9,2007,1,11,3,0
2007-01-12,PM0501,114.7,2007,1,12,4,0
2008-01-01,PM0501,86.6,2008,1,1,1,0
2008-01-02,PM0501,176.7,2008,1,2,2,0
2008-01-03,PM0501,118.8,2008,1,3,3,0
2008-01-04,PM0501,189.7,2008,1,4,4,0
2008-01-05,PM0501,318.5,2008,1,5,5,0
2008-01-06,PM0501,148.6,2008,1,6,6,0
2008-01-07,PM0501,102.2,2008,1,7,0,0
2008-01-08,PM0501,167.2,2008,1,8,1,0
2008-01-09,PM0501,189.6,2008,1,9,2,0
2008-01-10,PM0501,108.4,2008,1,10,3,0
2008-01-11,PM0501,153.72,2008,1,11,4,0
2008-01-12,PM0501,153.36,2008,1,12,5,0
2009-01-01,PM0501,160.9,2009,1,1,3,0
2009-01-02,PM0501,77.0,2009,1,2,4,0
2009-01-03,PM0501,176.2,2009,1,3,5,0
2009-01-04,PM0501,147.0,2009,1,4,6,0
2009-01-05,PM0501,199.2,2009,1,5,0,0
2009-01-06,PM0501,177.1,2009,1,6,1,0
2009-01-07,PM0501,201.2,2009,1,7,2,0
2009-01-08,PM0501,166.7,2009,1,8,3,0
2009-01-09,PM0501,32.4,2009,1,9,4,0
2009-01-10,PM0501,194.8,2009,1,10,5,0
2009-01-11,PM0501,72.2,2009,1,11,6,0
2009-01-12,PM0501,146.5,2009,1,12,0,0
2010-01-01,PM0501,91.2,2010,1,1,4,0
2010-01-02,PM0501,106.3,2010,1,2,5,0
2010-01-03,PM0501,130.2,2010,1,3,6,0
2010-01-04,PM0501,181.6,2010,1,4,0,0
2010-01-05,PM0501,371.0,2010,1,5,1,0
2010-01-06,PM0501,250.3,2010,1,6,2,0
2010-01-07,PM0501,98.8,2010,1,7,3,0
2010-01-08,PM0501,30.8,2010,1,8,4,0
2010-01-09,PM0501,26.1,2010,1,9,5,0
2010-01-10,PM0501,178.1,2010,1,10,6,0
2010-01-11,PM0501,120.4,2010,1,11,0,0
2010-01-12,PM0501,154.16,2010,1,12,1,0
2011-01-01,PM0501,181.3,2011,1,1,5,0
2011-01-02,PM0501,127.3,2011,1,2,6,0
2011-01-03,PM0501,130.1,2011,1,3,0,0
2011-01-04,PM0501,328.9,2011,1,4,1,0
2011-01-05,PM0501,269.8,2011,1,5,2,0
2011-01-06,PM0501,191.1,2011,1,6,3,0
2011-01-07,PM0501,418.3,2011,1,7,4,0
2011-01-08,PM0501,132.1,2011,1,8,5,0
2011-01-09,PM0501,175.8,2011,1,9,6,0
2011-01-10,PM0501,139.2,2011,1,10,0,0
2011-01-11,PM0501,151.5,2011,1,11,1,0
2011-01-12,PM0501,169.2,2011,1,12,2,0
2012-01-01,PM0501,222.6,2012,1,1,6,0
2012-01-02,PM0501,224.3,2012,1,2,0,0
2012-01-03,PM0501,357.1,2012,1,3,1,0
2012-01-04,PM0501,315.2,2012,1,4,2,0
2012-01-05,PM0501,157.1,2012,1,5,3,0
2012-01-06,PM0501,167.6,2012,1,6,4,0
2012-01-07,PM0501,175.4,2012,1,7,5,0
2012-01-08,PM0501,68.0,2012,1,8,6,0
2012-01-09,PM0501,184.7,2012,1,9,0,0
2012-01-10,PM0501,152.4,2012,1,10,1,0
2012-01-11,PM0501,101.5,2012,1,11,2,0
2012-01-12,PM0501,100.3,2012,1,12,3,0
2013-01-01,PM0501,158.0,2013,1,1,1,0
2013-01-02,PM0501,210.3,2013,1,2,2,0
2013-01-03,PM0501,221.2,2013,1,3,3,0
2013-01-04,PM0501,173.0,2013,1,4,4,0
2013-01-05,PM0501,142.5,2013,1,5,5,0
2013-01-06,PM0501,283.4,2013,1,6,6,0
2013-01-07,PM0501,167.6,2013,1,7,0,0
2013-01-08,PM0501,107.0,2013,1,8,1,0
2013-01-09,PM0501,107.8,2013,1,9,2,0
2013-01-10,PM0501,125.4,2013,1,10,3,0
2013-01-11,PM0501,151.9,2013,1,11,4,0
2013-01-12,PM0501,96.9,2013,1,12,5,0
2014-01-01,PM0501,123.5,2014,1,1,2,0
2014-01-02,PM0501,129.6,2014,1,2,3,0
2014-01-03,PM0501,198.4,2014,1,3,4,0
2014-01-04,PM0501,218.0,2014,1,4,5,0
2014-01-05,PM0501,297.2,2014,1,5,6,0
2014-01-06,PM0501,244.1,2014,1,6,0,0
2014-01-07,PM0501,140.8,2014,1,7,1,0
2014-01-08,PM0501,105.7,2014,1,8,2,0
2014-01-09,PM0501,201.0,2014,1,9,3,0
2014-01-10,PM0501,99.9,2014,1,10,4,0
2014-01-11,PM0501,108.1,2014,1,11,5,0
2014-01-12,PM0501,175.7,2014,1,12,6,0
2015-01-01,PM0501,250.0,2015,1,1,3,0
2015-01-02,PM0501,383.5,2015,1,2,4,0
2015-01-03,PM0501,136.7,2015,1,3,5,0
2015-01-04,PM0501,228.8,2015,1,4,6,0
2015-01-05,PM0501,53.1,2015,1,5,0,0
2015-01-06,PM0501,131.5,2015,1,6,1,0
2015-01-07,PM0501,223.2,2015,1,7,2,0
2015-01-08,PM0501,91.2,2015,1,8,3,0
2015-01-09,PM0501,126.9,2015,1,9,4,0
2015-01-10,PM0501,135.9,2015,1,10,5,0
2015-01-11,PM0501,149.7,2015,1,11,6,0
2015-01-12,PM0501,126.5,2015,1,12,0,0
2016-01-01,PM0501,161.0,2016,1,1,4,0
2016-01-02,PM0501,218.1,2016,1,2,5,0
2016-01-03,PM0501,267.1,2016,1,3,6,0
2016-01-04,PM0501,356.2,2016,1,4,0,0
2016-01-05,PM0501,334.9,2016,1,5,1,0
2016-01-06,PM0501,221.5,2016,1,6,2,0
2016-01-07,PM0501,169.2,2016,1,7,3,0
2016-01-08,PM0501,189.8,2016,1,8,4,0
2016-01-09,PM0501,163.7,2016,1,9,5,0
2016-01-10,PM0501,128.1,2016,1,10,6,0
2016-01-11,PM0501,165.2,2016,1,11,0,0
2016-01-12,PM0501,110.9,2016,1,12,1,0
2017-01-01,PM0501,187.0,2017,1,1,6,0
2017-01-02,PM0501,147.3,2017,1,2,0,0
2017-01-03,PM0501,219.2,2017,1,3,1,0
2017-01-04,PM0501,201.1,2017,1,4,2,0
2017-01-05,PM0501,65.4,2017,1,5,3,0
2017-01-06,PM0501,191.3,2017,1,6,4,0
2017-01-07,PM0501,123.4,2017,1,7,5,0
2017-01-08,PM0501,166.5,2017,1,8,6,0
2017-01-09,PM0501,155.4,2017,1,9,0,0
2017-01-10,PM0501,161.8,2017,1,10,1,0
2017-01-11,PM0501,134.5,2017,1,11,2,0
2017-01-12,PM0501,161.8,2017,1,12,3,0
2018-01-01,PM0501,134.13,2018,1,1,0,0
2018-01-02,PM0501,164.0,2018,1,2,1,0
2018-01-03,PM0501,160.64,2018,1,3,2,0
2018-01-04,PM0501,174.43,2018,1,4,3,0
2018-01-05,PM0501,168.91,2018,1,5,4,0
2018-01-06,PM0501,174.37,2018,1,6,5,0
2018-01-07,PM0501,152.02,2018,1,7,6,0
2018-01-08,PM0501,134.98,2018,1,8,0,0
2018-01-09,PM0501,139.45,2018,1,9,1,0
2018-01-10,PM0501,131.59,2018,1,10,2,0
2018-01-11,PM0501,138.36,2018,1,11,3,0
2018-01-12,PM0501,137.36,2018,1,12,4,0
1980-01-01,PM0431,105.94,1980,1,1,1,0
1980-01-02,PM0431,92.91,1980,1,2,2,0
1980-01-03,PM0431,118.66,1980,1,3,3,0
1980-01-04,PM0431,138.17,1980,1,4,4,0
1980-01-05,PM0431,103.27,1980,1,5,5,0
1980-01-06,PM0431,123.51,1980,1,6,6,0
1980-01-07,PM0431,128.45,1980,1,7,0,0
1980-01-08,PM0431,97.58,1980,1,8,1,0
1980-01-09,PM0431,88.05,1980,1,9,2,0
1980-01-10,PM0431,127.23,1980,1,10,3,0
1980-01-11,PM0431,118.84,1980,1,11,4,0
1980-01-12,PM0431,99.12,1980,1,12,5,0
1981-01-01,PM0431,77.85,1981,1,1,3,0
1981-01-02,PM0431,128.54,1981,1,2,4,0
1981-01-03,PM0431,143.81,1981,1,3,5,0
1981-01-04,PM0431,133.96,1981,1,4,6,0
1981-01-05,PM0431,123.01,1981,1,5,0,0
1981-01-06,PM0431,121.69,1981,1,6,1,0
1981-01-07,PM0431,117.01,1981,1,7,2,0
1981-01-08,PM0431,98.97,1981,1,8,3,0
1981-01-09,PM0431,96.75,1981,1,9,4,0
1981-01-10,PM0431,89.12,1981,1,10,5,0
1981-01-11,PM0431,73.59,1981,1,11,6,0
1981-01-12,PM0431,121.55,1981,1,12,0,0
1982-01-01,PM0431,131.2,1982,1,1,4,0
1982-01-02,PM0431,76.1,1982,1,2,5,0
1982-01-03,PM0431,80.7,1982,1,3,6,0
1982-01-04,PM0431,81.4,1982,1,4,0,0
1982-01-05,PM0431,126.8,1982,1,5,1,0
1982-01-06,PM0431,114.72,1982,1,6,2,0
1982-01-07,PM0431,131.92,1982,1,7,3,0
1982-01-08,PM0431,108.27,1982,1,8,4,0
1982-01-09,PM0431,119.74,1982,1,9,5,0
1982-01-10,PM0431,117.68,1982,1,10,6,0
1982-01-11,PM0431,100.95,1982,1,11,0,0
1982-01-12,PM0431,122.68,1982,1,12,1,0
1983-01-01,PM0431,117.5,1983,1,1,5,0
1983-01-02,PM0431,193.2,1983,1,2,6,0
1983-01-03,PM0431,139.1,1983,1,3,0,0
1983-01-04,PM0431,145.3,1983,1,4,1,0
1983-01-05,PM0431,120.8,1983,1,5,2,0
1983-01-06,PM0431,54.0,1983,1,6,3,0
1983-01-07,PM0431,147.2,1983,1,7,4,0
1983-01-08,PM0431,111.4,1983,1,8,5,0
1983-01-09,PM0431,109.0,1983,1,9,6,0
1983-01-10,PM0431,159.9,1983,1,10,0,0
1983-01-11,PM0431,33.0,1983,1,11,1,0
1983-01-12,PM0431,153.1,1983,1,12,2,0
1984-01-01,PM0431,134.8,1984,1,1,6,0
1984-01-02,PM0431,222.2,1984,1,2,0,0
1984-01-03,PM0431,147.8,1984,1,3,1,0
1984-01-04,PM0431,253.6,1984,1,4,2,0
1984-01-05,PM0431,253.4,1984,1,5,3,0
1984-01-06,PM0431,322.6,1984,1,6,4,0
1984-01-07,PM0431,266.5,1984,1,7,5,0
1984-01-08,PM0431,136.3,1984,1,8,6,0
1984-01-09,PM0431,169.0,1984,1,9,0,0
1984-01-10,PM0431,101.0,1984,1,10,1,0
1984-01-11,PM0431,86.8,1984,1,11,2,0
1984-01-12,PM0431,104.2,1984,1,12,3,0
1985-01-01,PM0431,63.2,1985,1,1,1,0
1985-01-02,PM0431,115.7,1985,1,2,2,0
1985-01-03,PM0431,63.6,1985,1,3,3,0
1985-01-04,PM0431,159.1,1985,1,4,4,0
1985-01-05,PM0431,204.7,1985,1,5,5,0
1985-01-06,PM0431,308.8,1985,1,6,6,0
1985-01-07,PM0431,334.9,1985,1,7,0,0
1985-01-08,PM0431,308.5,1985,1,8,1,0
1985-01-09,PM0431,113.3,1985,1,9,2,0
1985-01-10,PM0431,54.6,1985,1,10,3,0
1985-01-11,PM0431,45.4,1985,1,11,4,0
1985-01-12,PM0431,43.0,1985,1,12,5,0
1986-01-01,PM0431,116.8,1986,1,1,2,0
1986-01-02,PM0431,142.8,1986,1,2,3,0
1986-01-03,PM0431,113.3,1986,1,3,4,0
1986-01-04,PM0431,235.6,1986,1,4,5,0
1986-01-05,PM0431,229.1,1986,1,5,6,0
1986-01-06,PM0431,204.4,1986,1,6,0,0
1986-01-07,PM0431,264.5,1986,1,7,1,0
1986-01-08,PM0431,180.4,1986,1,8,2,0
1986-01-09,PM0431,206.6,1986,1,9,3,0
1986-01-10,PM0431,249.3,1986,1,10,4,0
1986-01-11,PM0431,195.4,1986,1,11,5,0
1986-01-12,PM0431,94.4,1986,1,12,6,0
1987-01-01,PM0431,115.5,1987,1,1,3,0
1987-01-02,PM0431,214.0,1987,1,2,4,0
1987-01-03,PM0431,167.9,1987,1,3,5,0
1987-01-04,PM0431,291.1,1987,1,4,6,0
1987-01-05,PM0431,200.7,1987,1,5,0,0
1987-01-06,PM0431,171.4,1987,1,6,1,0
1987-01-07,PM0431,185.4,1987,1,7,2,0
1987-01-08,PM0431,127.0,1987,1,8,3,0
1987-01-09,PM0431,140.7,1987,1,9,4,0
1987-01-10,PM0431,87.5,1987,1,10,5,0
1987-01-11,PM0431,117.9,1987,1,11,6,0
1987-01-12,PM0431,103.0,1987,1,12,0,0
1988-01-01,PM0431,60.7,1988,1,1,4,0
1988-01-02,PM0431,132.6,1988,1,2,5,0
1988-01-03,PM0431,94.8,1988,1,3,6,0
1988-01-04,PM0431,165.6,1988,1,4,0,0
1988-01-05,PM0431,134.6,1988,1,5,1,0
1988-01-06,PM0431,83.6,1988,1,6,2,0
1988-01-07,PM0431,37.8,1988,1,7,3,0
1988-01-08,PM0431,119.4,1988,1,8,4,0
1988-01-09,PM0431,129.2,1988,1,9,5,0
1988-01-10,PM0431,26.8,1988,1,10,6,0
1988-01-11,PM0431,109.85,1988,1,11,0,0
1988-01-12,PM0431,92.58,1988,1,12,1,0
1989-01-01,PM0431,73.2,1989,1,1,6,0
1989-01-02,PM0431,71.1,1989,1,2,0,0
1989-01-03,PM0431,118.6,1989,1,3,1,0
1989-01-04,PM0431,76.0,1989,1,4,2,0
1989-01-05,PM0431,109.1,1989,1,5,3,0
1989-01-06,PM0431,161.2,1989,1,6,4,0
1989-01-07,PM0431,145.9,1989,1,7,5,0
1989-01-08,PM0431,51.4,1989,1,8,6,0
1989-01-09,PM0431,55.7,1989,1,9,0,0
1989-01-10,PM0431,101.9,1989,1,10,1,0
1989-01-11,PM0431,42.2,1989,1,11,2,0
1989-01-12,PM0431,17.5,1989,1,12,3,0
1990-01-01,PM0431,96.9,1990,1,1,0,0
1990-01-02,PM0431,62.4,1990,1,2,1,0
1990-01-03,PM0431,136.1,1990,1,3,2,0
1990-01-04,PM0431,139.9,1990,1,4,3,0
1990-01-05,PM0431,85.1,1990,1,5,4,0
1990-01-06,PM0431,192.6,1990,1,6,5,0
1990-01-07,PM0431,87.3,1990,1,7,6,0
1990-01-08,PM0431,140.2,1990,1,8,0,0
1990-01-09,PM0431,79.1,1990,1,9,1,0
1990-01-10,PM0431,116.5,1990,1,10,2,0
1990-01-11,PM0431,93.0,1990,1,11,3,0
1990-01-12,PM0431,73.2,1990,1,12,4,0
1991-01-01,PM0431,67.1,1991,1,1,1,0
1991-01-02,PM0431,102.8,1991,1,2,2,0
1991-01-03,PM0431,70.0,1991,1,3,3,0
1991-01-04,PM0431,120.4,1991,1,4,4,0
1991-01-05,PM0431,165.2,1991,1,5,5,0
1991-01-06,PM0431,160.3,1991,1,6,6,0
1991-01-07,PM0431,137.4,1991,1,7,0,0
1991-01-08,PM0431,138.6,1991,1,8,1,0
1991-01-09,PM0431,62.2,1991,1,9,2,0
1991-01-10,PM0431,69.2,1991,1,10,3,0
1991-01-11,PM0431,84.7,1991,1,11,4,0
1991-01-12,PM0431,35.5,1991,1,12,5,0
1992-01-01,PM0431,23.2,1992,1,1,2,0
1992-01-02,PM0431,56.5,1992,1,2,3,0
1992-01-03,PM0431,109.9,1992,1,3,4,0
1992-01-04,PM0431,105.5,1992,1,4,5,0
1992-01-05,PM0431,91.3,1992,1,5,6,0
1992-01-06,PM0431,180.3,1992,1,6,0,0
1992-01-07,PM0431,179.6,1992,1,7,1,0
1992-01-08,PM0431,65.2,1992,1,8,2,0
1992-01-09,PM0431,87.2,1992,1,9,3,0
1992-01-10,PM0431,38.7,1992,1,10,4,0
1992-01-11,PM0431,64.6,1992,1,11,5,0
1992-01-12,PM0431,85.8,1992,1,12,6,0
1993-01-01,PM0431,44.4,1993,1,1,4,0
1993-01-02,PM0431,119.9,1993,1,2,5,0
1993-01-03,PM0431,191.4,1993,1,3,6,0
1993-01-04,PM0431,134.5,1993,1,4,0,0
1993-01-05,PM0431,91.3,1993,1,5,1,0
1993-01-06,PM0431,132.2,1993,1,6,2,0
1993-01-07,PM0431,204.8,1993,1,7,3,0
1993-01-08,PM0431,93.5,1993,1,8,4,0
1993-01-09,PM0431,58.2,1993,1,9,5,0
1993-01-10,PM0431,93.7,1993,1,10,6,0
1993-01-11,PM0431,74.9,1993,1,11,0,0
1993-01-12,PM0431,98.5,1993,1,12,1,0
1994-01-01,PM0431,46.6,1994,1,1,5,0
1994-01-02,PM0431,106.3,1994,1,2,6,0
1994-01-03,PM0431,139.1,1994,1,3,0,0
1994-01-04,PM0431,163.5,1994,1,4,1,0
1994-01-05,PM0431,229.9,1994,1,5,2,0
1994-01-06,PM0431,181.6,1994,1,6,3,0
1994-01-07,PM0431,245.2,1994,1,7,4,0
1994-01-08,PM0431,117.2,1994,1,8,5,0
1994-01-09,PM0431,85.4,1994,1,9,6,0
1994-01-10,PM0431,138.8,1994,1,10,0,0
1994-01-11,PM0431,64.2,1994,1,11,1,0
1994-01-12,PM0431,122.36,1994,1,12,2,0
1995-01-01,PM0431,36.4,1995,1,1,6,0
1995-01-02,PM0431,41.7,1995,1,2,0,0
1995-01-03,PM0431,42.9,1995,1,3,1,0
1995-01-04,PM0431,141.7,1995,1,4,2,0
1995-01-05,PM0431,152.5,1995,1,5,3,0
1995-01-06,PM0431,126.4,1995,1,6,4,0
1995-01-07,PM0431,142.6,1995,1,7,5,0
1995-01-08,PM0431,44.4,1995,1,8,6,0
1995-01-09,PM0431,67.5,1995,1,9,0,0
1995-01-10,PM0431,40.7,1995,1,10,1,0
1995-01-11,PM0431,92.5,1995,1,11,2,0
1995-01-12,PM0431,113.9,1995,1,12,3,0
