"PRECIPITATION.mm.","WINDDIR.deg.","WINDDPEED.m.s.","PARTICULAS.microg.m3.","PL2","PL3","X","Y"
1.5,114.42,1.5,23.81,"UH","M",-0.620133439825243,1.36580910701698
10.9,0.63,1.26,20.16,"UH","M",1.25992383209545,0.013854144431255
0.2,64.71,1.33,24.14,"UH","M",0.56817608606024,1.20252897479822
0,50.36,1.76,17.35,"UH","M",1.12281268719718,1.35531976650127
11,21.61,2.06,14.33,"H","M",1.91520717705684,0.758670856794932
0.1,13.26,2.03,24.1,"UH","M",1.97587865845972,0.465621656544673
0,15.53,1.9,24.09,"UH","M",1.83063175132865,0.508711500781529
0.4,83.68,1.64,28.2,"UH","H",0.180533270048642,1.63003304825563
0.3,140.45,2.25,17.15,"UH","M",-1.73490571503703,1.43269053180784
0.2,101.57,1.85,21.33,"UH","M",-0.371045230028838,1.81240873901911
1,115.795153846154,1.51,24.08,"UH","M",-0.657083970946784,1.35953692672351
0.1,115.795153846154,1.43,21.85,"UH","M",-0.622271575135034,1.28750848027458
2.3,115.795153846154,2.2,14.05,"H","M",-0.95734088482313,1.98078227734551
3.7,115.795153846154,1.73,18.86,"UH","M",-0.752818059429097,1.55761515445806
11.9,115.795153846154,1.65,17.33,"UH","M",-0.718005663617347,1.48558670800913
14.1,115.795153846154,1.68,20.67,"UH","M",-0.731060312046753,1.51259737542748
4.5,115.795153846154,1.4,22.08,"UH","M",-0.609216926705628,1.26049781285623
7.7,115.795153846154,1.27,20.59,"UH","M",-0.552646783511534,1.14345158737673
6,115.795153846154,1.23,18.4210277957337,"UH","M",-0.535240585605659,1.10743736415226
19.2,115.795153846154,1.2,19.26,"UH","M",-0.522185937176253,1.08042669673391
6.7,115.795153846154,1.29,25.15,"UH","H",-0.561349882464471,1.16145869898896
0.3,115.795153846154,1.47,25.81,"UH","H",-0.639677773040909,1.32352270349905
14.3,115.795153846154,1.3,21.55,"UH","M",-0.56570143194094,1.17046225479507
18.5,359.4,1.67,16.77,"UH","M",1.66990843284041,-0.0174878794741328
0,328.72,1.3,16.76,"UH","M",1.11103216178903,-0.674987063187425
0,240.55,1.52,17.62,"UH","M",-0.74732904298793,-1.32359332935262
0,15.63,2.13,12.15,"H","M",2.0512360691034,0.573873321220999
0,4.59,1.74,14.25,"H","M",1.73441957749137,0.139243417132167
1.7,319.48,1.81,16.76,"UH","M",1.37592438664842,-1.17598132732887
2.6,272.74,1.49,17.42,"UH","M",0.0712276558325276,-1.48829655010169
5.4,287.32,1.34,18.04,"UH","M",0.398928894661376,-1.27924029681849
9.4,319.2,1.39,15.82,"UH","M",1.05222312735594,-0.908254639546247
3.6,330.85,1.3,18.39,"UH","M",1.13535172750829,-0.633227016830404
33.3,338.06,1.33,11.62,"H","M",1.23367559217859,-0.496935139895339
32.3,321.02,1.17,12.17,"H","M",0.909517738385348,-0.735987420790873
8.8,346.62,1.26,17.7,"UH","M",1.22579945991956,-0.291574491444167
0.1,235.82,1.56,20.86,"UH","M",-0.876399635326658,-1.290551695671
0,317.93,1.67,20.21,"UH","M",1.23968571225928,-1.11896350915488
0,241.45,1.44,14.99,"H","M",-0.688212707156112,-1.26489654506163
0.6,332.01,2.14,13.52,"H","M",1.88968316778299,-1.00433934772947
0,283.06,2.24,13.95,"H","M",0.506175686822332,-2.1820600757243
0,345.4,2,11.81,"H","M",1.93541834096394,-0.504138716486228
0,13.23,2.25,9.53,"H","L",2.19028321166971,0.514936357890779
0,289.14,2.1,16.03,"UH","M",0.688542787748996,-1.98391250548981
0,221.95,2.11,17.29,"UH","M",-1.56926706968509,-1.41049667280784
0,295.74,1.68,19.03,"UH","M",0.729603922806872,-1.51330040501707
7.8,319.55,1.79,16.46,"UH","M",1.36214064312208,-1.1613237569063
16,38.87,1.52,18.23,"UH","M",1.18342920062921,0.95388433633125
0.3,138.98,1.37,13.31,"H","M",-1.03363832122968,0.899161732329338
0.1,151.67,1.42,14.41,"H","M",-1.24992518116552,0.673859808482694
0,151.25,1.57,17.2,"UH","M",-1.37646100646079,0.755152367203439
0,171.66,1.47,19.38,"UH","M",-1.45445440939454,0.213219068079704
0.1,178.63,1.87,27.83,"UH","H",-1.8694654519022,0.0447093294972072
2.8,86.94,1.77,25.07,"UH","H",0.0944855908730061,1.76747630058153
11.4,169.46,2.11,25.68,"UH","H",-2.07439890591937,0.385965256364503
6.7,182.68,1.4,22.44,"UH","M",-1.39846876030269,-0.0654608773044466
0.9,38.78,1.38,22.57,"UH","M",1.07578816794627,0.864337791437357
0,167.14,2.02,13.24,"H","M",-1.96933196552911,0.449590490941745
1,110.31,1.58,17.09,"UH","M",-0.548416955284349,1.48176882244048
1.5,87.26,1.72,17.7,"UH","M",0.0822225288805013,1.71803360145967
0.5,178.09,1.72,12.8,"H","M",-1.71904439216431,0.0573269375461937
0.1,150.45,1.94,13.71,"H","M",-1.6876557492934,0.956774828199894
0,163.76,1.74,17.31,"UH","M",-1.67057170170301,0.486610922061062
0.1,92.89,1.68,15.47,"UH","M",-0.0847032982255505,1.67786332913909
0,100.32,1.22,21.28,"UH","M",-0.21855768675797,1.20026352837992
0.4,147.84,1.41,26.19,"UH","H",-1.19365661856565,0.750522402699885
5.2,189.95,1.34,26.09,"UH","H",-1.31984494560155,-0.231536864386744
1.3,134.49,1.44,23.95,"UH","M",-1.00913006583034,1.02725678884944
0.8,250.3,1.24,27.95,"UH","H",-0.417998120444622,-1.16742347556693
0,167.65,2,14.26,"H","M",-1.95371859669028,0.427765876323201
0,217.85,2.1,16.11,"UH","M",-1.65820168346726,-1.28855235708385
0,36.7,1.33,24.2,"UH","M",1.06636160684419,0.794841445477443
0,56.73,1.73,20.04,"UH","M",0.949052249033421,1.44644385601537
0.7,156.95,2.1,9.12,"H","L",-1.93234340409467,0.822221970426377
0.1,185.42,2.29,8.96,"H","L",-2.2797615335506,-0.216303837559635
0,31.9,1.52,20.91,"UH","M",1.2904369651963,0.803226268777968
0.8,148.1,1.75,22.04,"UH","M",-1.485700453351,0.924767085764108
0.4,143.58,1.74,17.14,"UH","M",-1.40015469453551,1.03303767180591
6.9,73.88,1.36,22.84,"UH","M",0.377604015766594,1.30652792058836
1.3,159.97,1.58,21.39,"UH","M",-1.48443118883456,0.541169146954272
0.6,50.24,1.22,20.38,"UH","M",0.780279280154683,0.93785086498936
0.9,18.52,1.78,22.56,"UH","M",1.68781885024011,0.565391482756996
15.4,172.28,1.27,22.76,"UH","M",-1.25848918906165,0.170601761464961
11.6,139.56,1.39,21.18,"UH","M",-1.05790905202991,0.901625441984184
0,63.06,1.72,17.59,"UH","M",0.779258368746573,1.53334809966244
17.2,88,1.63,14.47,"H","M",0.0568861796250768,1.62900704804113
4.1,125.01,1.45,18.4210277957337,"UH","M",-0.831893125094251,1.18762528956777
19.5,146.1,1.56,18.4210277957337,"UH","M",-1.29481916474877,0.870082370008317
0,205.58,2.03,18.4210277957337,"UH","M",-1.8310260946124,-0.876494974799312
0.1,172.88,1.9,18.4210277957337,"UH","M",-1.88534859151337,0.235500930950503
0.1,123.43,1.65,19.14,"UH","M",-0.909014353376793,1.3770232043633
0,159.89,1.81,14.21,"H","M",-1.69965200672664,0.622320701913501
0,174.55,2.16,8.97,"H","L",-2.15023563475687,0.205150469221341
0.1,124.5,1.65,13.5,"H","M",-0.934570290925974,1.35980821122633
0,150.55,2.14,12.64,"H","M",-1.86348008211487,1.05216062631195
0,107.89,1.9,21.01,"UH","M",-0.583662004272415,1.80813126314676
0,49.08,1.93,28.31,"UH","H",1.26415890976178,1.45835600964576
0,83.61,1.8,20.47,"UH","M",0.200331873517566,1.78881724624204
4.4,160.28,1.55,12.28,"H","M",-1.45909686947126,0.523007003298399
2.4,157.57,1.56,13.54,"H","M",-1.44198035109053,0.595224887810336
0,82.41,1.59,14.08,"H","M",0.210012587708446,1.57606938711594
0,144.64,2.22,10.45,"H","M",-1.8104810657611,1.28474056156119
0.1,120.89,1.63,16.19,"UH","M",-0.836828118364565,1.39879187169301
0,170.11,2.3,10.97,"H","M",-2.2658204324105,0.39504147639343
0,144.48,2.14,12.59,"H","M",-1.74177331750792,1.24331239454026
0,180.08,2.46,11.46,"H","M",-2.45999760205206,-0.0034348068518697
0,108.19,1.44,25.39,"UH","H",-0.4495235217911,1.36803823168672
0,123.13,2.21,12.56,"H","M",-1.20785453733281,1.85072618629676
0,181.45,2.6,13.19,"H","M",-2.5991674488733,-0.0657918894503762
0,27.54,1.72,18.19,"UH","M",1.52510379980496,0.795272531790506
0,31.21,1.97,19.01,"UH","M",1.68488945369658,1.02080729269635
1.8,126.57,1.6,20.69,"UH","M",-0.953287102413709,1.28500727638861
0,111.37,1.71,18.41,"UH","M",-0.62310559126548,1.59243192072179
0,56.01,1.82,37.94,"UH","H",1.01746772509536,1.50902598665141
0,79.22,1.69,30.38,"UH","H",0.316094930209409,1.66017589281856
0.1,141.98,1.59,27.72,"UH","H",-1.25259532073799,0.979339043674503
0,161.4,2.02,22.68,"UH","M",-1.91449218821936,0.644297804782102
0,116.36,1.5,24.94,"UH","M",-0.666014619159346,1.34403293377284
0.1,132.29,1.77,13.73,"H","M",-1.19100364150788,1.30935492740318
12.8,82.13,1.94,21.33,"UH","M",0.265636241495462,1.92172770891304
1,96.81,1.61,18.21,"UH","M",-0.190909407399934,1.59864117242307
6.2,19.43,1.6,16.4,"UH","M",1.50887777519787,0.532247930492841
0,114.77,2.44,14.17,"H","M",-1.02230318165745,2.21551262798772
8.7,143.49,1.54,15.59,"UH","M",-1.23777966960857,0.916243138857639
1.8,194.05,2.09,22.48,"UH","M",-2.02747606193659,-0.507386261416402
0,193.37,2.59,17.11,"UH","M",-2.51980345734076,-0.598907786202124
0,192.42,2.17,18.1,"UH","M",-2.1192160586785,-0.466715434327134
0,161.87,2.36,19.51,"UH","M",-2.2428329184401,0.734370819110797
0,116.15,2.02,27.49,"UH","H",-0.890259811859924,1.81323949531967
3.4,140.25,1.85,20.22,"UH","M",-1.4223573893359,1.18296215366408
2.2,181.55,1.56,12.14,"H","M",-1.559429196999,-0.0421969139519175
0,93.61,1.98,16.76,"UH","M",-0.124670120050901,1.97607119334464
0,132.49,2.24,23.31,"UH","M",-1.51303380066991,1.65176533382632
0.2,182.36,1.73,34.42,"UH","H",-1.72853265091418,-0.0712381549703792
6.4,124.93,2.24,30.19,"UH","H",-1.28256850515447,1.8364689024282
5.6,125.45,1.4,27.38,"UH","H",-0.811989198820082,1.14047075411846
0,102.8,1.72,25.15,"UH","H",-0.381063415905484,1.67725688940557
0,66.97,1.78,27.03,"UH","H",0.696359229215155,1.63813425087411
0,133.94,1.93,20.41,"UH","M",-1.33923606874237,1.38972902113307
19,119.93,2,21.56,"UH","M",-0.997883154955565,1.73327124509003
0.1,31.81,1.85,19.55,"UH","M",1.57213131147663,0.975142625196322
0,223.24,1.85,30.2,"UH","H",-1.34770750969238,-1.26735333207387
0,135.58,1.74,22.33,"UH","M",-1.24275742910333,1.21784809085882
0,82.25,1.47,24.79,"UH","M",0.198230867502373,1.45657286915872
4.8,125.55,1.69,23.47,"UH","M",-0.982588281500513,1.37499827965633
1.5,106.85,1.67,26.86,"UH","H",-0.484078066426427,1.59830173171553
0,110.8,1.89,26.59,"UH","H",-0.671152158951379,1.76682052838847
0,102.29,1.4,22.33,"UH","M",-0.298003798972663,1.36791583651841
0,181.64,3.57,9.16,"H","L",-3.56853765110896,-0.102171584199092
0,184.96,3.32,9.44,"H","L",-3.30756760100365,-0.287048018266863
0,188.82,3.01,13.59,"H","M",-2.97440650652194,-0.461525659048252
0,168.62,2.14,22.42,"UH","M",-2.09792783609848,0.422254419187228
0.5,92.49,1.89,23.39,"UH","M",-0.0821110875983973,1.88821549863711
0.1,103.97,1.69,18.69,"UH","M",-0.407989350402994,1.64001362493052
7.1,78.63,1.46,15.94,"UH","M",0.287830305001174,1.43134681874203
0.3,137.94,1.84,16.54,"UH","M",-1.36609641940495,1.23263156412975
11.1,104.11,2.04,16.25,"UH","M",-0.497319936656166,1.97845214261157
8.3,133.89,1.6,14.13,"H","M",-1.1092416925153,1.15307539544724
0,93.1,1.51,20.54,"UH","M",-0.0816590076070102,1.50779037219258
11.6,32.39,1.34,23.58,"UH","M",1.13152471895989,0.717810427886601
1,132.53,1.62,23.2,"UH","M",-1.09508136705066,1.19381606604135
0.1,153.42,1.67,18.87,"UH","M",-1.49349850121252,0.747236392901182
0,160.68,1.83,19.93,"UH","M",-1.72694450672102,0.605444192891556
0,112.29,1.32,18.56,"UH","M",-0.500668969933182,1.22136423009111
0,143.07,1.74,18.36,"UH","M",-1.3909040950824,1.04545961102426
0,142.64,1.4,17.56,"UH","M",-1.11277383732895,0.849549520014108
0,120.76,1.61,23.27,"UH","M",-0.823423347536096,1.38350062910446
0,88.15,1.72,24.33,"UH","M",0.0555267273643322,1.71910348221048
0,134.29,1.73,23.16,"UH","M",-1.20804232772671,1.23835929132891
0.8,116,1.61,26.88,"UH","H",-0.705777546330415,1.44705841454166
2.2,94.85,1.68,17.52,"UH","M",-0.142039657919222,1.67398468797602
4.2,97.96,1.82,18.82,"UH","M",-0.252036747816504,1.80246427918838
7.4,144.42,1.42,26.9,"UH","H",-1.15489155327293,0.826211534765061
35.1,144.27,1.42,12.59,"H","M",-1.15272458125514,0.829232198946811
22.2,160.94,0.99,20.7,"UH","M",-0.93572535181852,0.323292539295461
10.8,172.6,1.13,24.16,"UH","M",-1.12058841349289,0.145539024132646
9.8,142.37,1.56,22.98,"UH","M",-1.23547329906574,0.952473478526098
2,138.4,1.27,23.18,"UH","M",-0.949703574933135,0.843186290068347
6.3,116.28,1.43,25.29,"UH","H",-0.633144270385629,1.28219668260289
1.8,142.42,1.24,27.81,"UH","H",-0.982703194143682,0.756237021190979
1.2,139.77,1.38,25.92,"UH","H",-1.05357198907191,0.891283380212525
0.3,117.94,1.78,22.15,"UH","M",-0.83401309926661,1.5725209538355
4.9,105.72,1.61,18.5,"UH","M",-0.436207720396972,1.54978154094894
0.2,126.31,1.74,21.53,"UH","M",-1.03034766559588,1.40213540287702
0,120.12,1.54,28.23,"UH","H",-0.772791560180468,1.33206351369364
0,141.19,1.69,19.38,"UH","M",-1.31689631721136,1.05919029910359
0,140,1.54,25.28,"UH","H",-1.17970844240323,0.989892918917271
0,149.75,1.51,28.33,"UH","H",-1.30439161285864,0.760698705338745
0,82.7,1.91,11.3,"H","M",0.24269340242858,1.89451838534696
0,72.94,1.61,21.1,"UH","M",0.472330504606491,1.53915687778023
0,51.33,1.99,15.28,"UH","M",1.24341953710107,1.55370777649961
8.8,102.13,1.82,16.52,"UH","M",-0.382437510458525,1.77936549100916
4.5,108.54,1.8,15.47,"UH","M",-0.57233994089834,1.70658342663126
2.7,106.36,1.83,14.32,"H","M",-0.515459138890198,1.75590485964775
2.2,145.79,1.77,17.19,"UH","M",-1.46375895353051,0.995143068085817
20.6,178.68,1.29,20.27,"UH","M",-1.28965767146375,0.0297168375620126
13,60.81,1.65,20.37,"UH","M",0.804717041807846,1.44046189905323
33.9,137.89,1.46,15.73,"UH","M",-1.08311387450825,0.979011917622933
6.5,137.55,1.43,16.48,"UH","M",-1.05514926613778,0.96517357307839
1.1,83.98,1.59,19.68,"UH","M",0.166752220732384,1.58123170246514
0.1,83.43,1.51,16.06,"UH","M",0.172769679056249,1.50008354367309
17.5,135.69,1.58,16.29,"UH","M",-1.13060190561872,1.10369349504802
17.2,85.06,1.53,19.07,"UH","M",0.131752098227281,1.52431669432986
0.6,83.77,1.8,12.26,"H","M",0.195335778789749,1.78936970286316
0.3,72.53,1.68,12.72,"H","M",0.504346740709243,1.6025087722493
0.9,41.74,1.88,13.03,"H","M",1.40280633410926,1.25161271525298
0,67.27,1.84,15.32,"UH","M",0.710955813759582,1.69709806165744
0,57.08,1.99,15.53,"UH","M",1.08150032395458,1.67046611737148
9.6,83.66,1.59,14.58,"H","M",0.175580837913267,1.58027572573829
12.5,101.11,1.56,18.07,"UH","M",-0.300601441096139,1.53076411429421
0,67.86,1.67,21,"UH","M",0.629374587388312,1.54686380420184
13.7,95.78,1.64,16.27,"UH","M",-0.165162779930304,1.63166211457081
3.7,72.72,1.59,25.37,"UH","H",0.472296114707485,1.51823462614716
0,27.15,1.63,16.66,"UH","M",1.45039833226119,0.743804193167775
0.2,25.02,1.77,15.93,"UH","M",1.60390357209168,0.748594236840987
0,21.11,1.86,18.18,"UH","M",1.73517668213544,0.669896918766942
0,16.61,1.9,17.04,"UH","M",1.8207181259014,0.543125681600591
0,34.61,1.67,20.01,"UH","M",1.37447220510853,0.948538959339099
0,65.43,1.79,17.64,"UH","M",0.744290341947485,1.62792256784028
0,35,1.85,18.96,"UH","M",1.51543128193463,1.06111640724944
0,111.44,1.83,16.07,"UH","M",-0.668913851752697,1.70336556820119
0.1,138.72,1.81,12.63,"H","M",-1.36020499390858,1.19412829065648
1.8,115.8,1.7,18.54,"UH","M",-0.739892868932957,1.53054191138373
0,38.29,1.7,21.2,"UH","M",1.33430370172607,1.05339149016882
0,59.39,1.81,23.06,"UH","M",0.921636860834706,1.55778223662704
0.1,89.71,2,22.73,"UH","M",0.0101228664396246,1.99997438172969
7.4,82.87,1.9,18.17,"UH","M",0.235829982766646,1.88530746013171
12,113.93,1.59,17.06,"UH","M",-0.64493617122303,1.45332630026714
0,40.97,1.74,15.7,"UH","M",1.31379219991591,1.14085496687358
0.1,104.86,1.57,18.53,"UH","M",-0.402639174251935,1.51749190948674
0,12.59,1.72,17.16,"UH","M",1.67864229083434,0.374913402564416
0.2,48.04,1.76,20.09,"UH","M",1.1767564694635,1.308756742705
0,70.01,1.77,21.08,"UH","M",0.605085351543157,1.66336157144137
12.9,87.85,1.42,22.22,"UH","M",0.0532723979184186,1.41900037054964
13.6,144.34,1.22,17.55,"UH","M",-0.991238675444258,0.711228436090342
0.2,80.28,1.45,17.94,"UH","M",0.244808494833464,1.42918466296605
1.4,87.71,1.39,18.57,"UH","M",0.0555407854461973,1.38888992405879
5,113.69,1.44,19.13,"UH","M",-0.578574658459937,1.31865513482031
9.5,92.21,1.73,14.03,"H","M",-0.0667126281125126,1.72871322817011
0.3,92.81,1.52,20.8,"UH","M",-0.0745166222834924,1.51817234627807
9.6,131.57,1.86,18.36,"UH","M",-1.23417431042253,1.39155085120633
18.1,194.2,1.16,20.5,"UH","M",-1.12455660587836,-0.28455656761941
0,126.5,1.51,25.3,"UH","H",-0.898182407994525,1.213823859532
38.3,151.46,1.42,14.28,"H","M",-1.24744696599509,0.678436487100777
3.2,112.12,1.57,21.24,"UH","M",-0.591179825754684,1.45444367839413
0.1,121.61,1.54,24.72,"UH","M",-0.807167210668049,1.31151862130218
9.2,122.49,1.69,15.95,"UH","M",-0.907787556993558,1.42549000395221
8.5,110.61,1.75,14.95,"H","M",-0.616008778444414,1.63799669867781
12.5,76.65,1.97,15.57,"UH","M",0.454870849273997,1.91676615957209
14.4,134.28,1.59,14.27,"H","M",-1.11008301619962,1.13833900800471
1.2,157.45,1.79,15.01,"UH","M",-1.653145955385,0.686446247126619
0.1,93.65,1.63,19.64,"UH","M",-0.103768144154529,1.62669363195985
17,118.04,1.67,22.57,"UH","M",-0.785046729595391,1.47397477330909
0,50.74,1.45,12.63,"H","M",0.917618690110972,1.12270919634562
2.2,127.87,1.32,13.78,"H","M",-0.810310977236999,1.04201541263516
8.9,146.7,1.31,15.95,"UH","M",-1.09490764339243,0.719219891577553
0.8,141.3,1.47,18.13,"UH","M",-1.14723269878734,0.919106704813486
3.1,79.96,1.5,20.35,"UH","M",0.261503491208467,1.47702942559916
2.9,130.98,1.38,18.12,"UH","M",-0.904997853045343,1.0418151880172
0,97.72,1.63,17.85,"UH","M",-0.218961315895973,1.61522628202401
0,57.65,1.71,18.12,"UH","M",0.915003516842835,1.4445997937717
10.6,107.12,1.82,17.72,"UH","M",-0.535760574463812,1.73935637718387
21,78.7,1.55,21.55,"UH","M",0.303716523575902,1.51995272074725
9.6,174.47,1.5,14.89,"H","M",-1.49301881580607,0.144550391383173
0.2,93,1.35,19.51,"UH","M",-0.0706535409279739,1.34814987191867
0,93.5,1.56,27.09,"UH","H",-0.0952357216743769,1.55709028553811
22.5,12.36,1.56,20.93,"UH","M",1.52384224800922,0.333923349261778
0.1,43.44,1.49,20.2,"UH","M",1.08188127639963,1.0245159363211
0,57.78,1.67,15.56,"UH","M",0.890396606631105,1.4128318664653
2.8,101.48,1.88,15.22,"UH","M",-0.374168624371906,1.84238916641833
0.5,59.65,1.69,23.47,"UH","M",0.853924697956477,1.45839384605803
1,100.64,1.75,23.03,"UH","M",-0.323115667098397,1.71991170287185
3.1,27.85,1.74,24.03,"UH","M",1.53846213241721,0.812855625014864
8.6,128.64,1.58,18.97,"UH","M",-0.986591577176705,1.23411387636797
11.6,125.37,1.6,18.19,"UH","M",-0.926166868863635,1.30468959182609
21.9,134.88,1.36,18.98,"UH","M",-0.95964900778714,0.963677218706118
9.3,90.15,1.26,27.9,"UH","H",-0.00329866851814695,1.25999568205054
3.8,94.55,1.25,25.9,"UH","H",-0.0991613002932617,1.24606060708304
12,168.14,1.19,16.96,"UH","M",-1.16459671813134,0.244569998400684
32.9,142.7,1.52,14.56,"H","M",-1.20911969089944,0.921102368403881
12.1,174.62,1.35,21.28,"UH","M",-1.34405291782943,0.126577067726295
9,142.42,1.44,20.24,"UH","M",-1.14120370932815,0.878210734286298
26.7,15.92,1.3,16.91,"UH","M",1.25013930749614,0.35658338695609
20.3,122.12,1.3,17.25,"UH","M",-0.691202523012695,1.10101728968299
12.5,143.18,1.23,17.09,"UH","M",-0.984642334890007,0.737142776090464
5.7,100.6,1.05,21.53,"UH","M",-0.193148918143356,1.03208211660703
25.6,111.44,1.34,14.78,"H","M",-0.489805771228751,1.24727314830033
26.2,12.2,1.15,9.94,"H","L",1.12402827842901,0.243023515923697
6.7,119.21,1.32,22.74,"UH","M",-0.644175847063384,1.15214472964996
1.8,171.22,1.4,24.48,"UH","M",-1.38359441271827,0.213697218266358
10.3,173.73,1.22,23.74,"UH","M",-1.21270229666323,0.133240908386766
4.3,139.14,1.43,27.18,"UH","H",-1.0815238437596,0.935524545578282
4.3,98.5,1.24,33.25,"UH","H",-0.183283669800717,1.22637967056878
0,161.5,1.81,20.41,"UH","M",-1.71646581592322,0.574321428093217
0,153.94,2.19,13.98,"H","M",-1.96735253829621,0.962093545378747
0,113.82,1.94,18.63,"UH","M",-0.783497426694011,1.77474837156253
0,35,2.1,13.97,"H","M",1.72021929300688,1.2045105163372
0,20.23,2.06,17.81,"UH","M",1.93292291859845,0.712326463608411
0,87.76,1.6,21.51,"UH","M",0.0625366668725658,1.59877739704328
0,172,2.4,16.75,"UH","M",-2.37664336497977,0.334015442304158
0,95.98,1.87,20.14,"UH","M",-0.194819037124845,1.85982406231712
0,102.8,1.85,16.09,"UH","M",-0.409864720596015,1.80402630546529
13.9,141.28,1.38,16.44,"UH","M",-1.07669271033262,0.863210754981997
0,152.77,1.61,20.72,"UH","M",-1.43157483390352,0.736677334342592
0,141.36,1.72,15.31,"UH","M",-1.34346573883096,1.07401108401515
0,148.11,1.72,18.21,"UH","M",-1.46038991588868,0.908659063439448
0,131.61,1.41,27.16,"UH","H",-0.936319972277913,1.05423190499695
0,5.32,1.67,19.81,"UH","M",1.66280629815462,0.154839319351835
0.8,95.28,1.56,17.31,"UH","M",-0.143555893006574,1.55338073426417
0,22.22,1.71,23.98,"UH","M",1.58301306942364,0.64666036064843
0.1,102.22,1.54,18.99,"UH","M",-0.32596558776959,1.50510678544415
0.3,123.25,1.51,18.07,"UH","M",-0.82792277657507,1.26279209533012
0,83.09,1.62,13.45,"H","M",0.194902371471944,1.60823290153964
0,110.42,1.34,19.33,"UH","M",-0.467524926946322,1.25579474544363
0.1,106.71,1.7,16.97,"UH","M",-0.488797067957731,1.62821295485447
1.1,58.91,1.59,19.43,"UH","M",0.821050359979782,1.36160798557333
0.3,76.73,1.7,17.51,"UH","M",0.390218255697753,1.65460862832278
0.3,72.4,1.64,15.23,"UH","M",0.495886620830729,1.56323269518043
0.1,115.42,1.61,18.97,"UH","M",-0.691093193534417,1.45412867307209
0,12.24,1.62,16.65,"UH","M",1.58317436018047,0.343451518073729
0,349.96,1.78,16.67,"UH","M",1.75274158504434,-0.310317476234049
0,0.11,2.02,16.42,"UH","M",2.01999627727166,0.00387811921555599
0,179.86,2.22,9.68,"H","L",-2.21999337274671,0.00542447791738471
0,180.07,3,7.57,"H","L",-2.99999776106224,-0.00366519051739462
0,156.38,2.18,10.46,"H","M",-1.99736597772421,0.873458156427558
0,79.5,1.78,16.35,"UH","M",0.324379235376022,1.75019373546384
0,0.37,1.64,22.99,"UH","M",1.63996580437653,0.0105905842924322
0,12.76,1.57,27.06,"UH","H",1.53122694509463,0.346762227781762
0.1,351.59,1.65,18.34,"UH","M",1.63225725563561,-0.241321883435579
0,357.47,1.69,20.57,"UH","M",1.68835266502634,-0.0746007942213263
1.5,5.35,1.69,23.22,"UH","M",1.68263787075654,0.157574731146495
0,71.61,1.58,24.08,"UH","M",0.498463806814304,1.49931111957999
0.1,112.52,1.19,24.08,"UH","M",-0.45577702556819,1.09925761446724
0,173.88,2.16,8.24,"H","L",-2.14768970725752,0.230280093234562
0,4.15,2.1,15.56,"UH","M",2.09449382068725,0.151972481400161
1.2,18.88,1.95,22.55,"UH","M",1.84508682090618,0.630994947141681
0.1,110.48,1.5,22.44,"UH","M",-0.524820599483953,1.40519156642691
0.8,40.91,1.81,14.86,"H","M",1.36788792272587,1.18531963236112
0.1,58.31,1.57,12.63,"H","M",0.82475734317312,1.3359174094539
0.1,27.68,1.59,22.49,"UH","M",1.40803377334722,0.738607401204178
0.1,116.92,1.77,11.56,"H","M",-0.801360380714173,1.5782019960137
0.1,181.75,2.82,8.64,"H","L",-2.81868472615953,-0.0861186072517005
0,173.61,2.74,9.26,"H","L",-2.72297736372399,0.30494962968785
0,42.44,1.59,12.49,"H","M",1.17339521004661,1.07296024205917
0,46.15,1.5,16.16,"UH","M",1.03915914729211,1.08173391672774
25.1,20.45,1.34,21.02,"UH","M",1.25554977783388,0.46818239542009
11.5,78.18,1.42,18.38,"UH","M",0.29086957454629,1.38989024408522
12.9,76,1.26,15.05,"UH","M",0.304821588455582,1.22257261510776
0,150.56,1.42,19.59,"UH","M",-1.23663665437983,0.697946835399566
0,65.63,1.43,13.54,"H","M",0.590057382727831,1.30258676681762
0,131.48,1.87,10.66,"H","M",-1.23861053148445,1.4009796398577
0,161.2,2.53,8.43,"H","L",-2.39502262809271,0.815332208933193
0,154.39,2.45,7.7,"H","L",-2.20930489372631,1.05899569713809
0,159.52,2.87,7.99,"H","L",-2.68859986376348,1.00415674701263
0,74.26,1.67,13.51,"H","M",0.453025017558447,1.60737933714048
0.1,37.29,1.6,16.43,"UH","M",1.27292677386678,0.969359287557044
0.1,70.19,1.71,18.55,"UH","M",0.579522641886272,1.60880499363383
22.3,50.24,1.54,17.9,"UH","M",0.984942697900173,1.18384453449477
13.3,350.2,1.64,22.74,"UH","M",1.61606895351292,-0.279143578632295
0,8,1.61,21.41,"UH","M",1.59433159067393,0.224068692545705
0,14.48,1.68,19.76,"UH","M",1.62663476724411,0.420070629766842
0.1,146.45,2.4,10.29,"H","M",-2.00016923694066,1.32639474652013
0,151.89,2.54,7.23,"H","L",-2.24039339957277,1.19676121893666
0,166.61,3.03,7.42,"H","L",-2.94763342242839,0.701681699193499
0.3,152.29,2.52,18.4210277957337,"UH","M",-2.23098745470934,1.17179135383802
0,149.75,2.78,18.4210277957337,"UH","M",-2.40146270446822,1.40049165618656
0,157.98,2.82,18.4210277957337,"UH","M",-2.61428956071088,1.05730321703763
0,184.53,2.82,18.4210277957337,"UH","M",-2.81119064710104,-0.222726616396945
