Oni_date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly",WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz
Dec-12,-0.20,21.96,-0.85,29.00,22.00,56.20,29.00,22.00,116.00,30.00,20.00,17.60,30.00,20.50,36.13,31.00,21.00,21.40,31.00,21.00,44.80,31.00,21.00,52.40,27.00,19.00,7.50,28.00,20.00,18.80,,,,,25.50666667,29.63,22.23666667,23.4,25.70322581,31.83548387,20.45483871,22.4,25,29.95555556,21.68888889,323,25.76785714,31.38928571,21.825,12.7,27.32666667,32.51666667,23.23333333,6.8,26.58387097,31.3483871,22.14516129,6.1,22.29,25.07,19.82,4.3,24.29,28.09333333,21.07333333,6.1,9.00000,21.00000,48.50000,8.00000,20.00000,72.40000,3.00000,14.00000,67.10000,6.00000,17.00000,89.00000,10.00000,20.00000,89.50000,15.15806452,22.55483871,8.748387097,19.4,15.13,22.11,9.86,60.1,,,,,12.23225806,18.80967742,5.535483871,30.5,14.12413793,20.8,8.868965517,212.5,20.00,29.00,182.70,22.00,31.00,150.20,17.00,28.00,85.90,19.00,29.00,242.20,16.00000,26.00000,138.50000,17.00000,27.00000,272.29999,16.00000,26.00000,281.70001,18.00000,29.00000,94.20000,24.13333333,19.46,29.54666667,651.3,25.80967742,22.79354839,31.74193548,247.4,23.55806452,15.58709677,30.31290323,91.6,21.58709677,18.29032258,27.38064516,278.9,21.38571429,14.6952381,28.2952381,183.5,22.07586207,17.59310345,27.06896552,370.2,24.16666667,19.69333333,29.1,218.9,,,,
Jan-13,-0.40,23.89,-0.68,30.00,22.00,315.30,30.00,22.00,403.60,31.00,22.00,99.70,30.50,21.00,274.25,31.00,22.00,209.60,31.00,22.00,255.50,31.00,22.00,315.40,29.00,20.00,17.80,29.00,22.00,24.60,,,,,25.36666667,29.41,22.86666667,440.4,25.43225806,29.70322581,21.56451613,131.5,25.01,28.12,22.98,10.2,25.49642857,29.49285714,23.00357143,203.1,26.87666667,30.85333333,23.72666667,150.7,25.91935484,29.72903226,22.71290323,292,23.94193548,27.1516129,21.61935484,14.1,25.96774194,29.65806452,22.21290323,24.6,9.00000,21.00000,59.00000,8.00000,20.00000,92.20000,3.00000,14.00000,102.00000,6.00000,18.00000,132.70000,9.00000,21.00000,92.40000,15.87666667,23.32,9.486666667,31.7,16.35333333,22.94333333,10.91333333,43,10.36896552,17.08965517,2.920689655,67.1,13.20645161,19.81612903,6.225806452,43.7,14.36296296,20.4,9.303703704,143,20.00,29.00,189.90,22.00,32.00,152.60,17.00,28.00,108.00,19.00,29.00,283.40,16.00000,26.00000,204.60001,17.00000,27.00000,329.39999,17.00000,26.00000,328.70001,19.00000,29.00000,124.70000,24.35,20.03333333,29.85,147,26.01290323,22.93548387,31.63870968,243.4,22.90344828,15.76551724,27.74137931,154.4,21.57741935,18.67096774,26.32258065,255.8,20.66666667,15.13333333,26.30833333,155.1,21.71333333,18.03333333,26.43333333,256.2,23.90714286,19.91428571,28.50714286,118.7,,,,
Feb-13,-0.40,25.37,-0.73,29.00,23.00,233.60,29.00,22.00,305.60,30.00,22.00,112.70,30.00,21.00,269.57,31.00,21.00,204.60,30.00,22.00,272.60,30.00,22.00,326.90,29.00,21.00,72.70,30.00,22.00,135.10,25.98333333,29.03333333,23.54444444,66.7,25.8,30.64814815,22.68888889,136.9,25.94285714,31.11785714,21.25357143,102.5,26.26666667,31.71111111,22.83333333,5.5,25.872,31.004,22.564,105.8,27.03703704,30.9037037,23.78888889,280.8,26.14285714,30.21428571,22.86785714,253.5,25.76,29.52,23.53,7.6,26.04285714,30.03214286,21.71071429,157.3,10.00000,20.00000,79.90000,9.00000,19.00000,117.30000,4.00000,13.00000,100.30000,6.00000,16.00000,142.39999,10.00000,19.00000,127.50000,14.30714286,20.77857143,9.714285714,99.6,14.79285714,20.10714286,10.83214286,196.4,9.85,17.08181818,2.327272727,132.9,12.07619048,17.8047619,7.304761905,155.3,13.95416667,18.975,10.21666667,316.7,20.00,28.00,220.20,22.00,30.00,181.70,17.00,27.00,128.40,19.00,28.00,283.30,16.00000,26.00000,191.39999,17.00000,26.00000,334.10001,17.00000,25.00000,337.20001,19.00000,29.00000,157.39999,23.66666667,19.87407407,28.64444444,373.5,25.76785714,22.75714286,30.76071429,223.8,22.68214286,15.67142857,27.53571429,161.5,21.13214286,18.45357143,25.6,374.3,19.91666667,15.2,25.26666667,261.1,21.23928571,17.41071429,25.64285714,385.9,23.30740741,20.00740741,27.67407407,392.6,,,,
Mar-13,-0.30,25.81,-0.67,30.00,22.00,369.30,30.00,22.00,625.30,31.00,21.00,164.80,30.50,21.00,436.20,31.00,22.00,340.90,31.00,22.00,329.00,31.00,22.00,391.40,30.00,21.00,43.80,31.00,22.00,96.90,26.17777778,29,23.83703704,225.9,26.508,30.676,23.468,436.7,26.26774194,31.76451613,21.76451613,245.7,26.47727273,31.29090909,23.35,5.4,26.21666667,30.96666667,23.46,363.5,27.44137931,31.79310345,24.35517241,511.4,26.88387097,31.26774194,23.72258065,329.5,27.38571429,32.05357143,24.18928571,16.9,26.74333333,30.87666667,22.57333333,105.8,9.00000,21.00000,123.70000,9.00000,19.00000,178.39999,3.00000,13.00000,142.89999,6.00000,17.00000,201.10001,10.00000,20.00000,186.10001,15.32258065,22.56774194,9.574193548,69.2,15.79032258,21.70645161,11.27096774,83.1,,,,,12.72903226,19.03870968,6.932258065,128.1,14.13928571,19.71071429,10.09285714,222.2,19.00,28.00,280.70,21.00,31.00,240.20,17.00,27.00,159.30,18.00,28.00,437.90,16.00000,26.00000,220.20000,17.00000,26.00000,401.10001,17.00000,25.00000,426.60001,18.00000,29.00000,180.00000,23.76774194,19.63225806,29.14193548,264.7,25.80357143,22.78214286,30.41428571,256.3,23.12258065,16.23870968,28.22580645,146.1,21.91935484,18.80322581,26.8483871,524.1,20.975,16,26.68,328.2,22.09354839,17.78064516,27.21612903,401.3,24.12580645,20.13225806,28.97419355,356.2,,,,
Apr-13,-0.30,24.31,-1.23,30.00,22.00,352.30,30.00,21.00,565.60,30.00,21.00,105.40,30.50,21.00,300.92,31.00,21.00,212.70,30.00,21.00,207.80,30.00,21.00,253.50,29.00,21.00,21.20,30.00,22.00,39.80,,,,,26.68275862,31.05862069,23.37586207,542.9,25.87666667,31.24,20.94666667,158.3,26.1862069,31.71724138,22.69655172,5.1,25.84814815,30.87777778,22.68888889,88.1,27.61,32.00666667,23.72,109.8,26.87,31.36666667,23.17333333,132.4,27.47741935,32.13548387,23.38064516,9.5,26.27142857,30.675,22.39642857,39.3,9.00000,20.00000,145.70000,8.00000,19.00000,209.60001,3.00000,13.00000,142.70000,6.00000,17.00000,215.39999,10.00000,19.00000,246.00000,15.29333333,22.24666667,9.28,75,15.72666667,22.02666667,10.92,111,10.47857143,18.61428571,2.375,75.7,12.49333333,19.24333333,6.22,101.9,13.94814815,19.16296296,9.540740741,343.1,19.00,28.00,367.00,21.00,30.00,288.20,17.00,27.00,120.00,18.00,28.00,477.30,16.00000,25.00000,209.50000,17.00000,26.00000,399.29999,16.00000,25.00000,440.20001,18.00000,28.00000,116.20000,23.79666667,19.35333333,29.07333333,410,25.85333333,22.51,31.27,296.3,22.9,14.85714286,28.375,119.8,21.65666667,17.83,26.84333333,474.6,20.87,15.31,26.27,240.4,22.07931034,16.95172414,27.22413793,266.4,23.6,19.37931034,29.08275862,409.3,,,,
May-13,-0.40,22.83,-1.58,29.00,22.00,105.80,29.00,22.00,148.60,30.00,21.00,28.60,29.50,21.00,59.73,30.00,21.00,40.50,30.00,21.00,85.10,30.00,21.00,83.90,26.00,19.00,2.30,28.00,20.00,4.20,25.14375,27.33125,23.4875,30.7,25.62,29.32,22.66,111.7,24.79677419,29.93548387,19.70967742,13.3,24.74375,29.5125,22.1125,1.9,25.03793103,29.43448276,21.79655172,14.4,26.64516129,31.00645161,22.42258065,1.4,25.74,30.03,22.00333333,15.6,27.56333333,31.58666667,24.23,8.1,24.66129032,28.56774194,21.13870968,2.1,9.00000,20.00000,59.00000,8.00000,19.00000,90.90000,3.00000,12.00000,113.10000,6.00000,16.00000,114.20000,10.00000,19.00000,206.89999,14.01333333,20.06666667,9.453333333,122.5,14.9483871,20.79677419,11.13548387,115.4,10.52333333,18.08666667,1.706666667,139.2,12.08387097,18.16451613,6.529032258,239,14.56333333,19.59333333,10.74,408.1,19.00,27.00,328.10,22.00,29.00,340.40,17.00,27.00,334.20,18.00,27.00,486.90,16.00000,25.00000,325.00000,17.00000,26.00000,435.20001,16.00000,25.00000,488.60001,18.00000,29.00000,320.60001,23.7,19.77419355,28.72903226,535.1,25.50967742,22.82258065,30.51612903,268.2,22.92,15.34,27.91666667,247.8,21.53225806,18.68387097,26.42258065,404.8,21.27307692,16.10769231,26.36923077,145.9,21.99642857,17.61428571,27.21428571,205.4,24.0483871,20.2516129,28.70967742,353.5,,,,
Jun-13,-0.40,21.22,-1.91,28.00,21.00,51.60,28.00,21.00,49.40,29.00,20.00,7.00,28.50,20.50,16.15,29.00,20.00,11.10,29.00,20.00,13.50,28.00,20.00,16.20,25.00,18.00,14.40,26.00,19.00,19.30,25.16896552,27.27586207,23.16551724,123.1,25.42592593,29.45185185,22.53333333,40,24.23666667,29.2,19.42333333,0.4,24.92352941,29.30588235,21.65882353,26.6,25.004,29,21.536,3.3,25.06551724,28.88275862,21.65862069,0.4,24.67931034,28.45517241,21.43103448,1.6,26.84516129,29.42903226,24.86451613,134.8,23.15517241,27.03793103,19.43103448,3.3,9.00000,21.00000,13.60000,8.00000,20.00000,15.70000,2.00000,12.00000,51.90000,5.00000,17.00000,25.80000,9.00000,19.00000,111.50000,15.62333333,22.08,8.976666667,2.5,16.1,22.83,10.54666667,0.3,10.15666667,19.11333333,1.753333333,136.9,12.68,19.71333333,5.733333333,9.8,13.55714286,18.59285714,10.04285714,407.8,19.00,27.00,192.00,21.00,29.00,332.00,16.00,26.00,142.40,17.00,26.00,260.70,15.00000,25.00000,177.20000,16.00000,25.00000,238.80000,16.00000,24.00000,261.89999,17.00000,28.00000,122.40000,23.27241379,19,28.09655172,384,25.19,22.37,30.03,251.1,21.77241379,15,25.86206897,313.5,20.82333333,17.77666667,25.80666667,508.8,20.396,15.712,25.472,284.3,21.37666667,16.58,26.71666667,310.7,23.39655172,19.55172414,28.12413793,505.3,,,,
Jul-13,-0.40,20.36,-1.60,28.00,21.00,33.20,28.00,21.00,40.50,29.00,19.00,5.50,28.25,19.50,10.60,29.00,20.00,6.70,28.00,19.00,11.20,28.00,19.00,14.40,24.00,17.00,15.80,25.00,18.00,13.70,23.82307692,25.68846154,22.65769231,30.5,24.77241379,29.15172414,21.60689655,28,23.57666667,29.62333333,18.72333333,0,24.06071429,28.59285714,21.13571429,9.7,24.4037037,28.8962963,20.6037037,1.2,24.28333333,28.68666667,20.65333333,0,23.58333333,27.39333333,20.41333333,1.3,25.50333333,27.49333333,23.54,23.6,21.96333333,25.62333333,19.00333333,7.3,8.00000,21.00000,6.40000,8.00000,20.00000,13.10000,2.00000,12.00000,79.50000,5.00000,17.00000,22.50000,9.00000,19.00000,159.80000,14.8,21.09032258,8.496774194,3.8,15.83225806,22.39354839,10.58387097,0.1,9.174193548,18.81935484,2.258064516,214.8,12.40322581,19.78709677,5.709677419,8.3,13.12857143,18.24285714,9.671428571,446.1,19.00,27.00,196.20,20.00,28.00,268.70,16.00,26.00,177.00,18.00,27.00,335.90,15.00000,24.00000,250.60001,16.00000,24.00000,307.10001,15.00000,24.00000,329.00000,17.00000,28.00000,154.30000,22.94333333,18.88,27.93333333,313.1,24.45806452,21.52580645,29.46774194,375.3,21.0137931,13.75172414,25.06896552,227.4,20.38709677,17.16451613,25.04193548,498.4,19.89230769,14.76923077,25.09230769,257.5,20.89354839,16.36129032,25.59677419,369.8,22.7516129,18.94193548,27.37419355,433.9,,,,
Aug-13,-0.30,19.85,-1.16,28.00,21.00,13.80,28.00,21.00,16.50,29.00,19.00,5.30,29.00,19.50,2.70,30.00,19.00,3.00,29.00,19.00,1.60,28.00,19.00,0.70,23.00,15.00,16.30,25.00,17.00,9.00,24.01481481,25.88518519,22.38888889,26.3,25.25357143,30.48571429,21.65,8.2,23.93548387,30.73548387,19.50645161,0.3,24.40344828,30.06206897,20.86896552,1.4,24.425,29.86428571,20.50357143,0.3,24.72903226,29.72903226,20.63225806,0.6,24.27741935,29.23548387,20.34193548,2.7,24.35483871,26.57741935,22.13870968,5.2,20.87419355,24.45806452,18.47096774,10.3,8.00000,22.00000,6.80000,8.00000,21.00000,12.80000,2.00000,12.00000,44.30000,5.00000,18.00000,20.20000,9.00000,19.00000,98.50000,14.85806452,21.55483871,8.612903226,22.9,15.79333333,22.69333333,10.6,18.2,9.71,19.09666667,1.553333333,112.3,12.26129032,19.70967742,5.312903226,43.5,13.3137931,18.24827586,8.986206897,331.6,18.00,28.00,138.10,20.00,30.00,237.40,16.00,27.00,97.80,18.00,28.00,180.90,15.00000,25.00000,117.80000,16.00000,26.00000,161.60001,15.00000,25.00000,186.80000,17.00000,28.00000,97.00000,23.05666667,19.10666667,28.33333333,404.6,24.78064516,21.81935484,29.82258065,278.2,21.55517241,13.75862069,26.25862069,114.9,20.68064516,17.1483871,25.60322581,464.7,20.195,15.21,25.19,175.1,21.21612903,16.2,26.09677419,200.7,23.12666667,18.87333333,27.91333333,365.1,,,,
Sep-13,-0.30,19.95,-0.77,29.00,21.00,21.00,29.00,21.00,22.90,30.00,19.00,3.70,29.50,19.50,3.70,30.00,20.00,2.80,30.00,19.00,1.40,30.00,19.00,3.70,24.00,16.00,15.70,25.00,17.00,11.50,24.41785714,26.39285714,22.46785714,9.3,25.51333333,30.66333333,21.72333333,11,24.83,32.02333333,19.69666667,0.3,25.284,30.624,21.248,171.3,25.06551724,30.71724138,20.96896552,0,25.51,31.43666667,21.18666667,0,25.03333333,30.20333333,20.90666667,0.1,23.42580645,25.81612903,21.41290323,3.7,21.16785714,24.83928571,18.89642857,7.6,9.00000,22.00000,19.10000,8.00000,21.00000,27.70000,2.00000,14.00000,35.30000,5.00000,18.00000,29.80000,9.00000,21.00000,78.90000,15.61,22.75333333,9.106666667,4.7,16.29666667,23.54666667,10.52333333,31.8,10.15666667,18.56333333,1.703333333,123.1,12.65862069,19.68965517,6.234482759,38.9,13.675,19.05,8.364285714,233.7,19.00,29.00,145.60,20.00,31.00,212.70,17.00,28.00,123.10,18.00,29.00,159.80,15.00000,26.00000,130.50000,16.00000,27.00000,178.20000,16.00000,26.00000,185.20000,18.00000,29.00000,137.10001,24.00344828,19.07586207,29.36551724,478.7,25.86206897,21.72413793,32.01724138,236.3,21.74666667,13.34,27.48333333,156.9,21.40333333,16.99,26.92333333,366.5,20.428,14.848,26.984,169.7,21.81034483,15.73793103,27.60344828,267.8,23.75,18.84666667,29.51333333,235.9,,,,
Oct-13,-0.20,20.27,-0.75,29.00,21.00,127.10,29.00,21.00,97.50,29.00,19.00,23.30,29.50,19.50,20.08,30.00,20.00,15.40,29.00,20.00,6.20,29.00,19.00,8.20,24.00,16.00,12.20,26.00,17.00,12.30,24.20869565,26.0173913,23.06086957,33.3,25.29032258,30.31612903,21.78064516,31.6,24.63548387,30.8516129,20.11612903,10,24.81724138,29.54137931,21.09655172,356.9,24.97407407,29.58148148,21.14074074,4,25.68064516,31.02580645,21.67419355,0.2,25.13548387,29.69354839,21.41290323,0,22.42,25.09666667,20.46333333,14,21.65517241,25.32413793,19.2,9.8,9.00000,21.00000,114.20000,7.00000,20.00000,177.20000,3.00000,14.00000,148.50000,5.00000,17.00000,195.80000,9.00000,20.00000,210.00000,14.48709677,21.76774194,8.264516129,82.3,15.19032258,22.00645161,10.38387097,141.7,10.72,18.21333333,2.966666667,75.9,12.34516129,19.13548387,6.590322581,191.5,13.99666667,19.52666667,9.486666667,199.5,19.00,29.00,263.80,21.00,31.00,251.20,17.00,28.00,251.50,18.00,29.00,445.90,16.00000,27.00000,307.79999,17.00000,27.00000,490.00000,16.00000,27.00000,532.09998,18.00000,29.00000,292.10001,24.21333333,19.65333333,30.04666667,481.8,26.23870968,22.29677419,31.85806452,129.1,23.27333333,14.69333333,29.08333333,101.1,21.87096774,17.53225806,27.71935484,493.7,21.42727273,16.29090909,27.39090909,74.7,22.48928571,16.48571429,28.53571429,275.8,23.79032258,19.24516129,30.02580645,246.4,,,,
Nov-13,-0.20,21.09,-0.56,29.00,21.00,9.40,28.00,21.00,10.70,30.00,20.00,4.00,29.50,20.00,1.65,30.00,20.00,1.20,30.00,20.00,6.30,30.00,20.00,4.60,25.00,16.00,18.60,26.00,18.00,21.20,,,,,25.77142857,30.94285714,21.61071429,7.1,25.06333333,31.68666667,20.87333333,0,25.43703704,30.98888889,21.42962963,127.9,25.35333333,30.55,21.07,1.1,25.64333333,30.63,21.88333333,0,25.07,29.59,21.61666667,0,22.74193548,25.13225806,20.1483871,7.9,22.1862069,26.04482759,19.79310345,11.2,9.00000,20.00000,21.70000,8.00000,19.00000,23.10000,3.00000,14.00000,29.90000,5.00000,17.00000,27.90000,10.00000,20.00000,47.20000,15.26,23.20666667,8.793333333,23.8,14.77333333,21.57333333,9.87,48,,,,,11.94333333,18.72,6.033333333,45.9,14.26551724,20.46896552,9.475862069,162.4,20.00,28.00,155.50,22.00,31.00,214.40,17.00,28.00,59.10,19.00,28.00,117.50,16.00000,27.00000,70.60000,17.00000,27.00000,122.30000,16.00000,26.00000,136.70000,18.00000,30.00000,57.50000,24.32758621,20.16551724,29.64827586,350.2,26.56551724,22.78965517,31.86896552,75.6,24.86551724,14.3862069,31.87931034,51.2,22.28666667,18.51,27.33666667,421.6,21.288,16.736,26.688,268.5,22.60357143,17.06428571,28.01785714,331.5,24.47241379,19.82068966,29.93793103,304.6,,,,
Dec-13,-0.30,22.37,-0.44,29.00,22.00,24.30,30.00,22.00,50.90,31.00,21.00,8.40,30.50,20.50,14.92,31.00,21.00,9.00,31.00,21.00,31.10,31.00,21.00,34.10,27.00,19.00,18.40,28.00,20.00,48.00,,,,,26,31.04137931,21.75862069,32.8,25.83225806,32.41290323,21.35483871,1.3,25.94285714,31.08571429,20.65714286,175.2,25.7,31.07407407,21.05925926,21.7,27.48666667,32.69666667,22.4,0.5,26.95483871,32.18709677,22.31612903,1.4,23.84,26.33333333,21.21666667,7.5,24.51428571,28.10714286,21.78571429,17.4,9.00000,21.00000,29.30000,8.00000,20.00000,39.60000,3.00000,14.00000,40.90000,6.00000,17.00000,47.50000,10.00000,20.00000,59.00000,15.06451613,22.69032258,9.058064516,42.6,15.31333333,21.61,10.47333333,46.6,,,,,12.33225806,18.88064516,6.006451613,79.6,14.25555556,19.59259259,10.33333333,186.3,20.00,29.00,164.30,22.00,31.00,149.30,18.00,28.00,85.30,19.00,29.00,166.60,16.00000,27.00000,89.90000,17.00000,27.00000,177.80000,17.00000,26.00000,186.80000,19.00000,30.00000,111.00000,24.02666667,18.74,29.50666667,328.6,26.25806452,22.36451613,31.92258065,186.4,24.29,15.04,30.58333333,98.8,21.81290323,18.40645161,26.67741935,332.9,21.28,16.63,26.68,176.7,22.43448276,17.38275862,27.39655172,285.6,23.97741935,20.03225806,29.19354839,325.2,,,,
Jan-14,-0.40,24.56,-0.01,29.00,22.00,213.40,29.00,22.00,280.00,31.00,22.00,68.60,30.50,21.50,186.80,31.00,22.00,142.70,31.00,22.00,177.90,31.00,22.00,223.70,29.00,20.00,44.30,29.00,22.00,63.70,25.77142857,28.10714286,24.36428571,274.6,25.74666667,30.41333333,22.31333333,400,26.11612903,31.4483871,22.91290323,62.2,25.86896552,30.24482759,22.33793103,105.4,25.84193548,30.11935484,22.31612903,209.6,26.95483871,31.1516129,23.82903226,351.2,26,29.66451613,23.18387097,398,24.73,27.18333333,22.46666667,10,25.88666667,29.71666667,23.50666667,45.8,9.00000,21.00000,47.00000,8.00000,20.00000,71.00000,3.00000,14.00000,82.10000,6.00000,18.00000,101.60000,9.00000,20.00000,76.90000,14.83548387,22.3483871,8.993548387,72.9,15.25483871,21.58064516,10.61612903,138,,,,,12.16666667,18.69,5.653333333,173.4,14.2,19.22068966,9.937931034,215.2,19.00,29.00,181.60,22.00,31.00,152.10,18.00,28.00,81.50,19.00,28.00,239.00,16.00000,26.00000,156.60001,17.00000,27.00000,263.10001,17.00000,26.00000,266.50000,19.00000,29.00000,98.20000,24.09655172,18.86206897,29.28965517,522.1,26.09677419,22.36774194,31.48064516,158,23.41034483,14.82068966,28.77586207,117.7,21.47741935,18.5,25.8516129,465.5,20.35555556,17.06666667,24.74074074,260.5,,,,,23.96129032,19.96129032,28.68387097,411,,,,
Feb-14,-0.50,25.49,-0.61,30.00,23.00,193.00,30.00,22.00,255.10,30.00,22.00,93.70,30.50,21.00,222.95,31.00,22.00,169.00,30.00,22.00,237.90,30.00,22.00,284.60,30.00,22.00,8.00,31.00,23.00,13.40,25.92916667,28.52083333,23.77916667,128,25.64642857,30.48214286,21.93571429,522,26.45714286,31.66428571,22.97857143,76.2,25.82592593,30.24444444,22.39259259,50.4,25.94615385,30.2,22.23076923,196.6,26.93214286,31.11428571,23.79642857,250,26.07777778,29.87037037,22.88888889,301.5,25.88333333,29.18333333,23.37,6.2,27.09230769,31.3,23.95,14.9,9.00000,20.00000,69.90000,8.00000,19.00000,101.80000,3.00000,13.00000,88.20000,6.00000,17.00000,123.40000,10.00000,20.00000,113.30000,14.90714286,22.6,9.171428571,39.6,15.36428571,21.48928571,10.98571429,60.6,10.495,19.22,3.79,14,12.30740741,18.69259259,5.62962963,129.9,14.44230769,19.02692308,10.93846154,107.2,20.00,28.00,197.40,22.00,31.00,181.20,17.00,27.00,112.90,19.00,28.00,253.00,16.00000,26.00000,166.30000,17.00000,26.00000,294.20001,17.00000,26.00000,298.20001,19.00000,29.00000,136.50000,23.75789474,18.94736842,28.68421053,155.7,25.97142857,22.79642857,31.08928571,179.3,23.27307692,15.06153846,27.51923077,137.9,21.475,18.63571429,25.75714286,348.2,19.99166667,16.08333333,25.11666667,142.2,22.228,18.216,26.36,276.8,23.83461538,20.20769231,28.45384615,338.2,,,,
Mar-14,-0.30,26.17,-0.31,30.00,23.00,123.70,30.00,22.00,224.60,31.00,22.00,72.40,30.50,21.50,169.78,31.00,22.00,136.30,31.00,22.00,216.20,31.00,22.00,266.70,30.00,22.00,1.90,31.00,23.00,2.30,,,,,26.7,31.96666667,22.21666667,298.8,26.67096774,33.32258065,22.1,47.7,26.60384615,31.73846154,22.30769231,11,26.71785714,31.88571429,21.82142857,121.3,28.18387097,33.13548387,24.17741935,98.6,27.22258065,31.81290323,23.39354839,125.4,26.66296296,30.0037037,23.72222222,50.7,27.31612903,31.73548387,23.49354839,6.6,9.00000,21.00000,59.90000,9.00000,19.00000,84.00000,4.00000,13.00000,76.10000,6.00000,17.00000,97.50000,10.00000,20.00000,112.20000,14.77096774,20.70322581,10.08387097,75.1,14.78275862,20.07241379,10.98965517,189.7,10.53846154,18.90769231,3.953846154,25.5,11.78064516,17.62903226,6.580645161,242.3,14.125,19.00714286,9.942857143,385.6,19.00,28.00,210.50,21.00,30.00,239.20,17.00,27.00,161.90,19.00,28.00,290.70,16.00000,26.00000,206.00000,17.00000,26.00000,323.29999,17.00000,26.00000,330.20001,19.00000,29.00000,166.80000,24.06774194,19.38064516,29.26451613,337.7,25.72903226,22.7483871,30.40322581,256.7,23.28064516,14.79354839,27.9516129,221.1,21.40322581,18.73225806,25.69032258,525.7,20.15,16.90909091,24.72727273,261.7,,,,,23.85806452,20.0516129,28.31612903,399.6,,,,
