elNino index,date,9_Azuay,5_Bolivar,8_Canar,1_Carchi,7_Chimborazo,4_Cotopaxi,2_Imbabura,10_Loja,3_Pichincha,6_Tunguragua,7_El oro(c),1_Esmeraldas,5_Guayas,4_Los RIos,3_Manabi,6_SantaElena,2_SantoDomingo,4_Morona_santiago,2_Napo(W),2_orellana€,3_Pastaza,1_Sucumbios,5_Zamora,Galapagos
-0.4,1/1/1963,13.1338582614588,24.1710382419857,15.5316128884592,98.1911600861101,14.5125000100387,32.913380293779,70.3132743329074,14.4723608395417,57.7022523407464,18.4907406347769,7.79744524372755,71.3249317501807,10.01709632343,29.5351744141689,14.5753559717604,3.85639534509459,59.3618497903637,50.8359111150106,86.2951891037197,174.760710705892,148.520434763812,177.73441248832,32.8546558835729,7.4498412722633
-0.2,2/1/1963,96.9217848990533,258.942622242078,154.270322836599,139.248619311422,91.7773025663275,209.446830655487,123.934513446504,94.7449135276955,175.046396607751,72.4907406465506,98.1901460494438,250.005721921167,241.50352766847,463.965116811353,230.014348317341,87.2372094642284,464.074567056116,215.944533315023,189.875429068234,236.354491705485,310.98057964712,193.279256688034,116.006072920826,21.9387302580334
0.2,3/1/1963,106.904461667919,274.831147407574,185.676128855059,174.82762424195,123.109868175105,212.674295707488,154.893805647318,125.062955658633,209.87972950291,88.9234567807045,112.525912639869,270.15858340978,253.347761332746,447.969477010328,245.317196122135,108.615116274634,464.60173519774,194.293066541884,221.835566399433,279.469595228461,324.031231578882,262.408153387568,119.613157944158,14.977460331387
0.3,4/1/1963,144.311286145308,340.784152463486,226.771612450384,147.185635561443,156.997697328266,269.283450032624,152.14026489933,192.440115256868,238.863287934312,119.906790227066,150.50948937966,294.654904773515,338.611397514188,596.329941416895,346.909309679681,188.943605201189,583.423121810649,274.047022060818,259.021305477496,316.511253108395,399.706087311454,260.502398072387,166.255060805966,13.0742857630291
0.3,5/1/1963,42.9307086323816,95.2945353607011,63.2141934794764,125.583425490237,52.844078942349,92.096478784588,98.0588496047839,68.4861805763904,112.169819806073,50.0166665065436,37.4372263163546,152.599591081084,63.8154681553834,143.779651198276,74.3121576361432,23.2633720691814,201.758959070106,123.844977759467,160.520275168402,290.380947478314,262.304492497098,303.799879984318,95.0568825262278,5.04666666577733
0.5,6/1/1963,35.1454068431704,54.200000241806,45.1116127875544,114.319889321512,44.2523025838952,59.9901408746209,71.5092920792841,22.0224568120806,81.3547295493048,50.6351851239616,19.8737225863185,138.340599496618,32.1492537562527,73.6854652582213,45.9374589695465,9.6034883835981,128.231792030996,131.334755615234,160.406701058457,284.381440986415,250.852898235598,286.640526714371,53.32894736456,8.7419047590286
0.9,7/1/1963,21.77952759754,20.1393442622951,27.5303225486509,80.2999998904066,33.1148026867917,29.8739436881643,34.5331857394328,12.9633397129355,38.0970720063459,58.9956791430344,7.46277373811625,85.9147140388592,10.180325646373,22.8752906890803,18.3595838000976,3.9191860570464,52.8213871972409,148.787822143555,182.949484395817,325.765844060779,321.277898705524,302.813310078865,66.8526315611867,6.86444445488945
1.1,8/1/1963,24.8041994937761,6.8256830459084,25.6658064719169,57.369060869375,28.6953946783354,18.258802834531,21.9672565692294,9.79213050505479,24.5454954896961,56.1191358507415,4.81715328066888,59.5119890880844,6.28127543864774,8.27616276540035,8.742387737528,5.71337208567663,26.2502889908807,144.296888654921,158.382130665468,267.518460001668,263.96311599068,271.503837150921,58.6465587577357,3.81428571731325
1.2,9/1/1963,3.29527559579201,1.100000000228,2.96967742020084,13.6165745350537,3.23026316083576,2.44260562515595,5.69911504424779,4.10690979668138,5.38851352210517,6.54753084609538,1.88503649781873,13.3692098068281,1.62048846972522,1.44244185869777,1.88838991983044,3.5970930339292,3.7647398730923,22.3396444371542,28.9017182207599,106.157453169827,99.4080435407335,79.9585132804706,21.9702429375668,6.56158731778463
1.3,10/1/1963,11.0464566842778,7.76174863830942,11.1864516242858,48.7309391380015,13.5740131516206,15.8971831093372,26.2761062352003,6.3005758308861,26.7130630510347,22.1962963210212,4.11423357211761,41.3430518129541,2.66350067203695,5.63779068478318,4.20010951602054,3.08313952698264,20.256069439684,55.8426667107476,85.9120277096725,171.243237765614,156.923840605694,156.941846589105,25.2301619583778,11.0625397122096
