area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;eqt19a011;eqt19a021;eqt19a012;eqt19a022;eqt19a013;eqt19a023;eqt19a014;eqt19a024;eqt19a015;eqt19a025;eqt19a016;eqt19a026;vi20;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;10150;068902;013;06;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;1;1;1;2712;138,460411646865;010150068902;01015006890201306;010150068902013061;202207
1;10150;068902;013;07;1;1;1;2;2;1;2;1;2;7;5;0;1;1;1; ; ;1; ; ;1;1;1;1;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;1;1;1;3;1;3;1;2;1;2712;138,460411646865;010150068902;01015006890201307;010150068902013071;202207
1;10150;068902;013;09;1;1;3;1;1;1;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;2; ;2; ;2;2712;138,460411646865;010150068902;01015006890201309;010150068902013091;202207
1;10150;069201;013;01;1;1;1;2;2;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2711;101,15305498202;010150069201;01015006920101301;010150069201013011;202207
1;10150;069201;013;03;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;3;1;3;2; ;1;2711;101,15305498202;010150069201;01015006920101303;010150069201013031;202207
1;10150;069201;013;04;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2711;101,15305498202;010150069201;01015006920101304;010150069201013041;202207
1;10150;069201;013;05;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2711;101,15305498202;010150069201;01015006920101305;010150069201013051;202207
1;10150;069201;013;06;1;1;2;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;1;1;1;2;1;2;1;2;1;2711;101,15305498202;010150069201;01015006920101306;010150069201013061;202207
1;10150;069201;013;07;1;1;2;4;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;4;1;4;1;2;1;2711;101,15305498202;010150069201;01015006920101307;010150069201013071;202207
1;10150;069201;013;08;1;1;2;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;1;1;1;4;1;4;1;2;1;2711;101,15305498202;010150069201;01015006920101308;010150069201013081;202207
1;10150;069803;030;01;1;1;1;4;2;4;1;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;2; ;1;1;2; ;2; ;2; ;1;16;2; ;2; ;1;1;2; ;1;1;1;3;1;3;2; ;1;2713;228,137896616506;010150069803;01015006980303001;010150069803030011;202207
1;10150;069803;030;02;1;1;1;3;2;1;2;1;2;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;2;2; ;1;20;2; ;1;60;2; ;2; ;2; ;1;1;2; ;1;1;1;3;1;1;2; ;1;2713;228,137896616506;010150069803;01015006980303002;010150069803030021;202207
1;10150;069803;030;03;1;1;2;6;2;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;160;2;2;2;2; ;1;1;2; ;2; ;2; ;1;24;2; ;2; ;2; ;2; ;2; ;1;1;1;1;2; ;1;2713;228,137896616506;010150069803;01015006980303003;010150069803030031;202207
1;10150;069803;030;04;1;1;2;4;2;1;2;1;2;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1;2;2; ;2; ;1;2;1;2;2; ;1;2713;228,137896616506;010150069803;01015006980303004;010150069803030041;202207
1;10150;069803;030;05;1;1;2;6;2;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;2;2713;228,137896616506;010150069803;01015006980303005;010150069803030051;202207
1;10150;069803;030;06;1;1;2;6;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;280;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;2;2; ;2; ;2;2713;228,137896616506;010150069803;01015006980303006;010150069803030061;202207
1;10150;069803;030;07;1;1;4;3;2;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;6;100; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;2; ;2; ;1;3;1;2;2; ;1;2713;228,137896616506;010150069803;01015006980303007;010150069803030071;202207
1;10150;070001;030;01;1;1;1;3;1;1;1;1;1;5;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1;1;1;4;1;2;1;2;1;2712;148,267189200947;010150070001;01015007000103001;010150070001030011;202207
1;10150;070001;030;02;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;2;2; ;1;1;1;5;1;5;1;3;1;2712;148,267189200947;010150070001;01015007000103002;010150070001030021;202207
1;10150;070001;030;03;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;2;1;1;1;1;1;2;1;2;1;1;1;2712;148,267189200947;010150070001;01015007000103003;010150070001030031;202207
1;10150;070001;030;04;1;1;1;2;1;2;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;1;2;1;2712;148,267189200947;010150070001;01015007000103004;010150070001030041;202207
1;10150;070001;030;05;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;140;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;1;1;2;2712;148,267189200947;010150070001;01015007000103005;010150070001030051;202207
1;10150;070001;030;06;1;1;2;3;1;1;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;130;2; ;2; ;1;2;2; ;1;1;1;9;1;7;1;1;1;2712;148,267189200947;010150070001;01015007000103006;010150070001030061;202207
1;10150;070001;030;07;1;1;1;2;1;1;2;1;1;6;4;1;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;1;50;2; ;1;60;2; ;2; ;1;1;2; ;1;1;1;2;1;2;1;2;1;2712;148,267189200947;010150070001;01015007000103007;010150070001030071;202207
1;10150;071902;014;01;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;4;1;4;2; ;1;2712;232,406985826431;010150071902;01015007190201401;010150071902014011;202207
1;10150;071902;014;02;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;220;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;1;2;1;2712;232,406985826431;010150071902;01015007190201402;010150071902014021;202207
1;10150;071902;014;03;1;1;1;4;3;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;2;1;2;1;300;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;1;4;1;4;2; ;1;2712;232,406985826431;010150071902;01015007190201403;010150071902014031;202207
1;10150;071902;014;03;2;1;1;4;1;2;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2712;232,406985826431;010150071902;01015007190201403;010150071902014032;202207
1;10150;071902;014;04;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2712;232,406985826431;010150071902;01015007190201404;010150071902014041;202207
1;10150;071902;014;05;1;1;2;6;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;3;2; ;2;2712;232,406985826431;010150071902;01015007190201405;010150071902014051;202207
1;10150;071902;014;06;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;3;2; ;2;2712;232,406985826431;010150071902;01015007190201406;010150071902014061;202207
1;10150;071902;014;07;1;1;2;4;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;140;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;1;1;1;2712;232,406985826431;010150071902;01015007190201407;010150071902014071;202207
1;10150;072905;014;01;1;1;1;2;1;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2712;256,150191019389;010150072905;01015007290501401;010150072905014011;202207
1;10150;072905;014;02;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;3;1;3;2; ;1;2712;256,150191019389;010150072905;01015007290501402;010150072905014021;202207
1;10150;072905;014;03;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;170;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;6;1;6;2; ;1;2712;256,150191019389;010150072905;01015007290501403;010150072905014031;202207
1;10150;072905;014;04;1;1;2;1;1;2;2;2;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;1;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2712;256,150191019389;010150072905;01015007290501404;010150072905014041;202207
1;10150;072905;014;05;1;1;2;2;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;3;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;4;1;4;2; ;1;2712;256,150191019389;010150072905;01015007290501405;010150072905014051;202207
1;10150;072905;014;06;1;1;2;6;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;2; ;1;2712;256,150191019389;010150072905;01015007290501406;010150072905014061;202207
1;10150;072905;014;07;1;1;2;6;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;3;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;1;1;1;2; ;1;2712;256,150191019389;010150072905;01015007290501407;010150072905014071;202207
1;10150;073001;014;01;1;1;1;2;1;2;1;1;1;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;1;50;2; ;2; ;2; ;2; ;1;2;2; ;1;1;1;3;1;3;1;1;1;2711;89,136264133593;010150073001;01015007300101401;010150073001014011;202207
1;10150;073001;014;02;1;1;1;2;2;2;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;1;1;1;1;1;1;2711;89,136264133593;010150073001;01015007300101402;010150073001014021;202207
1;10150;073001;014;03;1;1;1;2;2;2;2;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;270;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;4;1;4;1;1;1;2711;89,136264133593;010150073001;01015007300101403;010150073001014031;202207
1;10150;073001;014;04;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;1;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;1;1;1;1;2711;89,136264133593;010150073001;01015007300101404;010150073001014041;202207
1;10150;073001;014;05;1;1;1;2;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;3;2; ;2; ;1;5;1;5;1;2;1;2711;89,136264133593;010150073001;01015007300101405;010150073001014051;202207
1;10150;073001;014;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2711;89,136264133593;010150073001;01015007300101406;010150073001014061;202207
1;10150;073001;014;07;1;1;1;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;2;2; ;1;1;1;3;1;3;1;1;1;2711;89,136264133593;010150073001;01015007300101407;010150073001014071;202207
1;10150;075201;013;01;1;3;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;80; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2713;180,542927694716;010150075201;01015007520101301;010150075201013011;202207
1;10150;075201;013;02;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2; ;1;1;1;1;1;3;1;3;1;1;1;2713;180,542927694716;010150075201;01015007520101302;010150075201013021;202207
1;10150;075201;013;03;1;1;1;2;2;1;2;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;1;1;2; ;1;1;1;3;1;3;2; ;1;2713;180,542927694716;010150075201;01015007520101303;010150075201013031;202207
1;10150;075201;013;04;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1;5;1;5;1;1;1;2713;180,542927694716;010150075201;01015007520101304;010150075201013041;202207
1;10150;075201;013;05;1;1;1;2;2;2;2;1;2;5;4;0;1;2;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;1;2; ;1;1;1;5;1;5;2; ;1;2713;180,542927694716;010150075201;01015007520101305;010150075201013051;202207
1;10150;075201;013;06;1;1;2;1;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2713;180,542927694716;010150075201;01015007520101306;010150075201013061;202207
1;10150;075201;013;07;1;3;2;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;1;1;1;2; ;1;2713;180,542927694716;010150075201;01015007520101307;010150075201013071;202207
1;10150;076403;030;01;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;1;1;2; ;2; ;2; ;1;80;2; ;2; ;2; ;2; ;2; ;1;1;1;2;1;2;1;1;1;2711;161,802575230871;010150076403;01015007640303001;010150076403030011;202207
1;10150;076403;030;03;1;1;1;4;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;2;2; ;1;1;1;3;1;2;1;1;1;2711;161,802575230871;010150076403;01015007640303003;010150076403030031;202207
1;10150;076403;030;04;1;1;1;4;1;1;1;1;1;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;1;1;2711;161,802575230871;010150076403;01015007640303004;010150076403030041;202207
1;10150;076403;030;05;1;1;1;4;1;1;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;2;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;2;1;1;1;1;1;3;1;3;1;2;1;2711;161,802575230871;010150076403;01015007640303005;010150076403030051;202207
1;10150;076403;030;06;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;1;2; ;2; ;1;1;1;1;2; ;1;2711;161,802575230871;010150076403;01015007640303006;010150076403030061;202207
1;10150;076403;030;08;1;1;1;4;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;1;1;1;1;1;1;3;1;3;1;2;1;2711;161,802575230871;010150076403;01015007640303008;010150076403030081;202207
1;10150;076403;030;10;1;1;1;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;2;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;2;1;2711;161,802575230871;010150076403;01015007640303010;010150076403030101;202207
1;10150;077202;030;01;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;2; ;1;2712;39,169304564171;010150077202;01015007720203001;010150077202030011;202207
1;10150;077202;030;02;1;1;2;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;1;1;2; ;2; ;1;5;1;5;1;1;1;2712;39,169304564171;010150077202;01015007720203002;010150077202030021;202207
1;10150;077202;030;03;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;1;1;2; ;2; ;2; ;1;120;2; ;2; ;1;1;2; ;1;1;1;3;1;3;1;2;1;2712;39,169304564171;010150077202;01015007720203003;010150077202030031;202207
1;10150;077202;030;04;1;1;2;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;30; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;2; ;1;4;1;4;1;4;1;2712;39,169304564171;010150077202;01015007720203004;010150077202030041;202207
1;10150;077202;030;05;1;1;1;2;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;3;1;2;2; ;1;2712;39,169304564171;010150077202;01015007720203005;010150077202030051;202207
1;10150;077202;030;06;1;1;1;2;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;2;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;2;1;1;1;1;1;4;1;4;1;3;1;2712;39,169304564171;010150077202;01015007720203006;010150077202030061;202207
1;10150;077202;030;07;1;1;1;4;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;280; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;1;1;1;2;1;2;1;2;1;2712;39,169304564171;010150077202;01015007720203007;010150077202030071;202207
1;10151;000603;015;02;1;1;1;4;1;4;2;3;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;2;0113;278,744861467123;010151000603;01015100060301502;010151000603015021;202207
1;10151;000603;015;03;1;1;1;1;1;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;3;1;3;2; ;1;0113;278,744861467123;010151000603;01015100060301503;010151000603015031;202207
1;10151;000603;015;04;1;1;1;2;2;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;1;80;2; ;2; ;2; ;2; ;1;1;2; ;1;1;1;4;1;4;2; ;1;0113;278,744861467123;010151000603;01015100060301504;010151000603015041;202207
1;10151;000603;015;05;1;1;1;4;2;4;2;3;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;3;1;3;2; ;1;0113;278,744861467123;010151000603;01015100060301505;010151000603015051;202207
1;10151;000603;015;06;1;1;1;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;0113;278,744861467123;010151000603;01015100060301506;010151000603015061;202207
1;10151;000603;015;07;1;1;1;2;2;2;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;80;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;0113;278,744861467123;010151000603;01015100060301507;010151000603015071;202207
1;10151;000603;015;08;1;1;1;4;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;1;50;2; ;2; ;2; ;2; ;1;1;2; ;1;1;1;1;1;1;1;1;1;0113;278,744861467123;010151000603;01015100060301508;010151000603015081;202207
2;10156;900502;015;01;1;3;1;2;3;4;2;1;2;4;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;4;1;2;2; ;2;0123;617,232548989837;010156900502;01015690050201501;010156900502015011;202207
2;10156;900502;015;02;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;2;0123;617,232548989837;010156900502;01015690050201502;010156900502015021;202207
2;10156;900502;015;03;1;1;1;2;3;1;2;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;4;1;4;2; ;1;0123;617,232548989837;010156900502;01015690050201503;010156900502015031;202207
2;10156;900502;015;04;1;1;1;2;1;2;1;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;1;1;0123;617,232548989837;010156900502;01015690050201504;010156900502015041;202207
2;10156;900502;015;05;1;1;1;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;1;1;1;0123;617,232548989837;010156900502;01015690050201505;010156900502015051;202207
2;10156;900502;015;06;1;1;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;3;1;3;2; ;1;0123;617,232548989837;010156900502;01015690050201506;010156900502015061;202207
2;10156;900502;015;07;1;1;1;2;2;2;1;1;1;5;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;1;0123;617,232548989837;010156900502;01015690050201507;010156900502015071;202207
1;10162;000402;015;01;1;3;1;2;3;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2; ;1;1;2; ;1;1;1;3;1;3;2; ;1;0112;384,804179046194;010162000402;01016200040201501;010162000402015011;202207
1;10162;000402;015;02;1;1;2;1;1;2;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;2; ;1;0112;384,804179046194;010162000402;01016200040201502;010162000402015021;202207
1;10162;000402;015;03;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ;1;1;1;2;1;2;1;1;1;0112;384,804179046194;010162000402;01016200040201503;010162000402015031;202207
1;10162;000402;015;04;1;4;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;2;2; ;1;1;1;2;1;2;2; ;1;0112;384,804179046194;010162000402;01016200040201504;010162000402015041;202207
