EMISION,Total,Mediana,Media,Max,Count,Grupo
2023-04-27,1876,2.0,6.032154340836013,60.0,311,PO
2023-04-28,1047,2.0,3.9213483146067416,25.0,267,PO
2023-04-29,816,4.0,6.325581395348837,58.0,129,PO
2023-04-30,0,0.0,0.0,0.0,0,PO
2023-05-01,0,0.0,0.0,0.0,0,PO
2023-05-02,1559,2.0,8.205263157894738,60.0,190,PO
2023-05-03,2517,2.0,9.356877323420074,150.0,269,PO
2023-05-04,2309,2.0,9.310483870967742,100.0,248,PO
2023-05-05,1733,2.0,5.432601880877743,50.0,319,PO
2023-05-06,772,2.0,4.361581920903955,50.0,177,PO
2023-05-07,0,0.0,0.0,0.0,0,PO
2023-05-08,1270,2.0,7.9375,80.0,160,PO
2023-05-09,2502,2.0,6.654255319148936,120.0,376,PO
2023-05-10,2593,3.0,8.614617940199336,115.0,301,PO
2023-05-11,1971,2.0,5.200527704485488,35.0,379,PO
2023-05-12,1790,2.0,4.221698113207547,35.0,424,PO
2023-05-13,1851,4.0,5.303724928366762,50.0,349,PO
2023-05-14,0,0.0,0.0,0.0,0,PO
2023-05-15,964,3.0,7.1940298507462686,40.0,134,PO
2023-05-16,1889,2.0,8.433035714285714,410.0,224,PO
2023-05-17,1500,2.0,5.882352941176471,70.0,255,PO
2023-05-18,2110,5.0,7.4822695035460995,50.0,282,PO
2023-05-19,1489,3.0,6.861751152073733,100.0,217,PO
2023-05-20,1662,4.0,7.194805194805195,90.0,231,PO
2023-05-21,0,0.0,0.0,0.0,0,PO
2023-05-22,569,2.0,4.035460992907802,30.0,141,PO
2023-05-23,1883,2.0,6.79783393501805,80.0,277,PO
2023-05-24,1983,2.0,5.64957264957265,60.0,351,PO
2023-05-25,1316,2.0,5.081081081081081,50.0,259,PO
2023-05-26,0,0.0,0.0,0.0,0,PO
2023-05-27,1490,5.0,8.713450292397662,60.0,171,PO
2023-05-28,0,0.0,0.0,0.0,0,PO
2023-05-29,1460,4.0,9.931972789115646,100.0,147,PO
2023-05-30,2125,2.0,8.399209486166008,100.0,253,PO
2023-05-31,1786,3.0,7.319672131147541,45.0,244,PO
2023-06-01,2195,2.0,5.9646739130434785,150.0,368,PO
2023-06-02,1039,2.0,4.855140186915888,50.0,214,PO
2023-06-03,677,4.0,6.77,30.0,100,PO
2023-06-04,0,0.0,0.0,0.0,0,PO
2023-06-05,2216,4.0,12.519774011299434,70.0,177,PO
2023-06-06,2231,2.0,9.959821428571429,150.0,224,PO
2023-06-07,2167,2.0,8.025925925925925,50.0,270,PO
2023-06-08,1972,2.0,5.993920972644377,50.0,329,PO
2023-06-09,1351,4.5,7.1861702127659575,50.0,188,PO
2023-06-10,1015,3.0,7.355072463768116,67.0,138,PO
2023-06-11,0,0.0,0.0,0.0,0,PO
2023-06-12,1155,2.0,6.209677419354839,155.0,186,PO
2023-06-13,2699,3.5,8.650641025641026,80.0,312,PO
2023-06-14,2936,3.0,8.660766961651918,75.0,339,PO
2023-06-15,1787,3.0,7.176706827309237,140.0,249,PO
2023-06-16,1048,3.0,5.087378640776699,30.0,206,PO
2023-06-17,1593,3.0,5.966292134831461,40.0,267,PO
2023-06-18,0,0.0,0.0,0.0,0,PO
2023-06-19,3852,2.0,14.988326848249027,210.0,257,PO
2023-06-20,1586,2.0,6.777777777777778,155.0,234,PO
2023-06-21,2025,2.0,6.574675324675325,100.0,308,PO
2023-06-22,2302,3.0,7.597359735973598,50.0,303,PO
2023-06-23,1369,4.0,7.056701030927835,100.0,194,PO
2023-06-24,1463,4.0,8.3125,82.0,176,PO
2023-06-25,0,0.0,0.0,0.0,0,PO
2023-06-26,2235,2.0,7.706896551724138,100.0,290,PO
2023-06-27,1942,2.0,7.926530612244898,150.0,245,PO
2023-06-28,3267,3.0,13.5,266.0,242,PO
2023-06-29,3215,3.0,10.304487179487179,200.0,312,PO
2023-06-30,1232,2.0,5.730232558139535,90.0,215,PO
2023-07-01,660,4.0,6.168224299065421,40.0,107,PO
2023-07-02,0,0.0,0.0,0.0,0,PO
2023-07-03,1167,1.0,7.072727272727272,85.0,165,PO
2023-07-04,1601,3.0,7.446511627906977,44.0,215,PO
2023-07-05,2032,3.0,8.128,150.0,250,PO
2023-07-06,1943,2.0,7.803212851405623,355.0,249,PO
2023-07-07,2976,4.0,11.49034749034749,300.0,259,PO
2023-07-08,1145,4.0,6.1891891891891895,170.0,185,PO
2023-07-09,0,0.0,0.0,0.0,0,PO
2023-07-10,1975,4.0,15.192307692307692,300.0,130,PO
2023-07-11,1442,3.0,6.675925925925926,50.0,216,PO
2023-07-12,2226,5.0,9.9375,100.0,224,PO
2023-07-13,1904,3.0,7.323076923076923,65.0,260,PO
2023-07-14,1611,4.0,9.153409090909092,90.0,176,PO
2023-07-15,843,4.0,6.021428571428571,31.0,140,PO
2023-07-16,0,0.0,0.0,0.0,0,PO
2023-07-17,1547,2.0,10.97163120567376,150.0,141,PO
2023-07-18,2415,2.0,9.044943820224718,60.0,267,PO
2023-07-19,1551,2.0,7.913265306122449,100.0,196,PO
2023-07-20,1477,2.0,6.205882352941177,60.0,238,PO
2023-07-21,1394,3.0,6.140969162995595,100.0,227,PO
2023-07-22,1141,4.0,6.6725146198830405,80.0,171,PO
2023-07-23,0,0.0,0.0,0.0,0,PO
2023-07-24,1474,2.0,7.37,200.0,200,PO
2023-07-25,1132,2.0,5.895833333333333,130.0,192,PO
2023-07-26,2078,2.0,9.36036036036036,200.0,222,PO
2023-07-27,2188,2.0,10.673170731707318,300.0,205,PO
2023-07-28,839,2.0,4.935294117647059,50.0,170,PO
2023-07-29,752,3.0,6.016,50.0,125,PO
2023-07-30,0,0.0,0.0,0.0,0,PO
2023-07-31,887,2.0,5.685897435897436,50.0,156,PO
2023-08-01,1495,2.0,7.475,55.0,200,PO
2023-08-02,2128,3.0,9.05531914893617,60.0,235,PO
2023-08-03,2628,2.0,9.319148936170214,100.0,282,PO
2023-08-04,1213,3.0,5.075313807531381,40.0,239,PO
2023-08-05,979,3.0,6.483443708609271,230.0,151,PO
2023-08-06,0,0.0,0.0,0.0,0,PO
2023-08-07,1372,2.0,6.471698113207547,100.0,212,PO
2023-08-08,1644,2.0,7.116883116883117,100.0,231,PO
2023-08-09,1612,2.0,8.666666666666666,100.0,186,PO
2023-08-10,784,2.0,4.0,20.0,196,PO
2023-08-11,0,0.0,0.0,0.0,0,PO
2023-08-12,659,6.0,7.752941176470588,30.0,85,PO
2023-08-13,0,0.0,0.0,0.0,0,PO
2023-08-14,638,3.0,6.076190476190476,40.0,105,PO
2023-08-15,618,1.0,3.791411042944785,30.0,163,PO
2023-08-16,848,3.0,4.790960451977401,60.0,177,PO
2023-08-17,906,2.0,4.507462686567164,25.0,201,PO
2023-08-18,878,2.0,4.525773195876289,40.0,194,PO
2023-08-19,663,4.0,5.815789473684211,40.0,114,PO
2023-08-20,0,0.0,0.0,0.0,0,PO
2023-08-21,713,2.0,6.2,100.0,115,PO
2023-08-22,1712,2.0,7.541850220264317,150.0,227,PO
2023-08-23,2390,2.0,9.835390946502057,210.0,243,PO
2023-08-24,1674,2.0,6.917355371900826,100.0,242,PO
2023-08-25,1185,3.0,7.953020134228188,190.0,149,PO
2023-08-26,986,3.5,6.573333333333333,60.0,150,PO
2023-08-27,0,0.0,0.0,0.0,0,PO
2023-08-28,1210,2.0,6.576086956521739,100.0,184,PO
2023-08-29,1626,2.0,8.424870466321243,110.0,193,PO
2023-08-30,1748,2.0,6.176678445229682,60.0,283,PO
2023-08-31,1703,3.0,6.378277153558052,70.0,267,PO
2023-09-01,1005,2.0,5.87719298245614,70.0,171,PO
2023-09-02,843,3.0,5.438709677419355,30.0,155,PO
2023-09-03,0,0.0,0.0,0.0,0,PO
2023-09-04,2283,1.0,13.045714285714286,300.0,175,PO
2023-09-05,1752,2.0,10.428571428571429,310.0,168,PO
2023-09-06,1801,4.0,10.291428571428572,100.0,175,PO
2023-09-07,2019,3.0,8.4125,200.0,240,PO
2023-09-08,859,2.0,6.507575757575758,40.0,132,PO
2023-09-09,894,3.0,5.8431372549019605,44.0,153,PO
2023-09-10,0,0.0,0.0,0.0,0,PO
2023-09-11,1533,2.0,9.826923076923077,160.0,156,PO
2023-09-12,1401,2.0,8.595092024539877,200.0,163,PO
2023-09-13,1479,2.0,7.042857142857143,80.0,210,PO
2023-09-14,801,2.0,4.796407185628743,35.0,167,PO
2023-09-15,1338,2.0,6.223255813953489,40.0,215,PO
2023-09-16,719,4.0,6.913461538461538,60.0,104,PO
2023-09-17,0,0.0,0.0,0.0,0,PO
2023-09-18,1303,2.0,10.259842519685039,100.0,127,PO
2023-09-19,1059,2.0,5.573684210526316,48.0,190,PO
2023-09-20,1954,2.0,6.978571428571429,100.0,280,PO
2023-09-21,2326,2.0,9.572016460905349,119.0,243,PO
2023-09-22,1816,2.0,5.765079365079365,53.0,315,PO
2023-09-23,792,4.0,6.65546218487395,45.0,119,PO
2023-09-24,0,0.0,0.0,0.0,0,PO
2023-09-25,1513,2.0,9.005952380952381,100.0,168,PO
2023-09-26,1142,2.0,5.856410256410256,200.0,195,PO
2023-09-27,1214,2.0,6.257731958762887,120.0,194,PO
2023-09-28,1481,2.0,8.921686746987952,53.0,166,PO
2023-09-29,1163,4.0,6.881656804733728,40.0,169,PO
2023-09-30,952,4.0,7.616,50.0,125,PO
2023-10-01,0,0.0,0.0,0.0,0,PO
2023-10-02,1215,2.0,10.752212389380531,300.0,113,PO
2023-10-03,1164,2.0,7.708609271523179,150.0,151,PO
2023-10-04,1069,2.0,6.1085714285714285,36.0,175,PO
2023-10-05,1603,2.0,6.879828326180258,51.0,233,PO
2023-10-06,847,2.0,4.052631578947368,100.0,209,PO
2023-10-07,760,3.0,4.903225806451613,30.0,155,PO
2023-10-08,0,0.0,0.0,0.0,0,PO
2023-10-09,0,0.0,0.0,0.0,0,PO
2023-10-10,1190,2.0,10.17094017094017,110.0,117,PO
2023-10-11,921,2.0,6.308219178082192,50.0,146,PO
2023-10-12,1090,2.0,5.369458128078818,100.0,203,PO
2023-10-13,652,2.0,4.10062893081761,41.0,159,PO
2023-10-14,695,2.0,3.716577540106952,30.0,187,PO
2023-10-15,0,0.0,0.0,0.0,0,PO
2023-10-16,987,2.0,6.950704225352113,50.0,142,PO
2023-10-17,1659,3.0,9.758823529411766,150.0,170,PO
2023-10-18,1744,4.0,11.783783783783784,75.0,148,PO
2023-10-19,1842,2.0,9.746031746031745,100.0,189,PO
2023-10-20,1657,2.0,8.368686868686869,180.0,198,PO
2023-10-21,432,3.0,4.453608247422681,25.0,97,PO
2023-10-22,0,0.0,0.0,0.0,0,PO
2023-10-23,1174,2.0,8.827067669172932,100.0,133,PO
2023-10-24,1385,4.0,8.878205128205128,100.0,156,PO
2023-10-25,1456,2.0,8.666666666666666,300.0,168,PO
2023-10-26,1810,4.0,8.497652582159624,150.0,213,PO
2023-10-27,951,2.0,4.402777777777778,30.0,216,PO
2023-10-28,442,3.0,3.911504424778761,23.0,113,PO
2023-10-29,0,0.0,0.0,0.0,0,PO
2023-10-30,566,2.0,3.9859154929577465,22.0,142,PO
2023-10-31,789,1.0,4.0880829015544045,50.0,193,PO
2023-11-01,671,2.0,4.5646258503401365,50.0,147,PO
2023-11-02,454,3.0,9.08,119.0,50,PO
2023-11-03,0,0.0,0.0,0.0,0,PO
2023-11-04,0,0.0,0.0,0.0,0,PO
2023-11-05,0,0.0,0.0,0.0,0,PO
2023-11-06,1667,6.0,11.73943661971831,70.0,142,PO
2023-11-07,1107,1.0,5.888297872340425,80.0,188,PO
2023-11-08,1190,2.0,6.878612716763006,70.0,173,PO
2023-11-09,1524,2.0,7.36231884057971,57.0,207,PO
2023-11-10,952,2.0,4.407407407407407,40.0,216,PO
2023-11-11,651,2.0,4.34,25.0,150,PO
2023-11-12,0,0.0,0.0,0.0,0,PO
2023-11-13,945,2.0,5.7975460122699385,65.0,163,PO
2023-11-14,1432,2.0,7.054187192118227,100.0,203,PO
2023-11-15,1339,2.0,7.607954545454546,80.0,176,PO
2023-11-16,1753,2.0,6.492592592592593,90.0,270,PO
2023-11-17,1242,2.0,4.968,60.0,250,PO
2023-11-18,972,4.0,5.170212765957447,36.0,188,PO
2023-11-19,0,0.0,0.0,0.0,0,PO
2023-11-20,1548,2.0,7.74,90.0,200,PO
2023-11-21,1243,3.0,7.967948717948718,100.0,156,PO
2023-11-22,1459,2.0,7.5595854922279795,100.0,193,PO
2023-11-23,1535,2.0,6.26530612244898,40.0,245,PO
2023-11-24,1077,2.0,5.15311004784689,50.0,209,PO
2023-11-25,635,4.0,4.847328244274809,18.0,131,PO
2023-11-26,0,0.0,0.0,0.0,0,PO
2023-11-27,1281,2.0,10.586776859504132,100.0,121,PO
2023-11-28,1421,2.0,8.309941520467836,50.0,171,PO
2023-11-29,1541,2.0,6.788546255506608,65.0,227,PO
2023-11-30,1814,2.0,8.062222222222223,70.0,225,PO
2023-12-01,1029,2.0,5.41578947368421,50.0,190,PO
2023-12-02,847,5.0,6.515384615384615,24.0,130,PO
2023-12-03,0,0.0,0.0,0.0,0,PO
2023-12-04,1196,2.0,7.617834394904459,80.0,157,PO
2023-12-05,1739,2.0,8.24170616113744,80.0,211,PO
2023-12-06,1205,2.0,7.1301775147929,250.0,169,PO
2023-12-07,1522,2.0,5.6162361623616235,110.0,271,PO
2023-12-08,0,0.0,0.0,0.0,0,PO
2023-12-09,820,5.0,7.884615384615385,50.0,104,PO
2023-12-10,0,0.0,0.0,0.0,0,PO
2023-12-11,3512,10.0,19.511111111111113,300.0,180,PO
2023-12-12,1723,2.0,10.135294117647058,110.0,170,PO
2023-12-13,2050,4.0,11.263736263736265,120.0,182,PO
2023-12-14,1774,2.0,8.212962962962964,118.0,216,PO
2023-12-15,829,2.0,4.295336787564767,30.0,193,PO
2023-12-16,863,2.5,5.677631578947368,60.0,152,PO
2023-12-17,0,0.0,0.0,0.0,0,PO
2023-12-18,1468,5.0,8.436781609195402,83.0,174,PO
2023-01-03,432,2.0,2.4134078212290504,20.0,179,PA
2023-01-04,568,2.0,2.8686868686868685,50.0,198,PA
2023-01-05,664,1.0,2.068535825545171,20.0,321,PA
2023-01-06,456,1.0,1.8387096774193548,12.0,248,PA
2023-01-07,104,1.0,1.9622641509433962,15.0,53,PA
2023-01-08,0,0.0,0.0,0.0,0,PA
2023-01-09,385,2.0,2.6013513513513513,20.0,148,PA
2023-01-10,453,2.0,3.0,15.0,151,PA
2023-01-11,460,2.0,3.59375,50.0,128,PA
2023-01-12,568,2.0,3.4424242424242424,70.0,165,PA
2023-01-13,394,2.0,2.6621621621621623,14.0,148,PA
2023-01-14,62,2.0,2.6956521739130435,8.0,23,PA
2023-01-15,1,1.0,1.0,1.0,1,PA
2023-01-16,419,2.0,2.8503401360544216,10.0,147,PA
2023-01-17,553,2.0,2.5483870967741935,15.0,217,PA
2023-01-18,603,2.0,2.6331877729257642,50.0,229,PA
2023-01-19,589,2.0,2.4541666666666666,12.0,240,PA
2023-01-20,588,2.0,2.4915254237288136,15.0,236,PA
2023-01-21,157,1.0,2.6610169491525424,40.0,59,PA
2023-01-22,0,0.0,0.0,0.0,0,PA
2023-01-23,514,2.0,2.4830917874396135,10.0,207,PA
2023-01-24,449,2.0,2.427027027027027,10.0,185,PA
2023-01-25,537,2.0,2.6323529411764706,50.0,204,PA
2023-01-26,583,2.0,2.87192118226601,15.0,203,PA
2023-01-27,608,2.0,2.4816326530612245,12.0,245,PA
2023-01-28,115,2.0,2.3,10.0,50,PA
2023-01-29,0,0.0,0.0,0.0,0,PA
2023-01-30,462,2.0,2.381443298969072,15.0,194,PA
2023-01-31,549,2.0,2.9202127659574466,17.0,188,PA
2023-02-01,562,2.0,2.8527918781725887,50.0,197,PA
2023-02-02,522,2.0,2.427906976744186,10.0,215,PA
2023-02-03,548,2.0,2.6346153846153846,50.0,208,PA
2023-02-04,101,1.0,2.1041666666666665,10.0,48,PA
2023-02-05,0,0.0,0.0,0.0,0,PA
2023-02-06,582,2.0,2.6334841628959276,20.0,221,PA
2023-02-07,558,2.0,2.6320754716981134,20.0,212,PA
2023-02-08,609,2.0,2.5481171548117154,50.0,239,PA
2023-02-09,600,2.0,2.5641025641025643,20.0,234,PA
2023-02-10,671,2.0,2.8675213675213675,20.0,234,PA
2023-02-11,66,1.0,1.8333333333333333,6.0,36,PA
2023-02-12,0,0.0,0.0,0.0,0,PA
2023-02-13,595,2.0,2.9899497487437188,60.0,199,PA
2023-02-14,384,2.0,2.931297709923664,10.0,131,PA
2023-02-15,543,2.0,2.9672131147540983,50.0,183,PA
2023-02-16,507,2.0,2.6968085106382977,13.0,188,PA
2023-02-17,662,2.0,2.6693548387096775,20.0,248,PA
2023-02-18,65,1.0,2.4074074074074074,10.0,27,PA
2023-02-19,0,0.0,0.0,0.0,0,PA
2023-02-20,0,0.0,0.0,0.0,0,PA
2023-02-21,0,0.0,0.0,0.0,0,PA
2023-02-22,603,2.0,2.7409090909090907,30.0,220,PA
2023-02-23,525,2.0,2.763157894736842,20.0,190,PA
2023-02-24,550,2.0,2.736318407960199,15.0,201,PA
2023-02-25,64,1.0,2.206896551724138,10.0,29,PA
2023-02-26,0,0.0,0.0,0.0,0,PA
2023-02-27,623,2.0,2.8577981651376145,20.0,218,PA
2023-02-28,644,2.0,2.683333333333333,50.0,240,PA
2023-03-01,565,2.0,2.9581151832460733,50.0,191,PA
2023-03-02,531,2.0,2.3705357142857144,10.0,224,PA
2023-03-03,541,2.0,2.5046296296296298,12.0,216,PA
2023-03-04,111,1.0,2.707317073170732,15.0,41,PA
2023-03-05,0,0.0,0.0,0.0,0,PA
2023-03-06,555,2.0,2.6303317535545023,12.0,211,PA
2023-03-07,599,2.0,2.786046511627907,23.0,215,PA
2023-03-08,331,2.0,3.2450980392156863,50.0,102,PA
2023-03-09,537,2.0,2.6584158415841586,11.0,202,PA
2023-03-10,565,2.0,2.6401869158878504,28.0,214,PA
2023-03-11,44,1.0,1.5172413793103448,4.0,29,PA
2023-03-12,0,0.0,0.0,0.0,0,PA
2023-03-13,465,2.0,2.421875,12.0,192,PA
2023-03-14,538,2.0,2.7035175879396984,22.0,199,PA
2023-03-15,674,2.0,2.622568093385214,25.0,257,PA
2023-03-16,604,2.0,2.603448275862069,12.0,232,PA
2023-03-17,357,2.0,2.4452054794520546,16.0,146,PA
2023-03-18,169,2.0,2.725806451612903,10.0,62,PA
2023-03-19,0,0.0,0.0,0.0,0,PA
2023-03-20,609,2.0,2.682819383259912,24.0,227,PA
2023-03-21,646,2.0,2.5136186770428015,20.0,257,PA
2023-03-22,628,2.0,2.6952789699570814,50.0,233,PA
2023-03-23,646,2.0,2.680497925311203,35.0,241,PA
2023-03-24,412,2.0,3.0072992700729926,16.0,137,PA
2023-03-25,169,2.0,2.1666666666666665,8.0,78,PA
2023-03-26,0,0.0,0.0,0.0,0,PA
2023-03-27,581,2.0,2.727699530516432,16.0,213,PA
2023-03-28,616,2.0,2.725663716814159,55.0,226,PA
2023-03-29,645,2.0,3.014018691588785,50.0,214,PA
2023-03-30,575,2.0,2.662037037037037,20.0,216,PA
2023-03-31,371,2.0,2.853846153846154,20.0,130,PA
2023-04-01,154,2.0,3.276595744680851,12.0,47,PA
2023-04-02,0,0.0,0.0,0.0,0,PA
2023-04-03,466,2.0,2.7411764705882353,15.0,170,PA
2023-04-04,632,2.0,2.507936507936508,16.0,252,PA
2023-04-05,544,2.0,3.022222222222222,50.0,180,PA
2023-04-06,445,3.0,3.5039370078740157,24.0,127,PA
2023-04-07,0,0.0,0.0,0.0,0,PA
2023-04-08,0,0.0,0.0,0.0,0,PA
2023-04-09,0,0.0,0.0,0.0,0,PA
2023-04-10,493,2.0,2.581151832460733,20.0,191,PA
2023-04-11,492,2.0,2.6451612903225805,26.0,186,PA
2023-04-12,615,2.0,3.1538461538461537,50.0,195,PA
2023-04-13,618,2.0,2.7224669603524227,12.0,227,PA
2023-04-14,605,2.0,2.8537735849056602,14.0,212,PA
2023-04-15,141,2.0,2.3114754098360657,8.0,61,PA
2023-04-16,0,0.0,0.0,0.0,0,PA
2023-04-17,562,2.0,2.7960199004975124,16.0,201,PA
2023-04-18,510,2.0,2.5123152709359604,16.0,203,PA
2023-04-19,591,2.0,3.0463917525773194,50.0,194,PA
2023-04-20,570,2.0,2.766990291262136,20.0,206,PA
2023-04-21,606,2.0,2.6233766233766236,10.0,231,PA
2023-04-22,128,2.0,3.5555555555555554,16.0,36,PA
2023-04-23,0,0.0,0.0,0.0,0,PA
2023-04-24,609,2.0,2.506172839506173,16.0,243,PA
2023-04-25,489,2.0,2.5873015873015874,16.0,189,PA
2023-04-26,651,2.0,2.9726027397260273,50.0,219,PA
2023-04-27,642,2.0,2.675,20.0,240,PA
2023-04-28,683,2.0,2.7991803278688523,24.0,244,PA
2023-04-29,159,2.0,2.65,20.0,60,PA
2023-04-30,0,0.0,0.0,0.0,0,PA
2023-05-01,0,0.0,0.0,0.0,0,PA
2023-05-02,461,2.0,2.439153439153439,14.0,189,PA
2023-05-03,593,2.0,2.8509615384615383,50.0,208,PA
2023-05-04,631,2.0,2.9078341013824884,30.0,217,PA
2023-05-05,458,2.0,2.602272727272727,15.0,176,PA
2023-05-06,119,1.5,2.38,12.0,50,PA
2023-05-07,0,0.0,0.0,0.0,0,PA
2023-05-08,488,2.0,2.7885714285714287,15.0,175,PA
2023-05-09,592,2.0,2.8325358851674642,20.0,209,PA
2023-05-10,607,2.0,3.2116402116402116,50.0,189,PA
2023-05-11,581,2.0,2.6774193548387095,14.0,217,PA
2023-05-12,443,2.0,3.691666666666667,20.0,120,PA
2023-05-13,168,2.0,2.8,10.0,60,PA
2023-05-14,0,0.0,0.0,0.0,0,PA
2023-05-15,549,2.0,2.6018957345971563,20.0,211,PA
2023-05-16,563,2.0,2.559090909090909,19.0,220,PA
2023-05-17,1055,2.0,4.861751152073733,450.0,217,PA
2023-05-18,522,2.0,2.7329842931937174,25.0,191,PA
2023-05-19,497,2.0,2.1515151515151514,12.0,231,PA
2023-05-20,178,2.0,2.4722222222222223,10.0,72,PA
2023-05-21,0,0.0,0.0,0.0,0,PA
2023-05-22,560,2.0,2.5925925925925926,20.0,216,PA
2023-05-23,461,2.0,2.532967032967033,15.0,182,PA
2023-05-24,592,2.0,2.779342723004695,16.0,213,PA
2023-05-25,653,2.0,2.9681818181818183,32.0,220,PA
2023-05-26,0,0.0,0.0,0.0,0,PA
2023-05-27,145,2.0,3.2222222222222223,13.0,45,PA
2023-05-28,0,0.0,0.0,0.0,0,PA
2023-05-29,453,2.0,2.6804733727810652,15.0,169,PA
2023-05-30,593,2.0,2.979899497487437,26.0,199,PA
2023-05-31,633,2.0,2.8904109589041096,27.0,219,PA
2023-06-01,440,2.0,2.588235294117647,20.0,170,PA
2023-06-02,366,2.0,3.1826086956521737,16.0,115,PA
2023-06-03,144,3.0,3.6923076923076925,18.0,39,PA
2023-06-04,0,0.0,0.0,0.0,0,PA
2023-06-05,641,2.0,2.7629310344827585,20.0,232,PA
2023-06-06,660,2.0,2.7848101265822787,20.0,237,PA
2023-06-07,704,2.0,2.8273092369477912,23.0,249,PA
2023-06-08,592,2.0,2.5517241379310347,12.0,232,PA
2023-06-09,466,2.0,2.546448087431694,19.0,183,PA
2023-06-10,62,1.0,1.6756756756756757,6.0,37,PA
2023-06-11,0,0.0,0.0,0.0,0,PA
2023-06-12,589,2.0,2.989847715736041,10.0,197,PA
2023-06-13,613,2.0,2.919047619047619,20.0,210,PA
2023-06-14,622,2.0,2.591666666666667,16.0,240,PA
2023-06-15,520,2.0,2.5,11.0,208,PA
2023-06-16,398,2.0,3.0381679389312977,15.0,131,PA
2023-06-17,133,2.0,2.66,15.0,50,PA
2023-06-18,0,0.0,0.0,0.0,0,PA
2023-06-19,648,2.0,3.130434782608696,50.0,207,PA
2023-06-20,473,2.0,2.515957446808511,18.0,188,PA
2023-06-21,590,2.0,3.1052631578947367,35.0,190,PA
2023-06-22,636,2.0,3.014218009478673,16.0,211,PA
2023-06-23,456,2.0,2.9044585987261144,15.0,157,PA
2023-06-24,110,1.5,2.619047619047619,15.0,42,PA
2023-06-25,0,0.0,0.0,0.0,0,PA
2023-06-26,672,2.0,2.88412017167382,30.0,233,PA
2023-06-27,453,2.0,2.4486486486486485,10.0,185,PA
2023-06-28,615,2.0,3.203125,30.0,192,PA
2023-06-29,538,2.0,2.4566210045662102,10.0,219,PA
2023-06-30,420,2.0,2.413793103448276,11.0,174,PA
2023-07-01,162,2.0,2.189189189189189,8.0,74,PA
2023-07-02,0,0.0,0.0,0.0,0,PA
2023-07-03,629,2.0,2.711206896551724,10.0,232,PA
2023-07-04,485,2.0,2.3205741626794256,20.0,209,PA
2023-07-05,578,2.0,2.7523809523809524,50.0,210,PA
2023-07-06,547,2.0,2.6298076923076925,16.0,208,PA
2023-07-07,605,2.0,2.725225225225225,30.0,222,PA
2023-07-08,121,1.0,1.890625,10.0,64,PA
2023-07-09,0,0.0,0.0,0.0,0,PA
2023-07-10,544,2.0,2.653658536585366,20.0,205,PA
2023-07-11,624,2.0,2.6218487394957983,20.0,238,PA
2023-07-12,523,2.0,2.589108910891089,25.0,202,PA
2023-07-13,649,2.0,2.963470319634703,20.0,219,PA
2023-07-14,453,2.0,2.6184971098265897,12.0,173,PA
2023-07-15,124,2.0,3.1,15.0,40,PA
2023-07-16,0,0.0,0.0,0.0,0,PA
2023-07-17,586,2.0,2.6636363636363636,21.0,220,PA
2023-07-18,667,2.0,2.8143459915611815,24.0,237,PA
2023-07-19,621,2.0,2.5555555555555554,36.0,243,PA
2023-07-20,594,2.0,3.2282608695652173,80.0,184,PA
2023-07-21,546,2.0,2.5876777251184833,10.0,211,PA
2023-07-22,165,1.0,2.426470588235294,10.0,68,PA
2023-07-23,0,0.0,0.0,0.0,0,PA
2023-07-24,667,2.0,2.912663755458515,20.0,229,PA
2023-07-25,580,2.0,2.6363636363636362,15.0,220,PA
2023-07-26,523,2.0,2.7819148936170213,35.0,188,PA
2023-07-27,516,2.0,2.850828729281768,11.0,181,PA
2023-07-28,517,2.0,2.6377551020408165,16.0,196,PA
2023-07-29,125,1.0,2.450980392156863,15.0,51,PA
2023-07-30,0,0.0,0.0,0.0,0,PA
2023-07-31,570,2.0,2.456896551724138,10.0,232,PA
2023-08-01,688,2.0,3.0442477876106193,100.0,226,PA
2023-08-02,610,2.0,2.772727272727273,20.0,220,PA
2023-08-03,504,2.0,2.61139896373057,16.0,193,PA
2023-08-04,571,2.0,2.3692946058091287,12.0,241,PA
2023-08-05,80,1.0,2.2857142857142856,11.0,35,PA
2023-08-06,0,0.0,0.0,0.0,0,PA
2023-08-07,535,2.0,2.5476190476190474,13.0,210,PA
2023-08-08,476,2.0,2.8,17.0,170,PA
2023-08-09,610,2.0,2.7354260089686098,18.0,223,PA
2023-08-10,449,2.0,2.934640522875817,20.0,153,PA
2023-08-11,0,0.0,0.0,0.0,0,PA
2023-08-12,23,1.0,1.9166666666666667,5.0,12,PA
2023-08-13,0,0.0,0.0,0.0,0,PA
2023-08-14,565,2.0,2.591743119266055,10.0,218,PA
2023-08-15,599,2.0,2.593073593073593,14.0,231,PA
2023-08-16,541,2.0,2.6262135922330097,15.0,206,PA
2023-08-17,628,2.0,2.6952789699570814,30.0,233,PA
2023-08-18,517,2.0,2.971264367816092,20.0,174,PA
2023-08-19,88,1.0,2.046511627906977,6.0,43,PA
2023-08-20,0,0.0,0.0,0.0,0,PA
2023-08-21,597,2.0,2.7260273972602738,20.0,219,PA
2023-08-22,574,2.0,2.8137254901960786,25.0,204,PA
2023-08-23,563,2.0,2.6682464454976302,24.0,211,PA
2023-08-24,566,2.0,2.8442211055276383,12.0,199,PA
2023-08-25,610,2.0,2.7111111111111112,16.0,225,PA
