Date,Energie cumule (kWh),Energie par periode (kWh),Puissance moyenne (kW)
2024-11-25 01:30:00,-99,0,0
2024-11-25 01:50:00,-99,0,0
2024-11-25 02:20:00,-99,0,0
2024-11-25 02:30:00,-99,0,0
2024-11-25 02:40:00,-99,0,0
2024-11-25 03:00:00,-99,0,0
2024-11-25 03:10:00,-99,0,0
2024-11-25 03:30:00,-99,0,0
2024-11-25 03:40:00,-99,0,0
2024-11-25 04:00:00,-99,0,0
2024-11-25 04:10:00,-99,0,0
2024-11-25 04:30:00,-99,0,0
2024-11-25 04:40:00,-99,0,0
2024-11-25 05:00:00,-99,0,0
2024-11-25 05:10:00,-99,0,0
2024-11-25 05:30:00,-99,0,0
2024-11-25 05:40:00,-99,0,0
2024-11-25 06:00:00,-99,0,0
2024-11-25 06:10:00,-99,0,0
2024-11-25 06:30:00,-99,0,0
2024-11-25 06:40:00,-99,0,0
2024-11-25 07:10:00,-99,0,0
2024-11-25 07:40:00,-99,0,0
2024-11-25 08:10:00,-99,0,0
2024-11-25 08:20:00,-99,0,0
2024-11-25 08:40:00,-99,0,0
2024-11-25 08:50:00,-99,0,0
2024-11-25 09:10:00,-99,0,0
2024-11-25 09:20:00,-99,0,0
2024-11-25 09:40:00,-99,0,0
2024-11-25 09:50:00,-99,0,0
2024-11-25 10:10:00,-99,0,0
2024-11-25 10:20:00,-99,0,0
2024-11-25 11:00:00,-99,0,0
2024-11-25 11:10:00,-99,0,0
2024-11-25 11:40:00,-99,0,0
2024-11-25 11:50:00,-99,0,0
2024-11-25 12:00:00,-99,0,0
2024-11-25 12:20:00,-99,0,0
2024-11-25 12:30:00,-99,0,0
2024-11-25 13:00:00,-99,0,0
2024-11-25 13:20:00,-99,0,0
2024-11-25 13:30:00,-99,0,0
2024-11-25 13:50:00,-99,0,0
2024-11-25 14:00:00,-99,0,0
2024-11-25 14:30:00,-99,0,0
2024-11-25 14:50:00,-99,0,0
2024-11-25 15:00:00,-99,0,0
2024-11-25 15:20:00,-99,0,0
2024-11-25 15:40:00,-99,0,0
2024-11-25 16:10:00,-99,0,0
2024-11-25 16:20:00,-99,0,0
2024-11-25 16:40:00,-99,0,0
2024-11-25 16:50:00,-99,0,0
2024-11-25 17:30:00,-99,0,0
2024-11-25 17:40:00,-99,0,0
2024-11-25 17:50:00,-99,0,0
2024-11-25 18:20:00,-99,0,0
2024-11-25 18:30:00,-99,0,0
2024-11-25 18:40:00,-99,0,0
2024-11-25 19:00:00,-99,0,0
2024-11-25 19:10:00,-99,0,0
2024-11-25 19:30:00,-99,0,0
2024-11-25 19:40:00,-99,0,0
2024-11-25 20:10:00,-99,0,0
2024-11-25 20:40:00,-99,0,0
2024-11-25 21:30:00,-99,0,0
2024-11-25 22:00:00,-99,0,0
2024-11-25 22:20:00,-99,0,0
2024-11-25 22:30:00,-99,0,0
2024-11-25 23:10:00,-99,0,0
2024-11-25 23:40:00,-99,0,0
2024-11-25 23:50:00,-99,0,0
2024-11-26 00:10:00,-99,0,0
2024-11-26 00:20:00,-99,0,0
2024-11-26 00:40:00,-99,0,0
2024-11-26 00:50:00,-99,0,0
2024-11-26 01:20:00,-99,0,0
2024-11-26 01:50:00,-99,0,0
2024-11-26 02:20:00,-99,0,0
2024-11-26 02:50:00,-99,0,0
2024-11-26 03:00:00,-99,0,0
2024-11-26 03:20:00,-99,0,0
2024-11-26 03:30:00,-99,0,0
2024-11-26 03:50:00,-99,0,0
2024-11-26 04:00:00,-99,0,0
2024-11-26 04:30:00,-99,0,0
2024-11-26 05:00:00,-99,0,0
2024-11-26 05:30:00,-99,0,0
2024-11-26 06:00:00,-99,0,0
2024-11-26 06:10:00,-99,0,0
2024-11-26 06:30:00,-99,0,0
2024-11-26 06:40:00,-99,0,0
2024-11-26 07:00:00,-99,0,0
2024-11-26 07:10:00,-99,0,0
2024-11-26 07:20:00,-99,0,0
2024-11-26 07:30:00,-99,0,0
2024-11-26 07:40:05,-99,0,0
2024-11-26 08:00:00,-99,0,0
2024-11-26 08:20:00,-99,0,0
2024-11-26 08:50:00,-99,0,0
2024-11-26 09:20:00,-99,0,0
2024-11-26 09:30:00,-99,0,0
2024-11-26 09:50:00,-99,0,0
2024-11-26 10:20:00,-99,0,0
2024-11-26 10:30:00,-99,0,0
2024-11-26 10:50:00,-99,0,0
2024-11-26 11:00:00,-99,0,0
2024-11-26 11:20:00,-99,0,0
2024-11-26 11:30:00,-99,0,0
2024-11-26 11:50:00,-99,0,0
2024-11-26 12:00:00,-99,0,0
2024-11-26 12:20:00,-99,0,0
2024-11-26 12:30:00,-99,0,0
2024-11-26 12:50:00,-99,0,0
2024-11-26 13:00:00,-99,0,0
2024-11-26 13:30:00,-99,0,0
2024-11-26 14:00:00,-99,0,0
2024-11-26 14:30:00,-99,0,0
2024-11-26 15:00:00,-99,0,0
2024-11-26 15:10:00,-99,0,0
2024-11-26 15:40:00,-99,0,0
2024-11-26 16:10:00,-99,0,0
2024-11-26 16:40:00,-99,0,0
2024-11-26 16:50:00,-99,0,0
2024-11-26 17:10:00,-99,0,0
2024-11-26 17:20:00,-99,0,0
2024-11-26 17:50:00,-99,0,0
2024-11-26 18:20:00,-99,0,0
2024-11-26 18:50:00,-99,0,0
2024-11-26 19:00:00,-99,0,0
2024-11-26 19:20:00,-99,0,0
2024-11-26 19:30:00,-99,0,0
2024-11-26 20:00:00,-99,0,0
2024-11-26 20:30:00,-99,0,0
2024-11-26 21:00:00,-99,0,0
2024-11-26 21:10:00,-99,0,0
2024-11-26 21:30:00,-99,0,0
2024-11-26 21:40:00,-99,0,0
2024-11-26 22:10:00,-99,0,0
2024-11-26 22:40:00,-99,0,0
2024-11-26 22:50:00,-99,0,0
2024-11-26 23:10:00,-99,0,0
2024-11-26 23:20:00,-99,0,0
2024-11-26 23:40:00,-99,0,0
2024-11-26 23:50:00,-99,0,0
2024-11-27 00:20:00,-99,0,0
2024-11-27 00:50:00,-99,0,0
2024-11-27 01:20:00,-99,0,0
2024-11-27 01:40:00,-99,0,0
2024-11-27 02:20:00,-99,0,0
2024-11-27 02:50:00,-99,0,0
2024-11-27 03:20:00,-99,0,0
2024-11-27 04:00:00,-99,0,0
2024-11-27 04:10:00,-99,0,0
2024-11-27 04:30:00,-99,0,0
2024-11-27 04:40:00,-99,0,0
2024-11-27 05:00:00,-99,0,0
2024-11-27 05:40:00,-99,0,0
2024-11-27 05:50:00,-99,0,0
2024-11-27 06:00:00,-99,0,0
2024-11-27 06:10:00,-99,0,0
2024-11-27 06:40:00,-99,0,0
2024-11-27 07:10:00,-99,0,0
2024-11-27 07:30:00,-99,0,0
2024-11-27 07:50:00,-99,0,0
2024-11-27 08:00:00,-99,0,0
2024-11-27 08:20:00,-99,0,0
2024-11-27 08:30:00,-99,0,0
2024-11-27 09:10:00,-99,0,0
2024-11-27 09:20:00,-99,0,0
2024-11-27 09:30:00,-99,0,0
2024-11-27 09:50:05,-99,0,0
2024-11-27 10:00:00,-99,0,0
2024-11-27 10:30:00,-99,0,0
2024-11-27 11:00:00,-99,0,0
2024-11-27 11:30:00,-99,0,0
2024-11-27 12:00:00,-99,0,0
2024-11-27 12:10:00,-99,0,0
2024-11-27 12:30:00,-99,0,0
2024-11-27 12:40:00,-99,0,0
2024-11-27 13:00:00,-99,0,0
2024-11-27 13:10:00,-99,0,0
2024-11-27 13:30:00,-99,0,0
2024-11-27 13:40:00,-99,0,0
2024-11-27 13:50:00,-99,0,0
2024-11-27 14:10:00,-99,0,0
2024-11-27 14:40:00,-99,0,0
2024-11-27 15:10:00,-99,0,0
2024-11-27 15:30:00,-99,0,0
2024-11-27 16:00:00,-99,0,0
2024-11-27 16:20:00,-99,0,0
2024-11-27 16:30:00,-99,0,0
2024-11-27 16:50:00,-99,0,0
2024-11-27 17:00:00,-99,0,0
2024-11-27 17:20:00,-99,0,0
2024-11-27 17:30:00,-99,0,0
2024-11-27 17:50:00,-99,0,0
2024-11-27 18:00:00,-99,0,0
2024-11-27 18:30:00,-99,0,0
2024-11-27 19:00:00,-99,0,0
2024-11-27 19:30:00,-99,0,0
2024-11-27 20:00:00,-99,0,0
2024-11-27 20:30:00,-99,0,0
2024-11-27 20:50:00,-99,0,0
2024-11-27 21:20:00,-99,0,0
2024-11-27 21:50:00,-99,0,0
2024-11-27 22:20:00,-99,0,0
2024-11-27 22:50:00,-99,0,0
2024-11-27 23:20:00,-99,0,0
2024-11-27 23:30:00,-99,0,0
2024-11-27 23:50:00,-99,0,0
2024-11-28 00:00:00,-99,0,0
2024-11-28 00:20:00,-99,0,0
2024-11-28 00:30:00,-99,0,0
2024-11-28 00:40:00,-99,0,0
2024-11-28 01:00:00,-99,0,0
2024-11-28 01:10:10,-99,0,0
2024-11-28 01:30:00,-99,0,0
2024-11-28 01:40:00,-99,0,0
2024-11-28 02:00:00,-99,0,0
2024-11-28 02:10:00,-99,0,0
2024-11-28 02:30:00,-99,0,0
2024-11-28 02:40:00,-99,0,0
2024-11-28 03:00:00,-99,0,0
2024-11-28 03:10:00,-99,0,0
2024-11-28 03:20:00,-99,0,0
2024-11-28 03:50:00,-99,0,0
2024-11-28 04:00:00,-99,0,0
2024-11-28 04:30:00,-99,0,0
2024-11-28 04:40:00,-99,0,0
2024-11-28 05:00:00,-99,0,0
2024-11-28 05:10:00,-99,0,0
2024-11-28 05:30:00,-99,0,0
2024-11-28 05:50:00,-99,0,0
2024-11-28 06:20:00,-99,0,0
2024-11-28 07:00:00,-99,0,0
2024-11-28 07:10:00,-99,0,0
2024-11-28 07:20:00,-99,0,0
2024-11-28 07:50:00,-99,0,0
2024-11-28 08:20:00,-99,0,0
2024-11-28 08:40:00,-99,0,0
2024-11-28 09:10:00,-99,0,0
2024-11-28 10:00:00,-99,0,0
2024-11-28 10:10:00,-99,0,0
2024-11-28 10:20:00,-99,0,0
2024-11-28 10:30:00,-99,0,0
2024-11-28 11:00:00,-99,0,0
2024-11-28 11:10:00,-99,0,0
2024-11-28 11:30:00,-99,0,0
2024-11-28 12:00:00,-99,0,0
2024-11-28 12:30:00,-99,0,0
2024-11-28 13:00:00,-99,0,0
2024-11-28 13:10:00,-99,0,0
2024-11-28 13:30:00,-99,0,0
2024-11-28 13:40:00,-99,0,0
2024-11-28 14:00:00,-99,0,0
2024-11-28 14:10:00,-99,0,0
2024-11-28 14:30:00,-99,0,0
2024-11-28 14:40:00,-99,0,0
2024-11-28 15:00:00,-99,0,0
2024-11-28 15:10:00,-99,0,0
2024-11-28 15:20:00,-99,0,0
2024-11-28 15:30:00,-99,0,0
2024-11-28 15:40:00,-99,0,0
2024-11-28 15:50:00,-99,0,0
2024-11-28 16:00:00,-99,0,0
2024-11-28 16:40:00,-99,0,0
2024-11-28 16:50:00,-99,0,0
2024-11-28 17:30:00,-99,0,0
2024-11-28 18:00:00,-99,0,0
2024-11-28 18:10:00,-99,0,0
2024-11-28 18:20:00,-99,0,0
2024-11-28 18:40:00,-99,0,0
2024-11-28 18:50:00,-99,0,0
2024-11-28 19:10:00,-99,0,0
2024-11-28 19:20:00,-99,0,0
2024-11-28 19:40:00,-99,0,0
2024-11-28 19:50:00,-99,0,0
2024-11-28 20:10:00,-99,0,0
2024-11-28 20:20:00,-99,0,0
2024-11-28 20:50:00,-99,0,0
2024-11-28 21:20:00,-99,0,0
2024-11-28 21:50:00,-99,0,0
2024-11-28 22:20:00,-99,0,0
2024-11-28 23:20:00,-99,0,0
2024-11-28 23:50:00,-99,0,0
2024-11-29 00:00:00,-99,0,0
2024-11-29 00:20:00,-99,0,0
2024-11-29 00:50:00,-99,0,0
2024-11-29 01:20:00,-99,0,0
2024-11-29 01:30:00,-99,0,0
2024-11-29 01:50:00,-99,0,0
2024-11-29 02:00:00,-99,0,0
2024-11-29 02:20:00,-99,0,0
2024-11-29 02:30:00,-99,0,0
2024-11-29 02:50:00,-99,0,0
2024-11-29 03:00:00,-99,0,0
2024-11-29 03:20:00,-99,0,0
2024-11-29 03:30:00,-99,0,0
2024-11-29 03:50:00,-99,0,0
2024-11-29 04:00:00,-99,0,0
2024-11-29 04:20:00,-99,0,0
2024-11-29 04:30:00,-99,0,0
2024-11-29 05:00:00,-99,0,0
2024-11-29 05:20:00,-99,0,0
2024-11-29 05:30:00,-99,0,0
2024-11-29 06:00:00,-99,0,0
2024-11-29 06:20:00,-99,0,0
2024-11-29 06:30:00,-99,0,0
2024-11-29 07:00:00,-99,0,0
2024-11-29 07:10:00,-99,0,0
2024-11-29 07:20:00,-99,0,0
2024-11-29 08:00:00,-99,0,0
2024-11-29 08:20:00,-99,0,0
2024-11-29 08:50:00,-99,0,0
2024-11-29 09:00:00,-99,0,0
2024-11-29 09:20:00,-99,0,0
2024-11-29 09:30:00,-99,0,0
2024-11-29 09:40:00,-99,0,0
2024-11-29 10:00:00,-99,0,0
2024-11-29 10:10:00,-99,0,0
2024-11-29 10:30:05,-99,0,0
2024-11-29 11:00:00,-99,0,0
2024-11-29 11:40:00,-99,0,0
2024-11-29 11:50:00,-99,0,0
2024-11-29 12:10:00,-99,0,0
2024-11-29 12:20:00,-99,0,0
2024-11-29 12:50:00,-99,0,0
2024-11-29 13:20:00,-99,0,0
2024-11-29 13:50:00,-99,0,0
2024-11-29 14:10:00,-99,0,0
2024-11-29 14:40:00,-99,0,0
2024-11-29 15:10:00,-99,0,0
2024-11-29 15:40:00,-99,0,0
2024-11-29 16:10:00,-99,0,0
2024-11-29 16:40:00,-99,0,0
2024-11-29 17:10:00,-99,0,0
2024-11-29 17:20:00,-99,0,0
2024-11-29 17:40:00,-99,0,0
2024-11-29 17:50:00,-99,0,0
2024-11-29 18:10:00,-99,0,0
2024-11-29 18:20:00,-99,0,0
2024-11-29 18:40:00,-99,0,0
2024-11-29 18:50:00,-99,0,0
2024-11-29 19:10:00,-99,0,0
2024-11-29 19:20:00,-99,0,0
2024-11-29 19:40:00,-99,0,0
2024-11-29 19:50:00,-99,0,0
2024-11-29 20:20:00,-99,0,0
2024-11-29 20:40:00,-99,0,0
2024-11-29 20:50:00,-99,0,0
2024-11-29 21:10:00,-99,0,0
2024-11-29 21:20:00,-99,0,0
2024-11-29 21:50:00,-99,0,0
2024-11-29 22:20:00,-99,0,0
2024-11-29 22:50:00,-99,0,0
2024-11-29 23:10:00,-99,0,0
2024-11-29 23:20:00,-99,0,0
2024-11-29 23:40:00,-99,0,0
2024-11-29 23:50:00,-99,0,0
2024-11-30 00:00:00,-99,0,0
2024-11-30 00:10:00,-99,0,0
2024-11-30 00:20:00,-99,0,0
2024-11-30 00:40:00,-99,0,0
2024-11-30 01:10:00,-99,0,0
2024-11-30 01:40:00,-99,0,0
2024-11-30 02:10:00,-99,0,0
2024-11-30 02:40:00,-99,0,0
2024-11-30 03:10:00,-99,0,0
2024-11-30 03:40:00,-99,0,0
2024-11-30 04:10:00,-99,0,0
2024-11-30 04:40:00,-99,0,0
2024-11-30 04:50:00,-99,0,0
2024-11-30 05:10:00,-99,0,0
2024-11-30 05:20:00,-99,0,0
2024-11-30 05:40:00,-99,0,0
2024-11-30 05:50:00,-99,0,0
2024-11-30 06:10:00,-99,0,0
2024-11-30 06:20:00,-99,0,0
2024-11-30 06:40:00,-99,0,0
2024-11-30 06:50:00,-99,0,0
2024-11-30 07:10:00,-99,0,0
2024-11-30 07:20:00,-99,0,0
2024-11-30 07:40:00,-99,0,0
2024-11-30 07:50:00,-99,0,0
2024-11-30 08:10:00,-99,0,0
2024-11-30 08:20:00,-99,0,0
2024-11-30 08:40:00,-99,0,0
2024-11-30 08:50:00,-99,0,0
2024-11-30 09:10:00,-99,0,0
2024-11-30 09:20:00,-99,0,0
2024-11-30 09:50:00,-99,0,0
2024-11-30 10:00:00,-99,0,0
2024-11-30 10:30:00,-99,0,0
2024-11-30 11:00:00,-99,0,0
2024-11-30 11:30:00,-99,0,0
2024-11-30 12:00:00,-99,0,0
2024-11-30 12:30:00,-99,0,0
2024-11-30 13:40:00,-99,0,0
2024-11-30 13:50:00,-99,0,0
2024-11-30 14:00:00,-99,0,0
2024-11-30 14:20:00,-99,0,0
2024-11-30 14:30:00,-99,0,0
2024-11-30 14:50:00,-99,0,0
2024-11-30 15:00:00,-99,0,0
2024-11-30 15:20:00,-99,0,0
2024-11-30 15:30:00,-99,0,0
2024-11-30 15:50:00,-99,0,0
2024-11-30 16:20:00,-99,0,0
2024-11-30 16:50:00,-99,0,0
2024-11-30 17:20:00,-99,0,0
2024-11-30 17:30:00,-99,0,0
2024-11-30 17:40:00,-99,0,0
2024-11-30 18:00:00,-99,0,0
2024-11-30 18:30:00,-99,0,0
2024-11-30 19:00:00,-99,0,0
2024-11-30 19:10:00,-99,0,0
2024-11-30 19:30:00,-99,0,0
2024-11-30 20:00:00,-99,0,0
2024-11-30 20:30:00,-99,0,0
2024-11-30 21:00:00,-99,0,0
2024-11-30 21:30:00,-99,0,0
2024-11-30 22:00:00,-99,0,0
2024-11-30 22:50:00,-99,0,0
2024-11-30 23:10:00,-99,0,0
2024-11-30 23:20:00,-99,0,0
2024-11-30 23:40:00,-99,0,0
2024-11-30 23:50:00,-99,0,0
2024-12-01 00:10:00,-99,0,0
2024-12-01 00:20:00,-99,0,0
2024-12-01 00:40:00,-99,0,0
2024-12-01 00:50:00,-99,0,0
2024-12-01 01:20:00,-99,0,0
2024-12-01 02:00:00,-99,0,0
2024-12-01 02:10:00,-99,0,0
2024-12-01 02:30:00,-99,0,0
2024-12-01 02:40:00,-99,0,0
2024-12-01 03:00:00,-99,0,0
2024-12-01 03:10:00,-99,0,0
2024-12-01 03:30:00,-99,0,0
2024-12-01 03:40:00,-99,0,0
2024-12-01 04:00:00,-99,0,0
2024-12-01 04:10:00,-99,0,0
2024-12-01 04:30:00,-99,0,0
2024-12-01 04:40:00,-99,0,0
2024-12-01 05:10:00,-99,0,0
2024-12-01 05:30:00,-99,0,0
2024-12-01 05:40:00,-99,0,0
2024-12-01 06:00:00,-99,0,0
2024-12-01 06:10:00,-99,0,0
2024-12-01 06:30:00,-99,0,0
2024-12-01 06:40:00,-99,0,0
2024-12-01 07:00:00,-99,0,0
2024-12-01 07:10:00,-99,0,0
2024-12-01 07:30:00,-99,0,0
2024-12-01 07:40:00,-99,0,0
2024-12-01 08:00:00,-99,0,0
2024-12-01 08:10:00,-99,0,0
2024-12-01 08:30:00,-99,0,0
2024-12-01 08:40:00,-99,0,0
2024-12-01 09:00:00,-99,0,0
2024-12-01 09:10:00,-99,0,0
2024-12-01 09:30:00,-99,0,0
2024-12-01 09:40:00,-99,0,0
2024-12-01 10:10:00,-99,0,0
2024-12-01 10:40:00,-99,0,0
2024-12-01 11:10:00,-99,0,0
2024-12-01 11:40:00,-99,0,0
2024-12-01 12:10:00,-99,0,0
2024-12-01 12:20:00,-99,0,0
2024-12-01 12:30:00,-99,0,0
2024-12-01 13:00:00,-99,0,0
2024-12-01 14:00:00,-99,0,0
2024-12-01 14:30:00,-99,0,0
2024-12-01 14:40:00,-99,0,0
2024-12-01 15:10:00,-99,0,0
2024-12-01 15:20:00,-99,0,0
2024-12-01 15:40:00,-99,0,0
2024-12-01 16:10:00,-99,0,0
2024-12-01 16:40:00,-99,0,0
2024-12-01 17:00:00,-99,0,0
2024-12-01 17:10:00,-99,0,0
2024-12-01 17:30:00,-99,0,0
2024-12-01 17:50:00,-99,0,0
2024-12-01 18:10:05,-99,0,0
2024-12-01 18:20:00,-99,0,0
2024-12-01 18:50:00,-99,0,0
2024-12-01 19:00:00,-99,0,0
2024-12-01 19:30:00,-99,0,0
2024-12-01 19:40:00,-99,0,0
2024-12-01 20:10:00,-99,0,0
2024-12-01 20:20:00,-99,0,0
2024-12-01 20:30:00,-99,0,0
2024-12-01 21:00:00,-99,0,0
2024-12-01 21:30:00,-99,0,0
2024-12-01 22:00:00,-99,0,0
2024-12-01 22:30:00,-99,0,0
2024-12-01 23:00:00,-99,0,0
2024-12-01 23:30:00,-99,0,0
2024-12-02 00:00:00,-99,0,0
2024-12-02 00:30:00,-99,0,0
2024-12-02 00:40:00,-99,0,0
2024-12-02 00:50:00,-99,0,0
2024-12-02 01:20:00,-99,0,0
2024-12-02 01:50:00,-99,0,0
2024-12-02 02:30:00,-99,0,0
2024-12-02 02:40:00,-99,0,0
2024-12-02 03:00:00,-99,0,0
2024-12-02 03:10:00,-99,0,0
2024-12-02 03:40:00,-99,0,0
2024-12-02 04:00:00,-99,0,0
2024-12-02 04:30:00,-99,0,0
2024-12-02 05:00:00,-99,0,0
2024-12-02 05:30:00,-99,0,0
2024-12-02 05:40:00,-99,0,0
2024-12-02 06:00:00,-99,0,0
2024-12-02 06:10:00,-99,0,0
2024-12-02 06:30:00,-99,0,0
2024-12-02 06:40:00,-99,0,0
2024-12-02 07:00:00,-99,0,0
2024-12-02 07:10:00,-99,0,0
2024-12-02 07:40:00,-99,0,0
2024-12-02 08:10:00,-99,0,0
2024-12-02 08:40:00,-99,0,0
2024-12-02 09:10:00,-99,0,0
2024-12-02 09:40:00,-99,0,0
2024-12-02 10:10:00,-99,0,0
2024-12-02 10:40:00,-99,0,0
2024-12-02 11:10:00,-99,0,0
2024-12-02 11:40:00,-99,0,0
2024-12-02 11:50:00,-99,0,0
2024-12-02 12:10:00,-99,0,0
2024-12-02 12:20:00,-99,0,0
2024-12-02 13:10:00,-99,0,0
2024-12-02 13:40:00,-99,0,0
2024-12-02 13:50:00,-99,0,0
2024-12-02 14:00:00,-99,0,0
2024-12-02 14:20:00,-99,0,0
2024-12-02 14:50:00,-99,0,0
2024-12-02 15:00:00,-99,0,0
2024-12-02 15:20:00,-99,0,0
2024-12-02 15:30:00,-99,0,0
2024-12-02 15:50:00,-99,0,0
2024-12-02 16:00:00,-99,0,0
2024-12-02 16:20:05,-99,0,0
2024-12-02 16:30:00,-99,0,0
2024-12-02 16:40:00,-99,0,0
2024-12-02 17:10:00,-99,0,0
2024-12-02 17:40:00,-99,0,0
2024-12-02 18:20:00,-99,0,0
2024-12-02 18:50:00,-99,0,0
2024-12-02 19:20:00,-99,0,0
2024-12-02 19:50:00,-99,0,0
2024-12-02 20:20:00,-99,0,0
2024-12-02 20:30:00,-99,0,0
2024-12-02 20:50:00,-99,0,0
2024-12-02 21:00:00,-99,0,0
2024-12-02 21:20:00,-99,0,0
2024-12-02 21:50:00,-99,0,0
2024-12-02 22:00:00,-99,0,0
2024-12-02 22:20:00,-99,0,0
2024-12-02 22:30:00,-99,0,0
2024-12-02 22:50:00,-99,0,0
2024-12-02 23:20:00,-99,0,0
2024-12-02 23:30:00,-99,0,0
2024-12-02 23:50:00,-99,0,0
2024-12-03 00:20:00,-99,0,0
2024-12-03 00:30:00,-99,0,0
2024-12-03 00:50:00,-99,0,0
2024-12-03 01:10:00,-99,0,0
2024-12-03 01:30:00,-99,0,0
2024-12-03 01:40:00,-99,0,0
2024-12-03 02:00:00,-99,0,0
2024-12-03 02:10:00,-99,0,0
2024-12-03 02:40:00,-99,0,0
2024-12-03 03:10:00,-99,0,0
2024-12-03 03:40:00,-99,0,0
2024-12-03 04:00:00,-99,0,0
2024-12-03 04:10:00,-99,0,0
2024-12-03 04:30:00,-99,0,0
2024-12-03 04:40:00,-99,0,0
2024-12-03 05:00:00,-99,0,0
2024-12-03 05:10:00,-99,0,0
2024-12-03 05:20:00,-99,0,0
2024-12-03 05:50:00,-99,0,0
2024-12-03 06:20:00,-99,0,0
2024-12-03 06:50:00,-99,0,0
2024-12-03 07:30:00,-99,0,0
2024-12-03 07:50:00,-99,0,0
2024-12-03 08:20:00,-99,0,0
2024-12-03 08:50:00,-99,0,0
2024-12-03 09:20:00,-99,0,0
2024-12-03 09:50:00,-99,0,0
2024-12-03 10:00:00,-99,0,0
2024-12-03 10:20:00,-99,0,0
2024-12-03 10:30:00,-99,0,0
2024-12-03 10:50:00,-99,0,0
2024-12-03 11:20:00,-99,0,0
2024-12-03 11:30:00,-99,0,0
2024-12-03 11:50:00,-99,0,0
2024-12-03 12:00:00,-99,0,0
2024-12-03 12:40:00,-99,0,0
2024-12-03 13:20:00,-99,0,0
2024-12-03 13:50:00,-99,0,0
2024-12-03 14:20:00,-99,0,0
2024-12-03 14:30:00,-99,0,0
2024-12-03 14:40:00,-99,0,0
2024-12-03 15:20:00,-99,0,0
2024-12-03 15:30:00,-99,0,0
2024-12-03 15:50:00,-99,0,0
2024-12-03 16:00:00,-99,0,0
2024-12-03 16:20:00,-99,0,0
2024-12-03 16:30:00,-99,0,0
2024-12-03 16:50:00,-99,0,0
2024-12-03 17:00:00,-99,0,0
2024-12-03 17:20:00,-99,0,0
2024-12-03 17:30:00,-99,0,0
2024-12-03 17:50:00,-99,0,0
2024-12-03 18:00:00,-99,0,0
2024-12-03 18:30:00,-99,0,0
2024-12-03 18:50:00,-99,0,0
2024-12-03 19:10:00,-99,0,0
2024-12-03 19:20:00,-99,0,0
2024-12-03 19:40:00,-99,0,0
2024-12-03 19:50:00,-99,0,0
2024-12-03 20:20:00,-99,0,0
2024-12-03 20:50:00,-99,0,0
2024-12-03 21:20:00,-99,0,0
2024-12-03 21:50:00,-99,0,0
2024-12-03 22:20:00,-99,0,0
2024-12-03 22:50:00,-99,0,0
2024-12-03 23:20:00,-99,0,0
2024-12-03 23:30:00,-99,0,0
2024-12-03 23:50:00,-99,0,0
2024-12-04 00:20:00,-99,0,0
2024-12-04 00:30:00,-99,0,0
2024-12-04 00:50:00,-99,0,0
2024-12-04 01:20:00,-99,0,0
2024-12-04 01:50:00,-99,0,0
2024-12-04 02:20:00,-99,0,0
2024-12-04 02:50:00,-99,0,0
2024-12-04 03:00:00,-99,0,0
2024-12-04 03:20:00,-99,0,0
2024-12-04 03:30:00,-99,0,0
2024-12-04 03:50:00,-99,0,0
2024-12-04 04:00:00,-99,0,0
2024-12-04 04:20:00,-99,0,0
2024-12-04 04:30:00,-99,0,0
2024-12-04 04:50:00,-99,0,0
2024-12-04 05:20:00,-99,0,0
2024-12-04 05:30:00,-99,0,0
2024-12-04 05:50:00,-99,0,0
2024-12-04 06:00:00,-99,0,0
2024-12-04 06:20:00,-99,0,0
2024-12-04 06:50:00,-99,0,0
2024-12-04 07:10:00,-99,0,0
2024-12-04 07:40:00,-99,0,0
2024-12-04 08:00:00,-99,0,0
2024-12-04 08:10:00,-99,0,0
2024-12-04 08:30:00,-99,0,0
2024-12-04 08:40:00,-99,0,0
2024-12-04 09:00:00,-99,0,0
2024-12-04 09:10:00,-99,0,0
2024-12-04 09:20:00,-99,0,0
2024-12-04 10:00:00,-99,0,0
2024-12-04 10:30:00,-99,0,0
2024-12-04 11:00:00,-99,0,0
2024-12-04 11:10:00,-99,0,0
2024-12-04 11:50:00,-99,0,0
2024-12-04 12:10:00,-99,0,0
2024-12-04 12:40:00,-99,0,0
2024-12-04 13:10:00,-99,0,0
2024-12-04 13:40:00,-99,0,0
2024-12-04 14:10:00,-99,0,0
2024-12-04 14:40:00,-99,0,0
2024-12-04 15:10:00,-99,0,0
2024-12-04 15:20:00,-99,0,0
2024-12-04 15:40:00,-99,0,0
2024-12-04 16:10:00,-99,0,0
2024-12-04 16:40:00,-99,0,0
2024-12-04 17:10:00,-99,0,0
2024-12-04 17:40:00,-99,0,0
2024-12-04 18:10:00,-99,0,0
2024-12-04 18:40:00,-99,0,0
2024-12-04 19:10:00,-99,0,0
2024-12-04 19:40:00,-99,0,0
2024-12-04 20:00:05,-99,0,0
2024-12-04 20:10:00,-99,0,0
2024-12-04 20:30:00,-99,0,0
2024-12-04 20:40:00,-99,0,0
2024-12-04 21:10:00,-99,0,0
2024-12-04 21:40:00,-99,0,0
2024-12-04 22:00:00,-99,0,0
2024-12-04 22:10:00,-99,0,0
2024-12-04 22:30:00,-99,0,0
2024-12-04 22:40:00,-99,0,0
2024-12-04 23:10:00,-99,0,0
