 año,id_diee,ciiu_seccion,ciiu_division,ciiu_clase,sector_economico,tam_empresa,provincia,tic1_inversion,tic2_valor_inversion,tic31_computadoras,tic32_pda,tic33_smartphone,tic34_notebooks,tic35_tablets,tic36_otros,tic4_personal_total_comp,tic41_personal_comp_m,tic42_personal_comp_h,tic5_conexion_internet,tic6_personal_total_int,tic61_personal_int_m,tic62_personal_int_h,tic7a_bandaanchafija,tic7b_bandaanchamovil,tic7c_otros_1412,tic8_web,tic9_transacciones,tic91_total_compras,tic92_total_ventas,tic10_interaccion_adm_pub,tic101_obtener_info_publicas,tic102_impreso_publicos,tic103_devolver_impresos,tic104_gestion_electronica,tic105_declaracion_impuestos,tic106_tramites_iess,tic107_portal_compras_publicas,tic111_gestion_cliente,tic112_control_pedidos,tic113_gestion_inventarios,tic114_gestion_finanzas,tic115_gestion_rrhh,tic116_soporte_ventas,tic117_id,tic118_gestion_conocimiento,tic121_telefonos_celulares,tic122_correo_electronico,tic123_redes_sociales,tic124_mensajeria_especializada,tic125_fax,tic126_call_center,tic127_otros_1434,tic128_ninguno,tic131_sistemas_operativos,tic132_navegador_internet,tic133_aplicaciones_ofimaticas,tic134_erp_crm,tic135_seguridad,tic14_especialistas_tic,tic141_especialistas_tic_m,tic142_especialistas_tic_h,tic151_personal_conoc_tic,tic151_personal_conoc_tic_m,tic152_personal_conoc_tic_h,tic16_intranet,tic17_firma_digital,k
2015,13828302170,G,G45,G4530,3,5,117,1,155915,30,0,50,15,0,0,45,30,15,1,45,30,15,1,1,2,2,2, , ,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,6,7,32,24,8,1,1,1
2015,13828303176,I,I56,I5610,4,4,209,2,0,36,0,0,0,0,0,36,18,18,1,36,18,18,2,1,2,1,2, , ,1,2,1,2,2,1,1,2,1,1,1,1,1,3,3,3,1,1,1,2,2,2,2,2,1,1,1,2,2,1,0,1,2,1,1,2,2,1
2015,13828334179,I,I56,I5610,4,5,117,1,4757,24,0,0,0,0,0,20,14,6,1,20,14,6,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,0,3,17,14,3,1,1,1
2015,13828352177,M,M69,M6910,4,4,117,1,1600,3,0,0,0,0,0,3,2,1,1,3,2,1,1,2,2,1,1,0,70,1,1,1,1,1,1,1,2,1,2,3,1,1,1,3,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,0,1,1,0,1,1,1,1
2015,13828375177,C,C10,C1030,1,5,209,1,10221,20,0,50,10,0,0,30,20,10,1,30,20,10,1,1,2,2,2, , ,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,3,1,1,1,2,2,2,2,2,2,1,1,1,2,1,0,1,1,0,1,1,1,1
2015,13828393175,G,G46,G4649,3,3,117,2,0,10,0,0,0,0,0,10,6,4,1,10,6,4,1,2,2,1,2, , ,1,2,2,2,2,1,2,2,3,3,3,3,3,3,3,3,2,1,2,2,1,1,1,2,2,1,2,2,2,2, , ,13,6,7,1,1,1
2015,13828431174,G,G47,G4759,3,4,117,2,0,15,0,0,0,0,0,15,3,12,1,15,3,12,1,2,2,2,2, , ,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2, , ,15,3,12,2,2,1
2015,13828434173,G,G46,G4641,3,5,117,1,8547,33,0,0,0,2,0,33,18,15,1,33,18,15,1,1,2,2,2, , ,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2, , ,33,18,15,2,1,1
2015,13828452171,N,N79,N7912,4,4,117,1,4786,32,0,0,0,0,0,29,20,9,1,29,20,9,1,2,2,1,1,0,60,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2, , ,29,20,9,2,1,1
2015,13828468175,N,N80,N8010,4,4,117,1,9600,15,0,0,0,0,0,15,7,8,1,15,7,8,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,3,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2, , ,15,7,8,2,2,1
2015,13828474175,G,G46,G4652,3,3,110,1,2637,36,0,0,1,0,0,37,16,21,1,37,16,21,1,2,2,1,1,100,0,1,1,1,2,1,1,1,2,2,2,2,1,1,3,3,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,2,3,1,2,1,1,1
2015,13828506174,M,M71,M7110,4,4,321,1,6134,15,0,0,3,0,0,15,6,9,1,15,6,9,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,8,3,5,1,1,1
2015,13828510171,G,G47,G4730,3,2,117,2,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,2,2,2,2, , ,2, , , , , , , ,3,3,3,3,3,3,3,3,1,1,1,2,1,2,2,2,2,1,2,2,2,2, , ,1,1,0,1,2,1
2015,13828520177,G,G46,G4669,3,2,117,1,7934,11,0,6,0,0,0,11,8,3,1,11,8,3,1,2,2,2,2, , ,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2, , ,5,4,1,1,1,1
2015,13828550173,I,I56,I5610,4,5,117,1,25559,42,0,0,0,0,0,42,23,19,1,42,23,19,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,0,1,41,23,18,1,1,1
2015,13828554179,J,J61,J6120,4,4,117,1,32381,12,0,12,0,0,0,10,5,5,1,10,5,5,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,5,6,1,5,2,1,1
2015,13828567173,M,M70,M7020,4,5,117,1,88459,79,0,0,41,0,60,257,115,142,1,257,115,142,1,2,2,1,2, , ,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,3,258,117,141,1,1,1
2015,13828574170,Q,Q86,Q8610,4,2,117,1,3186,4,0,0,0,1,0,7,3,4,1,7,3,4,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,2,1,1,2,2,1
2015,13828580170,G,G46,G4649,3,4,117,1,6784,18,1,0,3,2,0,18,8,10,1,18,8,10,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,0,1,18,8,10,2,2,1
2015,13828581176,C,C22,C2220,1,5,117,1,2500,60,0,0,5,0,0,65,29,36,1,65,29,36,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,0,1,65,29,36,1,1,1
2015,13828588171,Q,Q86,Q8620,4,2,117,2,0,14,0,0,0,0,2,10,9,1,1,10,9,1,1,2,2,1,2, , ,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2, , ,10,9,1,2,2,1
2015,13828590175,J,J62,J6201,4,4,117,1,900,61,0,0,54,0,0,28,12,16,1,28,12,16,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,18,8,10,2,2,1
2015,13828608171,G,G46,G4651,3,4,117,1,24953,1,0,0,18,0,0,19,8,11,1,19,8,11,2,2,1,1,2, , ,1,1,1,1,2,2,1,2,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,19,8,11,1,2,1
2015,13828611172,C,C17,C1709,1,5,117,1,3357,28,0,0,0,0,0,27,11,16,1,27,11,16,1,2,2,2,2, , ,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,1,1,1
2015,13828615178,G,G46,G4651,3,3,117,2,0,28,0,26,0,1,0,26,7,19,1,26,7,19,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,0,4,6,2,4,1,1,1
2015,13828618177,G,G46,G4661,3,4,117,1,22533,30,0,0,25,19,0,55,12,43,1,55,12,43,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,0,2,48,10,38,2,1,1
2015,13828672171,G,G46,G4659,3,3,117,1,1219,15,0,0,0,0,0,11,6,5,1,11,6,5,2,1,2,1,2, , ,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2, , ,11,6,5,2,2,1
2015,13828698171,Q,Q86,Q8620,4,5,117,1,12121,60,0,0,7,0,0,65,40,25,1,50,30,20,1,2,2,1,1,3,0,1,1,1,2,1,1,1,2,3,3,3,3,3,3,3,3,1,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,3,1,2,1,1,1
2015,13828705177,G,G46,G4630,3,3,117,1,4430,16,0,0,5,0,0,21,6,15,1,21,6,15,1,2,2,1,1,1,0,1,1,1,1,1,1,1,2,3,1,1,3,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,0,1,21,6,15,2,1,1
2015,13828706173,G,G46,G4663,3,3,117,1,2155,20,0,0,0,0,0,20,6,14,1,20,6,14,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2, , ,16,6,10,1,2,1
2015,13828717175,G,G45,G4530,3,2,117,1,2011,15,0,0,0,0,0,15,3,12,1,15,3,12,1,2,2,1,1,0,10,1,1,1,1,1,1,1,1,2,3,3,3,2,1,3,3,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,12,2,10,2,2,1
2015,13828718171,I,I56,I5610,4,5,117,2,0,183,0,0,0,0,0,184,83,101,1,184,83,101,1,2,2,1,2, , ,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,0,5,179,83,96,1,1,1
2015,13828735173,R,R92,R9200,4,5,117,1,5557,57,0,0,0,0,0,57,30,27,1,57,30,27,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,0,1,10,5,5,2,1,1
2015,13828741173,M,M74,M7490,4,3,117,1,15103,4,0,14,20,0,0,24,8,16,1,24,8,16,1,2,2,1,2, , ,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,0,2,2,0,2,2,2,1
2015,13828752175,I,I56,I5610,4,5,117,1,6921,102,0,1,6,0,0,96,46,50,1,96,46,50,1,1,2,1,2, , ,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,0,3,7,3,4,1,1,1
2015,13828766176,I,I56,I5610,4,2,117,2,0,5,0,0,0,0,0,4,1,3,1,4,1,3,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2, , ,2,1,1,2,2,1
2015,13828785171,N,N80,N8010,4,3,117,1,235,10,0,0,1,1,0,12,7,5,1,12,7,5,2,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,12,7,5,2,2,1
2015,13828799171,I,I56,I5610,4,4,117,2,0,5,0,0,0,0,0,5,3,2,1,5,3,2,1,2,2,2,2, , ,2, , , , , , , ,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2, , ,5,3,2,2,2,1
2015,13828810175,G,G46,G4651,3,4,117,1,5262,50,0,0,5,3,0,55,21,34,1,55,21,34,1,2,2,1,1,79,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,2,2,2,1,1,2,2,2, , ,71,30,41,1,1,1
2015,13828814171,C,C24,C2410,1,5,123,2,0,20,0,0,0,0,0,18,14,4,1,18,14,4,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,2,1
2015,13828820171,C,C10,C1080,1,5,117,1,4807,8,0,0,18,0,0,26,13,13,1,26,13,13,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,0,1,26,13,13,1,1,1
2015,13828837171,G,G46,G4649,3,3,117,1,2350,15,0,0,0,0,0,16,8,8,1,16,8,8,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2, , ,16,8,8,1,1,1
2015,13828895171,N,N81,N8121,4,4,117,1,3590,14,0,10,10,0,0,24,10,14,1,24,10,14,1,1,2,1,2, , ,1,1,1,1,1,1,1,2,3,3,3,3,1,3,3,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,0,1,2,1,1,1,2,1
2015,13828927170,C,C17,C1702,1,2,117,2,0,4,0,0,0,0,0,3,1,2,1,3,1,2,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2, , ,1,0,1,2,2,1
2015,13828939178,G,G47,G4772,3,5,117,1,722861,2130,22,0,0,0,0,1878,852,1026,1,1878,852,1026,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,10,30,60,25,35,1,1,1
2015,13828975174,Q,Q86,Q8620,4,5,117,1,51665,140,3,44,16,5,11,140,76,64,1,140,76,64,1,2,2,1,1,5,0,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,0,1,3,0,3,1,1,1
2015,13828980178,G,G46,G4669,3,3,209,1,2700,13,0,4,0,0,0,13,4,9,1,13,4,9,1,2,2,2,2, , ,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,1,1
2015,13828987172,Q,Q86,Q8690,4,5,117,1,17971,130,0,0,17,0,0,60,32,28,1,60,32,28,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,0,3,60,32,28,1,2,1
2015,13828990173,G,G46,G4663,3,2,117,1,4279,6,0,30,30,0,0,36,12,24,1,36,12,24,1,2,2,1,1,0,5,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,0,1,36,12,24,2,1,1
2015,13829008178,M,M71,M7110,4,5,117,1,3289,60,0,2,0,0,0,60,10,50,1,60,10,50,1,1,2,1,2, , ,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2, , ,60,10,50,2,2,1
2015,13829018173,C,C10,C1079,1,5,117,1,13851,14,0,0,0,0,0,15,9,6,1,15,9,6,1,2,2,2,2, , ,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2, , ,15,9,6,1,1,1
2015,13829023177,G,G46,G4641,3,2,117,2,0,5,0,0,5,0,0,10,7,3,1,10,7,3,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2, , ,3,2,1,2,1,1
2015,13829032176,N,N79,N7911,4,3,117,1,3744,10,0,0,0,0,0,10,7,3,1,10,7,3,1,2,2,1,1,0,40,1,1,1,1,2,1,1,2,1,1,3,2,2,1,3,3,1,1,1,1,2,2,2,2,2,1,1,2,2,2, , ,5,3,2,2,2,1
2015,13829034179,C,C10,C1073,1,5,117,2,0,12,0,0,0,0,0,12,11,1,1,12,11,1,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,1,2,2,1,2, , ,8,8,0,2,1,1
2015,13829037178,C,C23,C2395,1,4,123,2,0,5,0,0,0,0,0,5,3,2,1,5,3,2,1,2,2,2,2, , ,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2, , ,5,3,2,1,2,1
2015,13829055176,N,N80,N8010,4,2,117,2,0,3,0,0,0,0,0,4,2,2,1,4,2,2,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2, , ,0,0,0,2,2,1
2015,13829060170,Q,Q86,Q8610,4,4,117,1,431,15,0,0,0,5,0,17,14,3,1,17,14,3,1,2,2,2,2, , ,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,0,1,10,7,3,2,2,1
2015,13829064175,I,I56,I5610,4,5,117,2,0,49,0,0,0,0,0,49,23,26,1,49,23,26,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,0,1,49,23,26,2,1,1
2015,13829066178,M,M71,M7110,4,5,117,1,1452,30,0,80,0,0,0,97,20,77,1,97,20,77,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,0,3,3,0,3,2,1,1
2015,13829067174,G,G45,G4510,3,5,117,1,496891,46,0,20,40,3,0,49,17,32,1,49,17,32,1,2,2,2,1,1,0,1,1,1,1,1,1,1,1,3,3,3,3,3,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,0,3,49,17,32,1,1,1
2015,13829080171,G,G47,G4730,3,2,123,2,0,4,2,0,0,0,0,20,8,12,1,20,8,12,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,13829082173,G,G46,G4661,3,3,117,1,6935,10,0,0,0,0,0,9,4,5,1,9,4,5,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2, , ,5,2,3,2,1,1
2015,13829104177,G,G47,G4719,3,4,117,1,66502,100,0,10,4,10,0,58,18,40,1,58,18,40,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,0,2,58,18,40,1,1,1
2015,13829119174,I,I56,I5610,4,2,117,1,370,4,0,0,0,0,0,9,6,3,1,9,6,3,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2, , ,0,0,0,1,2,1
2015,13829136176,G,G45,G4510,3,2,117,1,10129,115,0,0,0,0,0,64,22,42,1,64,22,42,1,2,2,1,2, , ,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,0,2,0,0,0,2,2,1
2015,13829156177,G,G45,G4530,3,3,117,2,0,10,0,0,9,0,0,19,7,12,1,19,7,12,1,1,2,1,2, , ,2, , , , , , , ,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,0,1,1,0,1,1,1,1
2015,13829188176,G,G46,G4659,3,4,117,1,27562,32,0,0,0,0,0,32,21,11,1,32,21,11,1,1,2,1,1,80,20,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,0,1,1,0,1,1,1
2015,13829189172,I,I55,I5510,4,3,117,2,0,0,0,0,0,0,0,0,0,0,1,13,6,7,1,2,2,1,1,65,85,1,1,1,1,1,1,1,1,1,3,3,3,1,1,3,3,1,1,1,1,2,2,2,2,1,1,1,2,1,2, , ,6,2,4,1,1,1
2015,13829200176,J,J61,J6110,4,5,117,1,2401,46,0,28,0,0,0,46,33,13,1,13,13,0,1,2,2,1,2, , ,1,2,2,2,2,1,1,1,1,3,1,1,3,1,2,3,1,1,2,2,2,2,2,2,2,1,2,1,2,1,0,1,15,2,13,1,1,1
2015,13829203175,C,C13,C1312,1,5,117,1,10000,35,0,0,6,0,4,35,6,29,1,30,6,24,1,2,2,1,1,0,5,1,1,1,1,1,1,1,2,3,3,3,3,1,2,3,3,1,1,1,1,1,2,2,2,1,1,1,2,2,1,0,3,30,6,24,1,2,1
2015,13829207171,J,J61,J6120,4,3,117,2,0,6,0,0,1,0,0,6,4,2,1,6,4,2,1,1,2,2,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2, , ,2,1,1,1,1,1
2015,13829238173,G,G46,G4663,3,2,117,1,3595,4,0,0,0,0,0,4,3,1,1,4,3,1,1,2,2,2,2, , ,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2, , ,4,3,1,1,1,1
2015,13829239170,C,C10,C1040,1,5,123,1,3300,4,0,0,0,0,0,4,1,3,1,4,1,3,1,2,2,1,2, , ,2, , , , , , , ,3,2,2,1,2,3,2,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,4,1,3,1,1,1
2015,13829268170,C,C10,C1030,1,4,117,1,5941,14,0,0,0,0,0,14,6,8,1,14,6,8,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,3,3,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2, , ,14,6,8,1,1,1
2015,13829270174,C,C20,C2021,1,2,117,1,4599,12,0,0,0,0,0,12,6,6,1,12,6,6,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2, , ,2,1,1,1,1,1
2015,13829271171,G,G47,G4771,3,5,117,1,25447,107,0,0,0,2,0,107,46,61,1,107,46,61,1,2,2,1,1,0,10,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,0,4,6,2,4,2,2,1
2015,13829340172,G,G45,G4510,3,5,117,1,6547,130,0,10,20,0,0,90,20,70,1,85,15,70,1,2,2,1,1,70,5,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2, , ,0,0,0,2,1,1
2015,13829354173,M,M73,M7310,4,5,117,1,21255,7579,0,0,0,0,0,65,50,15,1,65,50,15,1,1,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,50,30,20,2,2,1
2015,13829369171,N,N82,N8291,4,2,117,2,0,7,0,0,0,0,0,7,4,3,1,7,4,3,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,7,4,3,2,2,1
2015,13829380174,I,I55,I5510,4,5,117,1,155611,388,0,123,17,1,15,531,355,176,1,531,355,176,1,1,2,1,2, , ,1,1,1,1,1,1,1,2,1,3,3,1,1,1,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,6,381,205,176,1,1,1
2015,13829387179,C,C13,C1399,1,4,117,2,0,26,0,0,0,0,0,26,3,23,1,26,3,23,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2, , ,23,3,20,1,1,1
2015,13829423175,G,G47,G4711,3,3,117,1,27639,10,0,7,9,2,0,17,7,10,1,17,7,10,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,1,3,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,0,1,1,0,1,1,1,1
2015,13829450172,C,C10,C1050,1,5,123,1,5000,8,0,8,3,0,0,10,8,2,1,10,8,2,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,1,1
2015,13829469175,G,G46,G4659,3,4,117,2,0,10,1,6,2,0,0,16,6,10,1,16,6,10,1,2,2,1,1,80,50,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2, , ,3,2,1,1,1,1
2015,13829521177,I,I56,I5610,4,5,117,1,90036,126,0,54,54,0,0,180,72,108,1,180,72,108,1,1,2,2,2, , ,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,1,2, , ,70,10,60,1,1,1
2015,13829530176,C,C10,C1040,1,5,117,1,1616,37,0,0,0,0,0,37,14,23,1,37,14,23,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,0,1,6,3,3,1,1,1
2015,13829542174,G,G45,G4510,3,4,117,1,27793,59,0,6,4,0,0,59,25,34,1,59,25,34,1,1,2,1,2, , ,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,0,1,59,25,34,1,1,1
2015,13829560172,G,G47,G4730,3,2,117,1,2000,5,0,0,2,0,0,7,4,3,1,7,4,3,1,2,2,1,2, , ,1,1,1,2,2,1,1,1,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,0,2,1,1,2,2,1
2015,13829572171,G,G45,G4510,3,4,117,1,31166,41,0,0,0,2,0,41,15,26,1,41,15,26,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,3,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,0,41,15,26,2,1,1
2015,13829576176,G,G47,G4771,3,5,117,1,42393,12,0,0,65,0,10,59,29,30,1,59,29,30,1,1,2,2,2, , ,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,0,1,5,3,2,1,2,1
2015,13829577172,G,G47,G4763,3,5,117,1,86690,25,0,4,80,3,0,105,35,70,1,105,35,70,1,1,2,2,2, , ,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,0,2,25,0,25,1,1,1
2015,13829603173,C,C18,C1811,1,5,117,1,9800,25,0,20,0,0,0,25,15,10,1,25,15,10,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,0,1,25,15,10,2,1,1
2015,13829624171,G,G47,G4711,3,5,117,1,262584,400,0,150,51,0,0,400,250,150,1,250,150,100,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,4,5,85,50,35,1,2,1
